room_id,url,rating,city,contextualPicturesCount,lat,long,listingObjType,pdpUrlType,name,roomTypeCategory,reviewCount,canInstantBook,weeklyPriceFactor,structuredStayDisplayPrice,price,price_full,maxGuestCapacity,SYSTEM_VIEW_MOUNTAIN,SYSTEM_COOKING_BASICS,SYSTEM_WI_FI,SYSTEM_WORKSPACE,SYSTEM_MAPS_CAR_RENTAL,SYSTEM_POOL,SYSTEM_JACUZZI,SYSTEM_PETS,SYSTEM_NO_DETECTOR_CO2,SYSTEM_NO_DETECTOR_SMOKE,SYSTEM_FLOWER,SYSTEM_VIEW_OCEAN,SYSTEM_SURVEILLANCE,SYSTEM_SNOWFLAKE,SYSTEM_FIREPIT,isSuperHost,isVerified,yearHosting,SYSTEM_LOCK_ON_DOOR,SYSTEM_WASHER,SYSTEM_VIEW_CITY,SYSTEM_TV,SYSTEM_PATIO_BALCONY,SYSTEM_LUGGAGE_DROP,SYSTEM_HAIRDRYER,SYSTEM_REFRIGERATOR,SYSTEM_DRYER,SYSTEM_ELEVATOR,SYSTEM_BOAT_SAIL,SYSTEM_BREAKFAST,SYSTEM_NO_LOCK_ON_DOOR,SYSTEM_BATHTUB,SYSTEM_FIREPLACE,SYSTEM_MAPS_RESORT,SYSTEM_SMOKING_ALLOWED,SYSTEM_CALENDAR,SYSTEM_GYM,SYSTEM_GOLF,SYSTEM_EV_CHARGER,SYSTEM_BEACH,SYSTEM_PIANO
744468782049064889,https://www.airbnb.com.vn/rooms/744468782049064889,"4,75",Minh Phú,13,21.27816,105.77684,REGULAR,,"Oliu home, một nơi nghỉ dưỡng hoàn hảo để thư giãn",entire_home,20,False,,/ đêm,1.529,₫1.529.177,2,True,True,True,True,True,True,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37821385,https://www.airbnb.com.vn/rooms/37821385,"4,89",Sóc Sơn,30,21.294235229492188,105.76155853271484,REGULAR,,Căn hộ nó (2 thùng chứa 40ft),entire_home,53,False,,/ đêm,,,4,,True,True,,True,True,,,False,False,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
886491261345483331,https://www.airbnb.com.vn/rooms/886491261345483331,,Tam Đảo,28,21.45300378083656,105.63818693581212,REGULAR,,Samma Stay Tam Đảo - Private Mountain Cabin for 2,entire_home,,False,,/ đêm,,,2,True,,True,,True,,,True,False,False,True,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
680276298431818683,https://www.airbnb.com.vn/rooms/680276298431818683,"5,0",Thành phố Vĩnh Yên,6,21.3170182,105.6130974,REGULAR,,Nơi bình yên giữa Thành phố!,private_room,7,False,,/ đêm,342.353,₫342.353,2,,True,True,,True,,,,False,False,,,,True,,False,True,9,True,True,,,,,,,,,,,,,,,,,,,,,
740798436221615329,https://www.airbnb.com.vn/rooms/740798436221615329,"4,62",Quang Tiến,20,21.2182863,105.7818496,REGULAR,,"Thanh Huong 99 - Noi Bai, Ha Noi, Viet Nam (301)",private_room,26,False,,/ đêm,319.530,₫319.530,2,,True,True,True,True,,,,,,,,True,True,,,,,,True,True,True,True,,,,,,,,,,,,,,,,,,
29172819,https://www.airbnb.com.vn/rooms/29172819,"4,67",Minh Phú,30,21.29407,105.7855,REGULAR,,Nhà Bên Rừng (U Lesa) - Nhà Quả Thông Lớn,entire_home,30,False,,/ đêm,2.518,₫2.518.800,2,,True,True,,True,,,,False,False,True,,,True,,,,,,,,,,True,True,True,,,,,,,,,,,,,,,
886511734915123029,https://www.airbnb.com.vn/rooms/886511734915123029,,Sóc Sơn,11,21.31441,105.76788,REGULAR,,Bình Yên Cottages 3PN Hồ Đồng Đò,entire_home,,False,,/ đêm,,,8,,True,True,True,True,True,,,False,False,,True,True,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
887908461592760324,https://www.airbnb.com.vn/rooms/887908461592760324,,Phú Cường,5,21.21534,105.78135,REGULAR,,xin chao quy khach,private_room,,False,,/ đêm,,,2,,True,True,True,True,,,,False,,,,True,True,,,,,,True,,True,,,,,True,,,,,,,,,,,,,,
877201080946112118,https://www.airbnb.com.vn/rooms/877201080946112118,,Phúc Yên,15,21.30911,105.72833,REGULAR,,NACY Farmhouse w/3BR Perfect 4 City Breaks!,entire_home,,False,,/ đêm,3.437,₫3.437.649,12,,True,True,,True,True,,True,False,False,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28038121,https://www.airbnb.com.vn/rooms/28038121,"4,75",Thị xã Phúc Yên,30,21.33619,105.71703,REGULAR,,Biệt thự Big Familly ở Đại Lai Flamingo Resort,entire_home,12,False,,/ đêm,5.255,₫5.255.061,16,,True,True,,True,True,,,False,False,,True,,True,,,,,,,,True,True,,,,,,,,,,,,,,,,,,
569217062052841397,https://www.airbnb.com.vn/rooms/569217062052841397,"5,0",Phúc Yên,30,21.33812,105.71729,REGULAR,,Biệt thự rộng rãi 3 pho ̀ ng ngu ̉ co ́ tầm nhìn ra hồ bơi (Đại Lải),entire_home,7,False,,/ đêm,4.541,₫4.541.884,10,,True,True,,True,True,True,,False,,,True,True,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,
17753541,https://www.airbnb.com.vn/rooms/17753541,"5,0",Phúc Yên,14,21.332891,105.717422,REGULAR,,Biệt thự Kita Flamingo Đại Lải resort lakeside <3,entire_home,4,False,,/ đêm,4.116,₫4.116.708,8,,True,True,True,True,True,,,,,,True,,,,,,,,True,,True,,,,,True,True,,,,,,,,,,,,,
886583914933389733,https://www.airbnb.com.vn/rooms/886583914933389733,,thị trấn Tam Đảo,28,21.45332,105.63738,REGULAR,,Samma Stay Tam Đảo - Cabin by the Stream,entire_home,,False,,/ đêm,,,4,,,True,,True,,,True,False,False,,True,,True,,,,,,True,True,,,True,,,,,,,,,,,,,,,,,
857568797268616628,https://www.airbnb.com.vn/rooms/857568797268616628,,tt. Tam Đảo,24,21.454033874294986,105.64658147528534,REGULAR,,Phòng đơn KS Hoàng Anh,private_room,,False,,/ đêm,559.177,₫559.177,2,True,True,True,,True,True,,,False,False,True,,True,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
890975522430008713,https://www.airbnb.com.vn/rooms/890975522430008713,,Sóc Sơn,10,21.3146637,105.7710993,REGULAR,,GISY Containers Apartment T2.H1,private_room,,False,,/ đêm,,,6,True,True,,True,True,,,,False,False,,True,True,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
645909231636416118,https://www.airbnb.com.vn/rooms/645909231636416118,,Thành phố Việt Trì,16,21.30345,105.41909,REGULAR,,Việt Tri*Trung tâm*Phong cách* Kiểm soát phòng thông minh *BB bao gồm,private_room,2,False,,/ đêm,931.000,₫931.000,4,,True,True,True,True,,,,False,,,,,True,,True,True,5,True,True,,True,,,,,,True,,,,,,,,,,,,,
17722865,https://www.airbnb.com.vn/rooms/17722865,"4,35",tt. Tam Đảo,24,21.4566,105.64654,REGULAR,,Tam Đảo - Floating Clouds,entire_home,23,False,,/ đêm,2.714,₫2.714.068,12,,True,True,,True,,,,False,False,,,,True,,,,,,True,,,True,True,True,,,,,,,,,,,,,,,,
887203723003224002,https://www.airbnb.com.vn/rooms/887203723003224002,,Hanoi,30,21.28629,105.78374,REGULAR,,@LeeHaHome@LH01@Socson@HaNoi,private_room,,False,,/ đêm,,,3,,,,,,True,,True,False,False,True,,True,,,,,,,,,,True,,True,True,,,,,,,,,,,,,,,
880607764456898953,https://www.airbnb.com.vn/rooms/880607764456898953,,Phú Cường,5,21.206078927415156,105.78842469884093,REGULAR,,Gần sân bay Nội Bài,private_room,,False,,/ đêm,,,2,True,True,True,True,True,,,,,,,,True,True,,,,,,True,,True,,,,,,,True,,,,,,,,,,,,
43436170,https://www.airbnb.com.vn/rooms/43436170,"4,0",tt. Tam Đảo,15,21.45678,105.6458,REGULAR,,Chillout Village Homestay Tam Đảo - Monica House,entire_home,3,False,,/ đêm,,,3,,True,True,,True,,,,False,,True,,True,True,,,,,,,,,True,True,True,,,,,,,,,,,,,,,,
39035241,https://www.airbnb.com.vn/rooms/39035241,"5,0",Minh Phú,19,21.28774,105.78397,REGULAR,,Sapavilion,entire_home,17,False,,/ đêm,4.313,₫4.313.649,15,,True,True,,True,True,,True,False,False,,,,True,,,,,,True,,True,,,,,,,,,,,,,,,,,,,
887225709051005411,https://www.airbnb.com.vn/rooms/887225709051005411,,Minh Phú,30,21.2879,105.78387,REGULAR,,@LeeHaHome@LH04@Socson@Hanoi,private_room,,False,,/ đêm,,,3,,True,True,True,True,True,True,True,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
733499480340224863,https://www.airbnb.com.vn/rooms/733499480340224863,,,17,21.47391,105.57124,REGULAR,,Khách sạn 25 phòng độc đáo ở Tam Đảo,private_room,,False,,/ đêm,798.824,₫798.824,3,,,True,True,True,,True,True,,,,,True,True,,,,,,,True,True,,,,,True,,,,,,,,,,,,,,
796737031671947200,https://www.airbnb.com.vn/rooms/796737031671947200,"5,0",Phúc Yên,15,21.34688,105.75358,REGULAR,,Biệt Thự Forest Flamingo Đại Lải,entire_home,3,False,,/ đêm,1.592,₫1.592.705,2,,,True,,True,True,True,,False,,,True,,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,
35011896,https://www.airbnb.com.vn/rooms/35011896,"4,63",Thị xã Phúc Yên,20,21.34017,105.71706,REGULAR,,Flamingo Đại Lải Resort - Forest Villa,private_room,8,False,,/ đêm,1.467,₫1.467.765,2,,True,True,True,True,True,True,,False,,,,,,,False,True,4,True,True,,True,,,,,,,,,,,,,,,,,,,
32688524,https://www.airbnb.com.vn/rooms/32688524,"5,0",Thành phố Vĩnh Yên,14,21.30897,105.61581,REGULAR,,FASY Hotel tại trung tâm thành phố Vĩnh Yên,private_room,7,False,,/ đêm,,,16,,True,True,,True,,,,,,,,,True,,,,,,True,,True,,,True,True,True,True,,,,,,,,,,,,,
857725922261417193,https://www.airbnb.com.vn/rooms/857725922261417193,,tt. Tam Đảo,20,21.454008910670545,105.6465385599411,REGULAR,,Phòng đôi KS Hoàng Anh,private_room,,False,,/ đêm,673.294,₫673.294,3,,True,True,,True,True,,,False,False,,,True,True,,,,,,True,,True,,,,,,,,,,,,,,,,,,,
878660065289139705,https://www.airbnb.com.vn/rooms/878660065289139705,,Tam Dao,28,21.454252223297114,105.64233217388391,REGULAR,,"Trung tâm, ấm cúng, sạch sẽ",private_room,,False,,/ đêm,,,2,,True,True,True,True,True,,,False,,,,True,,,False,True,,True,True,,True,,,,,,,,,,,,,,,,,,,
52480579,https://www.airbnb.com.vn/rooms/52480579,,Minh Phú,20,21.27496,105.77649,REGULAR,,Nhà Bên Rừng (U Lesa) - Nhà Dương xỉ mini,entire_home,,False,,/ đêm,1.510,₫1.510.800,2,,,True,True,True,,,,False,False,,,,True,,,,,,,,,,,True,True,,,,,,,,,,,,,,,
635471142232576428,https://www.airbnb.com.vn/rooms/635471142232576428,,Hanoi,8,21.34449,105.71869,REGULAR,,Biệt thự Bạch Thành C1 Flamingo Đại Lai,entire_home,,False,,/ đêm,2.852,₫2.852.943,10,,True,True,,True,True,True,,False,,,,,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,
683576303704515737,https://www.airbnb.com.vn/rooms/683576303704515737,,Phúc Yên,30,21.33756,105.72009,REGULAR,,Room 202 - Limdim house Flamingo Đại Lải resort,private_room,,False,,/ đêm,1.061,₫1.061.295,4,,True,True,,True,,,,False,False,,,True,True,,,,,,True,,True,,,,,,True,,,,,,,,,,,,,
757150993394338917,https://www.airbnb.com.vn/rooms/757150993394338917,"4,14",Quang Tiến,18,21.21902,105.7824,REGULAR,,"Thanh Huong 99 - Noi Bai, Ha Noi, Viet Nam (303)",private_room,7,False,,/ đêm,433.647,₫433.647,3,,True,True,True,True,,,,,,True,,,True,,,,,,True,True,True,True,,,,,,,,,,,,,,,,,,
887241423532106014,https://www.airbnb.com.vn/rooms/887241423532106014,,Tam Đảo,28,21.4529906,105.6382591,REGULAR,,Samma Stay Tam Đảo- Cabin by the Garden for Family,entire_home,,False,,/ đêm,,,8,,,True,True,True,,,True,False,False,,,,True,,,,,,True,,,,True,True,,,,,,,,,,,,,,,,
646735640311017678,https://www.airbnb.com.vn/rooms/646735640311017678,,Minh Phú,28,21.292602000109852,105.78649152070284,REGULAR,,Ao Vườn - Chic House - Gần sân bay Nội Bài,entire_home,,False,,/ đêm,1.399,₫1.399.844,2,,,True,,True,True,,,False,False,True,,True,True,,,,,,,,,,,True,True,,,,,,,,,,,,,,,
47552404,https://www.airbnb.com.vn/rooms/47552404,,tt. Tam Đảo,7,21.45826,105.64329,REPRESENTATIVE,,Phòng đôi có tầm nhìn ra núi - Chan May Hotel,private_room,,False,,/ đêm,506.000,₫506.000,2,,,True,,True,,,True,False,False,,,,True,,,,,,,,,,,True,,,,,,,,,,,,,,,,
646717031381583814,https://www.airbnb.com.vn/rooms/646717031381583814,,Minh Phú,30,21.29256638769696,105.7865746691823,REGULAR,,Ao Vườn - Nhà Mận - Gần Sân bay Nội Bài,entire_home,,False,,/ đêm,2.624,₫2.624.707,4,True,,True,True,True,True,,True,False,False,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49842246,https://www.airbnb.com.vn/rooms/49842246,,Minh Phú,17,21.29432,105.78511,REGULAR,,Nhà Bên Rừng (U Lesa) - Phòng Osaka,private_room,,False,,/ đêm,1.510,₫1.510.800,2,,,True,,True,,,,False,False,,,,True,,False,False,,,,,,,,True,,True,,,True,False,,,,,,,,,,
43436113,https://www.airbnb.com.vn/rooms/43436113,,tt. Tam Đảo,12,21.45397,105.64578,REGULAR,,Chillout Village Homestay Tam Đảo - Tata House,entire_home,,False,,/ đêm,,,6,,True,True,,True,,,,False,,,,True,True,,,,,,,,True,,,True,,,,,True,,,,,,,,,,,
878641371129106350,https://www.airbnb.com.vn/rooms/878641371129106350,,Tam Dao,26,21.45424142051849,105.6419667381168,REGULAR,,"Phòng Trung tâm sạch sẽ, bể bơi",private_room,,False,,/ đêm,,,2,,True,True,True,True,True,,,False,,True,,True,,,False,True,,True,,,True,,,,,,,,,,,,,,,,,,,
862607196408143635,https://www.airbnb.com.vn/rooms/862607196408143635,,Phúc Yên,29,21.336536455959713,105.71944165974855,REGULAR,,Happy house SH5.16 flamingo,entire_home,,False,,/ đêm,,,16,,True,True,,True,,,True,False,,True,,True,True,,,,,,,,True,True,,,,,,,,,,,,,,,,,,
29164118,https://www.airbnb.com.vn/rooms/29164118,"4,7",Minh Phú,21,21.29268,105.78576,REPRESENTATIVE,,Nhà Bên Rừng (U Lesa) - Nhà Hobbit,entire_home,10,False,,/ đêm,1.798,₫1.798.800,2,,,True,,True,,,,False,False,True,,True,True,,,,,,,,,,True,True,True,,,,,,,,,,,,,,,
44177920,https://www.airbnb.com.vn/rooms/44177920,"5,0",Thị xã Phúc Yên,30,21.33736,105.71394,REGULAR,,Bạch Yến T111-HappyVilla Flamingo 2 phòng ngủ,entire_home,3,False,,/ đêm,2.941,₫2.941.954,10,,True,True,,True,True,,,False,False,True,True,,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,
729387824113825650,https://www.airbnb.com.vn/rooms/729387824113825650,,Phúc Yên,21,21.3461025,105.7185299,REGULAR,,"Joy Villa Flamingo Đại lải , khách sạn nghỉ dưỡng",private_room,,False,,/ đêm,1.038,₫1.038.471,6,,True,True,True,True,,True,,False,False,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44673913,https://www.airbnb.com.vn/rooms/44673913,,Thị xã Phúc Yên,9,21.31268,105.71146,REGULAR,,Khách sạn Lakeside Đại Lải - Phòng tiêu chuẩn,private_room,,False,,/ đêm,,,2,,,True,,True,True,True,,False,,,,,True,,,,,,,,True,,,True,,,,,True,,,,,,,,,,,
629381665254232524,https://www.airbnb.com.vn/rooms/629381665254232524,,Phúc Yên,30,21.34838,105.75341,REGULAR,,Biệt thự Flamingo SH Đại Lải 4 phòng ngủ,entire_home,,False,,/ đêm,2.282,₫2.282.354,15,,True,True,True,True,,True,,False,False,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47552301,https://www.airbnb.com.vn/rooms/47552301,,tt. Tam Đảo,7,21.45422,105.64343,REPRESENTATIVE,,Phòng Queen với ban công ở Tam Đảo,private_room,,False,,/ đêm,506.000,₫506.000,2,,,True,,True,,,True,False,False,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
863690411556927229,https://www.airbnb.com.vn/rooms/863690411556927229,,Tam Dao,28,21.35911,105.55774,REGULAR,,"Villa sân vườn 9 phòng ngủ, view núi, thung lũng",entire_home,,False,,/ đêm,,,16,True,True,True,True,True,True,True,,False,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801894605499835738,https://www.airbnb.com.vn/rooms/801894605499835738,,Minh Phú,29,21.29333,105.78368,REGULAR,,"Happy House-Sóc Sơn-BBQ, Bể ngâm, View Rừng thông",entire_home,,False,,/ đêm,1.532,₫1.532.565,6,,,True,True,True,,,True,False,False,True,,,True,,,,,,,,,True,,,,,,,,,True,,,,,,,,,
52787643,https://www.airbnb.com.vn/rooms/52787643,,Minh Phú,11,21.29284,105.78417,REGULAR,,WOOD LEE (Vườn LEE),private_room,,False,,/ đêm,2.852,₫2.852.943,4,,True,True,True,True,True,,,False,False,,,,True,,,,,,,,True,,,,,,,,,,,True,,,,,,,,
796702632921301843,https://www.airbnb.com.vn/rooms/796702632921301843,,Phúc Yên,14,21.34814,105.75224,REGULAR,,Biệt thự Forest Flamingo Dai Lai,entire_home,,False,,/ đêm,1.315,₫1.315.177,2,,,True,,True,,True,,False,,,,,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,
40811874,https://www.airbnb.com.vn/rooms/40811874,"5,0",Sóc Sơn,30,21.28778,105.79074,REGULAR,,"Nhà Sóc Bungalow - Aloha Homestay Sóc Sơn, Hà Nội",entire_home,3,False,,/ đêm,1.375,₫1.375.059,4,,True,True,True,True,True,,True,False,False,,,,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,
706908917683075076,https://www.airbnb.com.vn/rooms/706908917683075076,,Phúc Yên,12,21.34741,105.75381,REGULAR,,Biệt thự Ella huyền thoại Flamingo Đại Lải Resort,entire_home,,False,,/ đêm,4.564,₫4.564.708,6,,True,True,True,True,,,,False,,True,True,True,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
853933496327293759,https://www.airbnb.com.vn/rooms/853933496327293759,,Phúc Yên,30,21.34497692853733,105.71999378671126,REGULAR,,Rosee Villa - Eco Green Villa in Flamigo Dai lai,entire_home,,False,,/ đêm,,,10,,True,True,True,True,True,,True,,,True,True,,,,,,,,,,True,,,,,,,,,,,,True,,,,,,,
852058810261717295,https://www.airbnb.com.vn/rooms/852058810261717295,,tt. Tam Đảo,5,21.454101835611063,105.6424313459999,REGULAR,,Bungalow 3 -Nhà gỗ,entire_home,,False,,/ đêm,1.100,₫1.100.251,2,,True,True,True,True,True,True,True,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
767641573764812572,https://www.airbnb.com.vn/rooms/767641573764812572,,Duong Lam,22,21.15712179579642,105.47294415609743,REGULAR,,Phòng twin làng Dương Lâm,private_room,,False,,/ đêm,637.906,₫637.906,3,,,True,True,True,,,True,False,False,,,,True,,False,True,,,,,True,,,True,,,,,,False,,,,,,,,,,
869267134236832274,https://www.airbnb.com.vn/rooms/869267134236832274,,Đống Đa,30,21.154272845926638,105.47391110965357,REGULAR,,"Homestay Đường Lâm, Sơn Tây- Twin",entire_home,,False,,/ đêm,,,2,,True,True,True,True,,,,False,False,,,True,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,
