room_id,url,city,contextualPicturesCount,lat,long,listingObjType,pdpUrlType,name,roomTypeCategory,isSuperHost,isVerified,reviewCount,yearHosting,canInstantBook,weeklyPriceFactor,structuredStayDisplayPrice,price,price_full,maxGuestCapacity,SYSTEM_COOKING_BASICS,SYSTEM_WI_FI,SYSTEM_MAPS_CAR_RENTAL,SYSTEM_TV,SYSTEM_WASHER,SYSTEM_SNOWFLAKE,SYSTEM_SURVEILLANCE,SYSTEM_NO_LOCK_ON_DOOR,SYSTEM_NO_DETECTOR_CO2,SYSTEM_NO_DETECTOR_SMOKE,SYSTEM_WORKSPACE,SYSTEM_PETS,rating,SYSTEM_FIREPLACE,SYSTEM_HAIRDRYER,SYSTEM_POOL,SYSTEM_ELEVATOR,SYSTEM_PATIO_BALCONY,SYSTEM_FLOWER,SYSTEM_DRYER,SYSTEM_LUGGAGE_DROP,SYSTEM_BREAKFAST,SYSTEM_REFRIGERATOR,SYSTEM_MICROWAVE,SYSTEM_SAUNA,SYSTEM_VIEW_MOUNTAIN,SYSTEM_JACUZZI,SYSTEM_VIEW_CITY,SYSTEM_BEACH,SYSTEM_EV_CHARGER,SYSTEM_VIEW_OCEAN,SYSTEM_LOCK_ON_DOOR,SYSTEM_SMOKING_ALLOWED,SYSTEM_MAPS_RESORT,SYSTEM_BATHTUB,SYSTEM_CABLE,SYSTEM_CALENDAR,SYSTEM_HIGH_CHAIR,SYSTEM_FIREPIT
861280461910630044,https://www.airbnb.com.vn/rooms/861280461910630044,,12,21.00397,105.94662,REGULAR,,Sunshine homes Oceanpark Gia Lâm,entire_home,,,,,False,,/ đêm,,,2.0,True,True,True,True,True,,,,False,False,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
36681116,https://www.airbnb.com.vn/rooms/36681116,Hai Bà Trưng,18,20.99721,105.86368,REGULAR,,Ngôi nhà ấm cúng ở góc nhìn thoáng mát trên toàn trung tâm. R#202,private_room,True,True,44,4,False,,/ đêm,305.144,₫305.144,2.0,True,True,,,True,True,,,False,False,True,,"4,64",,True,,,True,,,,,,,,,,,,,,True,,,,,,,
869123381804676338,https://www.airbnb.com.vn/rooms/869123381804676338,Long Biên,9,21.0366068,105.8756782,REGULAR,,Phòng riêng trong nhà sân vườn,private_room,False,True,3,,False,,/ đêm,322.198,₫322.198,2.0,True,True,True,,True,,True,,False,False,True,,"5,0",,,,,,,,,,,,,,,,,,True,True,,,,,,,
18487010,https://www.airbnb.com.vn/rooms/18487010,Yên Phụ,16,21.05487,105.83704,REGULAR,,Sống cùng gia đình bản xứ Kim Hà Nội 4,private_room,True,True,63,6,False,,/ đêm,321.187,₫321.187,2.0,True,True,True,True,True,,,,False,False,True,,"4,6",,,,,,,True,,,,,,,,,,,,True,,,,,,,
603245307364809581,https://www.airbnb.com.vn/rooms/603245307364809581,Tây Hồ,30,21.07217,105.82135,REGULAR,,Panorama Apt có tầm nhìn ra Hồ Tây và Thung lũng Hoa,entire_home,,,33,,False,,/ đêm,767.980,₫767.980,3.0,True,True,True,True,True,True,,,,,True,,"4,39",,,,True,,,True,,,,,,,,,,,True,,,,,,,,
33004987,https://www.airbnb.com.vn/rooms/33004987,Hoàn Kiếm,30,21.02255,105.85386,REGULAR,,🌿BỒN TẮM🌿 BAN CÔNG G Studio 2⭐ ️Phong cách⭐ ️Hoàn Kiếm,entire_home,,,117,,False,,/ đêm,634.882,₫634.882,2.0,True,True,True,True,,True,,,False,,,,"4,62",,,,,True,True,,True,,,,,,True,,,,,,,,,,,,
609601959280646694,https://www.airbnb.com.vn/rooms/609601959280646694,Phụng Công,15,20.950365,105.933777,REGULAR,,"H2 Homestay - Ecopark Văn Giang, Hưng Yên",entire_home,,,,,False,,/ đêm,650.471,₫650.471,2.0,True,True,True,True,True,True,True,,False,,True,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
737539223434077240,https://www.airbnb.com.vn/rooms/737539223434077240,Hoàn Kiếm,11,21.02093,105.85956,REGULAR,,Ánh sáng mặt trời tự nhiên ở Hoàn Kiếm,private_room,False,True,23,9,False,,/ đêm,441.436,₫441.436,2.0,True,True,,True,True,True,True,,False,,True,,"4,83",,True,,,,,,,,,,,,,,,,,True,,,,,,,
864472251138044843,https://www.airbnb.com.vn/rooms/864472251138044843,Ba Đình,30,21.0438,105.8441,REGULAR,,(iii) Được trang bị đầy đủ tiện nghi/Studio/Trung tâm,private_room,,,3,,False,,/ đêm,,,2.0,True,True,True,True,,True,,,False,False,True,,"5,0",,True,,,,,,True,,,,,,,,,,,,,,,,,,
872979598746758693,https://www.airbnb.com.vn/rooms/872979598746758693,Quảng An,14,21.06741,105.82606,REGULAR,,Studio Balcony Garden View,entire_home,,,4,,False,,/ đêm,513.530,₫513.530,2.0,True,True,True,True,True,,,,False,False,True,True,"5,0",,,,,,,True,,,,,,,,,,,,,,,,,,,
555738393584996891,https://www.airbnb.com.vn/rooms/555738393584996891,Sóc Sơn,11,21.264066696166992,105.80567169189453,REGULAR,,The Hidden Gem Homestay Sóc Sơn,entire_home,,,,,False,,/ đêm,1.088,₫1.088.691,8.0,True,True,True,True,,,,,False,False,True,True,,,,True,,,True,,,,,,,,,,,,,,,,,,,,
865009784625368046,https://www.airbnb.com.vn/rooms/865009784625368046,Ba Đình,6,21.0333701,105.811266,REGULAR,,1 studio near westlake and Lotte BĐinh,private_room,False,True,2,2,False,,/ đêm,325.235,₫325.235,2.0,True,True,True,True,,,True,False,False,,True,True,,,,,,,,,,,,,,,True,,,,,,,,,,,,
786657912297463066,https://www.airbnb.com.vn/rooms/786657912297463066,Văn Giang,30,20.96478,105.92208,REGULAR,,Chào mừng bạn đến với Lullaby Home Ecopark,entire_home,,,,,False,,/ đêm,883.271,₫883.271,10.0,True,True,,True,,,,,False,,True,True,,,,True,,,True,,,,,,,,,True,,,True,,,,,,,,
791493165885230507,https://www.airbnb.com.vn/rooms/791493165885230507,Tây Hồ,13,21.07974,105.81953,REGULAR,,Ban công Sunside Studio ấm cúng,private_room,,,,,False,,/ đêm,421.257,₫421.257,2.0,True,True,True,True,,,True,,False,False,True,True,,,,,,,,,,,,,,,,,,,True,,,,,,,,
34748111,https://www.airbnb.com.vn/rooms/34748111,Ba Đình,18,21.04581,105.8106,REGULAR,,Studio đẹp gần Westlake và nhiều đường phố chính,entire_home,,,79,,False,,/ đêm,374.726,₫374.726,2.0,True,True,,True,True,,,,False,False,True,,"4,9",,,,,,,True,,,,,,,,True,,,True,,,,,,,,
34427814,https://www.airbnb.com.vn/rooms/34427814,Hoàn Kiếm,16,21.02121,105.84921,REGULAR,,Dreamcatcher Villa *** TV Netflix * *** ban công lớn *,private_room,,,24,,False,,/ đêm,443.918,₫443.918,2.0,True,True,True,True,True,True,,,False,False,True,,"4,75",,,,,,,True,,,,,,,,,,,,,,,,,,,
29093235,https://www.airbnb.com.vn/rooms/29093235,Thị xã Phúc Yên,29,21.3373,105.7174,REGULAR,,"BIỆT THỰ BÊN HỒ tại FLAMINGO từ 900,000 VNĐ/đêm",entire_home,,,20,,False,,/ đêm,1.031,₫1.031.295,3.0,,True,True,True,True,True,,,,,,,"4,5",,,True,True,True,,,,,,,,,True,,,,True,,,,,,,,
41179589,https://www.airbnb.com.vn/rooms/41179589,Hà Nội,25,21.01056,105.86045,REGULAR,,Ban công/4.netflix/topferbed/wash/dry/AIRPORTcar,entire_home,,,19,,False,,/ đêm,401.495,₫401.495,2.0,True,True,True,True,True,,True,,False,,True,True,"4,79",,,,,,,,,,,,,,,True,,,,,,,,,,,
46301829,https://www.airbnb.com.vn/rooms/46301829,Sóc Sơn,30,21.206,105.82975,REGULAR,,Khách sạn & Du lịch cổ điển tại sân bay,private_room,,,7,,False,,/ đêm,856.522,₫856.522,16.0,True,True,True,True,,True,,,,,,True,"5,0",,True,,,,,,,True,,,,,True,,,,,,,,,,,,
890084247280315305,https://www.airbnb.com.vn/rooms/890084247280315305,Ba Đình,11,21.043953206252656,105.84404911163944,REGULAR,,AimeeHouse-Elevator-Kitchen-NetflixChillforCouples,private_room,,,,,False,,/ đêm,,,2.0,True,True,True,True,True,True,,,False,,True,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,
36722199,https://www.airbnb.com.vn/rooms/36722199,Thanh Nhàn,14,21.00339,105.86218,REGULAR,,Ngôi nhà ấm cúng trong cửa sổ rộng ở giữa - Góc nhìn thoáng mát. R #302,private_room,True,True,42,4,False,,/ đêm,321.187,₫321.187,2.0,True,True,,,True,True,,,False,False,True,,"4,76",,True,,,True,,,,,,,,,,,,,,True,,,,,,,
27049702,https://www.airbnb.com.vn/rooms/27049702,Sóc Sơn,30,21.26916,105.77739,REGULAR,,Runaway - Sóc chuột,entire_home,,,3,,False,,/ đêm,1.141,₫1.141.177,4.0,True,True,True,True,,True,,,False,False,,,"4,33",,,,,,True,,,,,,,,True,,,,True,,,,,,,,
17753541,https://www.airbnb.com.vn/rooms/17753541,Phúc Yên,14,21.332891,105.717422,REGULAR,,Biệt thự Kita Flamingo Đại Lải resort lakeside <3,entire_home,,,4,,False,,/ đêm,3.963,₫3.963.139,8.0,True,True,True,True,True,,,,,,True,,"5,0",,,True,True,,,True,,,,,,,,,,,True,,,,,,,,
46229103,https://www.airbnb.com.vn/rooms/46229103,Hải Bối,12,21.11732,105.80361,REGULAR,,Green Homestay,private_room,False,True,6,3,False,,/ đêm,321.187,₫321.187,2.0,True,True,True,True,True,,,,False,False,,True,"4,67",,,,,,,,,,,,,,,,,,True,True,,,,,,,
35011896,https://www.airbnb.com.vn/rooms/35011896,Thị xã Phúc Yên,20,21.34017,105.71706,REGULAR,,Flamingo Đại Lải Resort - Forest Villa,private_room,False,True,8,4,False,,/ đêm,,,2.0,True,True,True,True,True,,,,False,,True,,"4,63",,,True,,,,,,,,,,,True,,,,,True,,,,,,,
787941966474169524,https://www.airbnb.com.vn/rooms/787941966474169524,Gia Lâm,27,21.0018281,105.943442,REGULAR,,1 pho ̀ ng ngu ̉ FL28th-Ruby-Vinhomes Ocean Park,entire_home,,,6,,False,,/ đêm,,,2.0,True,True,True,True,,,,,False,,True,True,"5,0",,,True,,,,,,,,,,,,True,True,,,,,,,,,,
724287887232707811,https://www.airbnb.com.vn/rooms/724287887232707811,Tây Hồ,30,21.07837,105.81844,REGULAR,,"Căn hộ Studio ĐẸP và Trịnh Công Sơn, Tây Hồ.",entire_home,,,14,,False,,/ đêm,562.737,₫562.737,2.0,True,True,True,True,True,True,,,False,False,True,,"4,93",,,,,,,,,,,,,,True,,,,,,,,,,,,
844142839843239357,https://www.airbnb.com.vn/rooms/844142839843239357,Tây Hồ,30,21.06644554738248,105.82556587420501,REGULAR,,Ban công Studio Nice View - Trung tâm Tây Hồ - Thang máy.,entire_home,,,4,,False,,/ đêm,512.343,₫512.343,2.0,True,True,,True,True,True,,,False,,True,,"4,25",,,,True,,True,True,,,,,,,,,,,,,,,,,,,
40080423,https://www.airbnb.com.vn/rooms/40080423,Tây Hồ,17,21.07979,105.81671,REGULAR,,Ascott quản lý PentStudio,entire_home,,,210,,False,,/ đêm,1.248,₫1.248.965,4.0,True,True,,True,True,True,,,False,False,,,"4,81",,,,True,,,True,,,,,,,True,,,,,,,,,,,,
860589712915911180,https://www.airbnb.com.vn/rooms/860589712915911180,Gia Lâm,17,20.99224,105.94424,REGULAR,,2BR Vinhomes Apartment Swimming pool & villa view,entire_home,,,,,False,,/ đêm,695.643,₫695.643,4.0,True,True,,True,,,True,,,,True,True,,,,True,True,,,,,,,,,,,,True,,,,,True,,,,,
50802060,https://www.airbnb.com.vn/rooms/50802060,Đa Tốn,12,20.99465,105.94918,REGULAR,,Căn hộ 2PN view hồ có bể bơi,entire_home,,,3,,False,,/ đêm,,,6.0,True,True,,,,,True,,False,,True,,"4,0",,,True,,,,,,,,,,,True,,True,,True,,,,,,,,
800214222430179752,https://www.airbnb.com.vn/rooms/800214222430179752,Hải Bối,24,21.1095432,105.7901382,REGULAR,,"Biệt thự lớn, ban công đẹp, gara siêu lớn",entire_home,,,,,False,,/ đêm,615.635,₫615.635,4.0,True,True,True,True,,,True,,False,False,True,True,,,,,,,,,,,,,,,,,,,True,,,,,,,,
841756260812639174,https://www.airbnb.com.vn/rooms/841756260812639174,Hoàn Kiếm,12,21.0245787,105.8428323,REGULAR,,Soul Homestay - TV/bếp/Wi-fi,private_room,,,7,,False,,/ đêm,350.483,₫350.483,2.0,True,True,True,True,True,True,True,,False,False,,,"4,29",,,,,True,,,,,,,,,,,,,,,,,,,,,
724285160570530866,https://www.airbnb.com.vn/rooms/724285160570530866,Tây Hồ,30,21.08033,105.81902,REGULAR,,"Studio riêng, đầy đủ tiện nghi, gần Hồ.",entire_home,,,,,False,,/ đêm,520.742,₫520.742,2.0,True,True,True,True,True,,,,False,False,True,True,,,,,,,,,,,,,,,True,,,,,,,,,,,,
855457051839069269,https://www.airbnb.com.vn/rooms/855457051839069269,Quảng An,17,21.0661322,105.8256965,REGULAR,,Căn hộ ban công rộng rãi •Nhà bếp• Hồ Tây,private_room,,,7,,False,,/ đêm,513.530,₫513.530,2.0,,True,True,True,True,,,,False,False,,True,"5,0",,,,,True,True,True,,,,,,,,,,,,,,,,,,,
30391425,https://www.airbnb.com.vn/rooms/30391425,Bắc Ninh,17,21.17344,106.05862,REPRESENTATIVE,,(1.1)HanaApt&Hotel*Parkview/CenterLUXURIOUS studio,hotel_room,,,,,False,,/ đêm,700.000,₫700.000,2.0,True,True,True,True,True,True,,,,,,,,,True,,True,,,True,True,,,,,,,,,,,,,,,,,,
893131542018789458,https://www.airbnb.com.vn/rooms/893131542018789458,Hoàn Kiếm,7,21.03198,105.85529,REGULAR,,Hanoi Boutique,private_room,,,,,False,,/ đêm,,,4.0,,True,True,True,,True,True,,,,,,,,True,,,,,True,,,,,,,,,,,,,,,,,,,
711883431234365569,https://www.airbnb.com.vn/rooms/711883431234365569,Cầu Giấy,11,21.0200887,105.8000416,REGULAR,,Ban công StylishBrandnew Apartment Central Cầu Giấy,entire_home,,,5,,False,,/ đêm,634.164,₫634.164,2.0,True,True,True,True,True,True,True,,False,,,,"4,8",,,,True,,,True,,,,,,,,,,,,,,,,,,,
866914519726984838,https://www.airbnb.com.vn/rooms/866914519726984838,Thành phố Bắc Ninh,8,21.16759,106.05396,REGULAR,,Greenpearl Bắc Ninh _ 2 bedroom,private_room,False,True,,,False,,/ đêm,1.369,₫1.369.412,4.0,True,True,,True,True,True,,False,False,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35775920,https://www.airbnb.com.vn/rooms/35775920,Từ Liêm,19,21.01187,105.78714,REGULAR,,Studio sang trọng Vinhomes Green Bay@1br@hanoi#4,entire_home,,,106,,False,,/ đêm,,,2.0,True,True,,True,True,True,,,,,True,,"4,7",,,True,True,,,,,,,,,,,,,True,True,,,,,,,,
753593779260788076,https://www.airbnb.com.vn/rooms/753593779260788076,Tây Hồ,22,21.05756,105.83596,REGULAR,,The Good Vibes_1BR_Hoàn toàn mới và mộc mạc,entire_home,,,13,,False,,/ đêm,,,3.0,True,True,True,True,True,True,,,,,True,,"5,0",,,,,,True,,,,,,,,True,True,,,,,,,,,,,
815504973962330800,https://www.airbnb.com.vn/rooms/815504973962330800,Xuân Quan,30,20.964678687320074,105.92273826715088,REGULAR,,B home | Sky Oasis Ecopark 1 phòng ngủ,entire_home,,,4,,False,,/ đêm,878.706,₫878.706,2.0,True,True,True,,,,,,False,,True,,"5,0",,,True,,,True,,,,,,True,,,,,,True,,,,,,,,
649166793173948363,https://www.airbnb.com.vn/rooms/649166793173948363,Tây Hồ,30,21.06582,105.82553,REGULAR,,"Căn hộ Tây Hồ, 2 phòng ngủ mới, Có thang máy.",entire_home,,,17,,False,,/ đêm,732.518,₫732.518,4.0,True,True,True,True,True,True,,,,,True,True,"4,88",,,,,,,True,True,,,,,,,,,,,,,,,,,,
48450517,https://www.airbnb.com.vn/rooms/48450517,Sóc Sơn,8,21.25698,105.81573,REGULAR,,Wehome Rừng Sưa - Bungalow Đồi Thông,entire_home,,,5,,False,,/ đêm,1.597,₫1.597.648,2.0,,True,True,True,,True,,,False,False,,,"4,8",,,True,,,,,True,,,,,,True,,,,,,,,True,,,,
724260222177433524,https://www.airbnb.com.vn/rooms/724260222177433524,Tây Hồ,30,21.08035,105.82024,REGULAR,,"Studio hoàn toàn mới, ban công lớn, tầm nhìn đẹp.",entire_home,,,3,,False,,/ đêm,554.338,₫554.338,2.0,True,True,True,True,True,True,,,False,False,True,,"5,0",,True,,,,,,,,,,,,,,,,,,,,,,,,
878971967452050482,https://www.airbnb.com.vn/rooms/878971967452050482,Từ Liêm,5,21.02026,105.778,REGULAR,,Eterbe house - Discount từ 15-18/4,private_room,False,True,,,False,,/ đêm,422.235,₫422.235,2.0,True,True,True,True,,,True,,False,,True,True,,,,,,,True,,,,,,,,,,,,,True,,,,,,,
871954847966810888,https://www.airbnb.com.vn/rooms/871954847966810888,Thành phố Bắc Ninh,17,21.1859333,106.0788366,REGULAR,,Condo 1BR in Bac Ninh*Free Sauna-BB-Gym-Pool,entire_home,,,,,False,,/ đêm,1.483,₫1.483.530,2.0,True,True,True,True,,True,,,False,,True,,,,,True,True,,,,,,,,True,,,,,,,,,,,,,,
856791087847917813,https://www.airbnb.com.vn/rooms/856791087847917813,Long Biên,6,21.0485115,105.8779099,REGULAR,,La Fleur @10 phút đến Khu phố cổ,private_room,False,True,,,False,,/ đêm,492.953,₫492.953,2.0,True,True,,True,,True,,,False,False,True,,,,,,,True,,,,,,,,,,,,,,True,,,,,,,
581446506901605306,https://www.airbnb.com.vn/rooms/581446506901605306,Văn Giang,16,20.96484,105.94005,REGULAR,,Nơi ẩn náu yên bình của Ecopark - căn hộ wabi sabi,entire_home,,,19,,False,,/ đêm,1.029,₫1.029.881,6.0,True,True,,,,True,,,False,,True,,"4,95",,,True,True,,,,,,,,,,,,,,True,,,,True,,,,
22289934,https://www.airbnb.com.vn/rooms/22289934,Quảng An,26,21.0609,105.82656,REGULAR,,Căn hộ hạnh phúc gần Hồ Tây,entire_home,,,4,,False,,/ đêm,,,2.0,True,True,True,True,True,,,,,,True,,"4,75",,,,True,,,,,,,,,,True,,,,True,,,,,,,,
629381665254232524,https://www.airbnb.com.vn/rooms/629381665254232524,Phúc Yên,30,21.34838,105.75341,REGULAR,,Biệt thự Flamingo SH Đại Lải 4 phòng ngủ,entire_home,,,,,False,,/ đêm,2.282,₫2.282.354,15.0,True,True,True,,,,True,,False,False,True,,,,,,,,True,,,,,,,,True,,,,True,,,,,,,,
886886464210152534,https://www.airbnb.com.vn/rooms/886886464210152534,Cầu Giấy,13,21.020888201634158,105.79356014728546,REGULAR,,Căn hộ tiện nghi 259 Yên Hoà CG,private_room,False,True,,,False,,/ đêm,375.447,₫375.447,1.0,True,True,,True,True,True,True,,False,False,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
21807270,https://www.airbnb.com.vn/rooms/21807270,Hà Nội,28,21.0235,105.82509,REGULAR,,Ngôi nhà của một kiến trúc sư (Xanh dương),private_room,True,True,117,5,False,,/ đêm,374.710,₫374.710,2.0,True,True,,True,True,True,,,False,False,True,,"4,84",,,,,,,,True,,,,,,,,,,,True,,,,,,,
891673992976938536,https://www.airbnb.com.vn/rooms/891673992976938536,Tây Hồ,23,21.06232,105.83261,REGULAR,,Vitamin Home~Beauty daisy room,private_room,,,,,False,,/ đêm,,,2.0,True,True,,True,True,True,True,,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
886583914933389733,https://www.airbnb.com.vn/rooms/886583914933389733,thị trấn Tam Đảo,28,21.45332,105.63738,REGULAR,,Hideaway Cabin by the Stream,entire_home,,,,,False,,/ đêm,,,4.0,,True,True,,True,True,,,False,False,,True,,,,,,,,,True,,,,,,,True,,,True,,,,,,,,
719979493315673429,https://www.airbnb.com.vn/rooms/719979493315673429,Hoàn Kiếm,15,21.02037,105.84621,REGULAR,,Vequehomestay-Villa15- Phố cổ -Bếp-Yên tĩnh,private_room,False,False,21,8,False,,/ đêm,312.258,₫312.258,2.0,True,True,True,,True,True,,False,False,False,,,"4,71",,,,,,,True,,,,,,,,,,,True,,,,,,,,
763071812511611034,https://www.airbnb.com.vn/rooms/763071812511611034,Ba Đình,28,21.0477933,105.8415867,REGULAR,,VietHOME - Cửa sổ áp mái với tầm nhìn ra hồ,private_room,True,True,3,6,False,,/ đêm,,,2.0,True,True,,True,True,,True,,False,False,True,,"5,0",,,,,,,,,,,,,,,,,,True,True,,,,,,,
891258603990463226,https://www.airbnb.com.vn/rooms/891258603990463226,Tây Hồ,8,21.067471786780857,105.81068370491266,REGULAR,,Studio apartment with free parking on premises,entire_home,,,,,False,,/ đêm,,,2.0,True,True,True,True,True,True,True,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
849930497097506246,https://www.airbnb.com.vn/rooms/849930497097506246,Từ Liêm,4,21.030457707551935,105.77372403938774,REGULAR,,"Căn hộ gần kengnam, Mỹ Đình 2, Nam Từ Liêm, Hà Nội",private_room,True,True,,,False,,/ đêm,285.294,₫285.294,2.0,True,True,True,,True,True,,,False,False,True,,,,,,,,,,True,,,,,,,,,,,True,,,,,,,
29191158,https://www.airbnb.com.vn/rooms/29191158,Minh Phú,19,21.29278,105.78581,REGULAR,,Nhà Bên Rừng (U Lesa) - Thùng sắt 2,entire_home,,,8,,False,,/ đêm,1.510,₫1.510.800,2.0,,True,True,,,True,,,False,False,,,"5,0",,True,,,,True,,True,,True,,,,,,,,,,,,True,,,,
861147484962590190,https://www.airbnb.com.vn/rooms/861147484962590190,Tây Hồ,26,21.0701815,105.8263988,REGULAR,,"Studio nhìn ra thiên nhiên, Trung tâm Hà Nội Tây, Big Lift.",entire_home,,,4,,False,,/ đêm,507.093,₫507.093,2.0,True,True,True,True,True,True,,,False,,True,,"4,5",,,,True,,,True,,,,,,,,,,,,,,,,,,,
535046664780371344,https://www.airbnb.com.vn/rooms/535046664780371344,Tiên Du,22,21.11226,105.98872,REGULAR,,Căn hộ Hà Nội theo đêm,private_room,,,,,False,,/ đêm,273.882,₫273.882,2.0,True,True,True,True,True,True,True,,False,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
885947778622110964,https://www.airbnb.com.vn/rooms/885947778622110964,Ba Đình,26,21.04659,105.80825,REGULAR,,Cozy room near the Ha Noi center and West Lake 3.2,private_room,False,True,,,False,,/ đêm,,,2.0,,True,True,True,True,,True,,False,False,True,True,,,,,,,,,,,,,,,,,,,,True,,,,,,,
35887596,https://www.airbnb.com.vn/rooms/35887596,,18,21.19996,106.09278,REGULAR,,(H1)HanaApt&Hotel/ROOFTOP-BIG YARD★Cặp đôi★PARKVIEW,private_room,,,,,False,,/ đêm,700.000,₫700.000,2.0,True,True,True,True,True,True,,,,,,,,,,,True,True,,True,True,,,,,,,,,,,,,,,,,,
838640868230811256,https://www.airbnb.com.vn/rooms/838640868230811256,Tây Hồ,15,21.0628395,105.8234699,REGULAR,,"R202 - Căn 2 phòng ngủ giá rẻ gần Hồ Tây, Hà Nội",entire_home,,,3,,False,,/ đêm,659.317,₫659.317,4.0,True,True,,True,True,True,True,,,,,,"4,0",,,,,,,,,,,,,,,,,,,,,,,,,,
892340520993150081,https://www.airbnb.com.vn/rooms/892340520993150081,Tây Hồ,27,21.0661447015285,105.82895257829742,REGULAR,,Căn hộ 2 PN cho nhóm 3-4 người,private_room,,,,,False,,/ đêm,,,4.0,True,True,True,True,True,,True,,,,True,True,,,,,,,,,,,,,,,,,,True,True,,,,,,,,
827493019871398187,https://www.airbnb.com.vn/rooms/827493019871398187,Kiêu Kỵ,18,20.99162,105.95694,REGULAR,,Biệt thự 6 giường cỡ King tại Ocean Park,entire_home,,,,,False,,/ đêm,,,15.0,True,True,True,True,,,True,,False,,True,True,,,,True,,,,,,,,,,,,,True,,,,,,,,,,
35520422,https://www.airbnb.com.vn/rooms/35520422,Văn Giang,30,20.95601,105.93914,REGULAR,,Ecopark QV Homestay JAPAN,entire_home,,,58,,False,,/ đêm,741.764,₫741.764,4.0,True,True,True,,,,True,,False,,True,,"4,9",,,True,,,True,,,,,,,,,,,,True,,,,,,,,
22288229,https://www.airbnb.com.vn/rooms/22288229,Tây Hồ,14,21.0581738,105.8299232,REGULAR,,B&B Today - Lakeview Studio có ban công lớn,entire_home,,,12,,False,,/ đêm,,,3.0,True,True,True,True,True,,,,,,True,True,"4,83",,,,True,,,,,,,,,,,,,,True,,,,,,,,
40900943,https://www.airbnb.com.vn/rooms/40900943,Từ Liêm,8,21.02068,105.77559,REGULAR,,New apartment very cheap in my dinh 1,private_room,False,True,,,False,,/ đêm,267.650,₫267.650,2.0,True,True,True,,,True,,False,False,False,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
887908461592760324,https://www.airbnb.com.vn/rooms/887908461592760324,Phú Cường,5,21.21534,105.78135,REGULAR,,xin chao quy khach,private_room,,,,,False,,/ đêm,,,2.0,True,True,True,True,True,True,True,,False,,True,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
843186277753351186,https://www.airbnb.com.vn/rooms/843186277753351186,Đa Tốn,29,20.995685307352346,105.94071015715599,REGULAR,,CAM Homestay-Vinhomes Ocean Park,entire_home,,,,,False,,/ đêm,694.749,₫694.749,3.0,True,True,True,True,,,True,,,,True,True,,,,True,True,,,,,,,,,,,,True,,,,,,,,,,
887261600526666188,https://www.airbnb.com.vn/rooms/887261600526666188,Ba Đình,5,21.03364,105.80824,REGULAR,,studio wide balcony fully fernished Ba Dinh center,private_room,,,,,False,,/ đêm,,,2.0,True,True,,True,True,True,True,,,,True,True,,,,,True,,,True,,,,,,,,,,,,,,,,,,,
892650586202848639,https://www.airbnb.com.vn/rooms/892650586202848639,Ba Đình,13,21.04511,105.84187,REGULAR,,Cozy 1br apartment near Truc Bach lake/netflix,entire_home,,,,,False,,/ đêm,,,2.0,True,True,True,True,True,True,True,,False,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
581432072803995410,https://www.airbnb.com.vn/rooms/581432072803995410,Văn Giang,18,20.96280556829677,105.92080369072491,REGULAR,,Convenient Apartment (Nhã Homestay Ecopark),entire_home,,,3,,False,,/ đêm,1.027,₫1.027.059,6.0,True,True,,True,True,True,,,False,,True,True,"5,0",,,True,,,,True,,,,,,,,,,,,,,,,,,,
49528203,https://www.airbnb.com.vn/rooms/49528203,Gia Lâm,24,20.98794,105.94457,REGULAR,,Premium 2Bdr@Vihomes Ocean Park với giá 30% dis.,entire_home,,,3,,False,,/ đêm,727.185,₫727.185,4.0,True,True,,True,True,,,,,,True,True,"4,0",,,True,True,,,True,,,,,,,,,True,,,,,,,,,,
875759310980606950,https://www.airbnb.com.vn/rooms/875759310980606950,Hà Đông,19,20.979055721610116,105.7859218865633,REGULAR,,Ho guom plaza Home stay,entire_home,,,,,False,,/ đêm,,,4.0,True,True,True,,,,True,,False,False,True,True,,,,True,,,,,,,,,,,,True,,,,,,,,,,,
806775220969468779,https://www.airbnb.com.vn/rooms/806775220969468779,Từ Liêm,8,21.00735,105.75276,REGULAR,,Vinhomes Smartcity - Căn hộ dich vụ - Zhomestay.,entire_home,,,,,False,,/ đêm,572.871,₫572.871,2.0,True,True,True,True,True,True,,,False,,True,,,,True,,,,,,,,,,,,,,True,,,,,,,,,,
747482150492245647,https://www.airbnb.com.vn/rooms/747482150492245647,Đa Tốn,16,21.00292,105.9441,REGULAR,,Vinhomes Ocean Park Studio Ruby view bể bơi,entire_home,,,,,False,,/ đêm,570.589,₫570.589,2.0,True,True,True,True,,,True,,False,,True,,,,,True,True,,,,,,,,,,,,True,,,,,,,,,,
