room_id,url,rating,city,contextualPicturesCount,lat,long,listingObjType,pdpUrlType,name,roomTypeCategory,reviewCount,canInstantBook,weeklyPriceFactor,structuredStayDisplayPrice,price,price_full,maxGuestCapacity,SYSTEM_COOKING_BASICS,SYSTEM_WI_FI,SYSTEM_WORKSPACE,SYSTEM_MAPS_CAR_RENTAL,SYSTEM_JACUZZI,SYSTEM_PETS,SYSTEM_TV,SYSTEM_EV_CHARGER,SYSTEM_NO_DETECTOR_CO2,SYSTEM_NO_DETECTOR_SMOKE,SYSTEM_VIEW_MOUNTAIN,SYSTEM_VIEW_OCEAN,SYSTEM_SURVEILLANCE,SYSTEM_WASHER,SYSTEM_SNOWFLAKE,isSuperHost,isVerified,yearHosting,SYSTEM_LOCK_ON_DOOR,SYSTEM_HAIRDRYER,SYSTEM_VIEW_CITY,SYSTEM_BREAKFAST,SYSTEM_FLOWER,SYSTEM_NO_LOCK_ON_DOOR,SYSTEM_POOL,SYSTEM_DRYER,SYSTEM_FIREPLACE,SYSTEM_FIREPIT,SYSTEM_LUGGAGE_DROP,SYSTEM_PATIO_BALCONY,SYSTEM_SMOKING_ALLOWED,SYSTEM_ELEVATOR,SYSTEM_GYM,SYSTEM_CALENDAR,SYSTEM_REFRIGERATOR,SYSTEM_HIGH_CHAIR,SYSTEM_MAPS_RESORT,SYSTEM_SKI,SYSTEM_BATHTUB
672649025318482207,https://www.airbnb.com.vn/rooms/672649025318482207,,Thông Nguyên,13,22.58974390510777,104.71711685813825,REGULAR,,"Hoang Su Phi Homestay, Bungalow Nằm giữa cánh đồng",private_room,,False,,/ đêm,684.706,₫684.706,4,True,True,True,True,,,,,False,False,,True,True,True,,False,False,,,,,,,False,,,,,,,,,,,,,,,
690809870059300051,https://www.airbnb.com.vn/rooms/690809870059300051,,Thành phố Hà Giang,7,22.77621,104.9692,REGULAR,,Chỗ ở đẹp có hồ bơi,private_room,,False,,/ đêm,570.589,₫570.589,2,,True,True,True,,,True,,False,False,,,True,,True,,,,,,,,,,True,,,True,,,,,,,,,,,
42695334,https://www.airbnb.com.vn/rooms/42695334,,Mèo Vạc District,11,23.16713,105.41164,REGULAR,,Sống cùng gia đình bản xứ ở Thung lũng Meo Vac,private_room,,False,,/ đêm,,,2,True,True,,True,,True,True,,,,,,,True,True,,,,,True,,,,,,True,True,,,,,,,,,,,,
43664751,https://www.airbnb.com.vn/rooms/43664751,,Hà Giang,1,23.04413,105.19634,REGULAR,,"NHÀ TÔI, ĐÂY LÀ NHÀ CỦA BẠN",private_room,1,False,,/ đêm,279.588,₫279.588,15,,True,True,True,,True,True,,False,False,,,,True,,False,True,3,,,,,,False,,True,,,,,,,,,,,,,
35485996,https://www.airbnb.com.vn/rooms/35485996,,Thành phố Ha Giang,18,22.80051,104.97864,REGULAR,,Hi Giang Historic Hotel - Quadruple room (2 Q) II,hotel_room,,False,,/ đêm,1.460,₫1.460.707,4,,True,,True,,,True,,False,False,,,,True,True,,,,,True,,True,,,,True,,,,,,,,,,,,,
703436104366860713,https://www.airbnb.com.vn/rooms/703436104366860713,,Bảo Yên,17,22.34171244350373,104.49503805488348,REGULAR,,Phòng sinh thái quế,private_room,,False,,/ đêm,401.495,₫401.495,2,,True,,True,,,,,False,False,,,,,True,,,,,,,,,,,,,True,,,,,,,,,,,
49770346,https://www.airbnb.com.vn/rooms/49770346,,Thành phố Hà Giang,1,22.82811,104.95309,REGULAR,,Nhà Sàn Gỗ,private_room,,False,,/ đêm,,,16,True,True,True,True,,True,,,False,False,,True,,,,False,False,,,,,,,False,True,,,,,,,,,,,,,,
627046138625236455,https://www.airbnb.com.vn/rooms/627046138625236455,,tt. Đồng Văn,5,23.28063,105.36402,REGULAR,,Phòng Superior Double-2pax,private_room,,False,,/ đêm,627.647,₫627.647,2,True,True,True,True,,True,,,False,False,,,True,True,,,,,,,,,,,,True,,,,,,,,,,,,,
855704027428167998,https://www.airbnb.com.vn/rooms/855704027428167998,,Thành phố Hà Giang,30,22.79282,104.9855,REGULAR,,Stay With Locals & Do Kayaking,shared_room,,False,,/ đêm,325.435,₫325.435,9,True,True,True,True,,,True,,False,False,,True,True,,,,,,,,,,,,True,,,,,,,,,,,,,,
47859632,https://www.airbnb.com.vn/rooms/47859632,,Hoàng Su Phì,30,22.56327,104.72359,REGULAR,,"Hoàng Su Phì Bungalow có phòng riêng, có cảnh đẹp",private_room,,False,,/ đêm,570.589,₫570.589,15,True,True,True,True,True,,,,False,False,,,,True,,,,,,,,,,,True,True,,,,,,,,,,,,,
570661554676406239,https://www.airbnb.com.vn/rooms/570661554676406239,,Đồng Văn,7,23.27692,105.36167,REGULAR,,Phòng 4 Người Ngoài Ban Công,private_room,,False,,/ đêm,627.647,₫627.647,4,,True,True,True,,,True,True,False,False,,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,
38647899,https://www.airbnb.com.vn/rooms/38647899,"4,33",Đồng Văn District,30,23.3651,105.31144,REGULAR,,Đồng Văn*Lô Lô Chải *2Pax*Phòng riêng,private_room,6,False,,/ đêm,,,2,,True,,True,,,,,False,False,,,,,,False,True,4,True,True,,True,,,,,,,,,,,,,,,,,
556009963473560604,https://www.airbnb.com.vn/rooms/556009963473560604,,Quản Bạ,21,23.04351,105.01603,REGULAR,,1 phòng đôi tại DAO LODGE - Nhà cánh én,private_room,,False,,/ đêm,981.412,₫981.412,2,,True,True,True,True,,,,False,False,True,,True,,,False,False,,True,,,,True,,,,,,,,,,,,,,,,
35472241,https://www.airbnb.com.vn/rooms/35472241,"3,75",Thành phố Ha Giang,18,22.81516,104.99003,REGULAR,,Khách sạn lịch sử Hà Giang - Phòng đôi II,hotel_room,4,False,,/ đêm,855.883,₫855.883,2,,True,,True,,,True,,False,False,,,,,True,,,,,True,,,True,,,,,,True,True,,,,,,,,,
714777952881478146,https://www.airbnb.com.vn/rooms/714777952881478146,,Quản Bạ,24,23.0429115,105.0169067,REGULAR,,Mun homestay - Bungalow,private_room,,False,,/ đêm,661.883,₫661.883,8,True,True,True,True,,,,,False,False,True,,,True,,False,True,,,,,,True,False,,,,,,,,,,,,,,,
627054977167433202,https://www.airbnb.com.vn/rooms/627054977167433202,,tt. Đồng Văn,7,23.27756,105.36184,REGULAR,,Phòng ngủ tập thể 6 khách,shared_room,,False,,/ đêm,,,6,True,True,True,True,,True,,,False,False,True,,True,,,,,,,,True,,,,,,,,,,,,,,,,,,
40164660,https://www.airbnb.com.vn/rooms/40164660,,Thành phố Hà Giang,27,22.83655,104.97947,REGULAR,,"quang cảnh nhà, núi và làng h 'mong ở Đồng Văn",private_room,,False,,/ đêm,,,2,True,True,True,True,,,True,,,,,,,True,,False,False,,,,,True,,False,,,,,,,,,True,,,,,,
41190050,https://www.airbnb.com.vn/rooms/41190050,,Lung Cu ,30,23.36155,105.31231,REGULAR,,Đồng Văn*Lo Lo Lo Chai*The Lover*Private R*Share WC,private_room,,False,,/ đêm,670.472,₫670.472,2,,True,,True,,,,,False,False,True,,True,,,,,,,True,,,,,,,,,True,,,,,True,,,,,
568994085735389878,https://www.airbnb.com.vn/rooms/568994085735389878,,Thành phố Hà Giang,5,22.829269,104.98381,REGULAR,,Phòng đôi - Yên Bái Luxury Hotel ****,private_room,,False,,/ đêm,1.215,₫1.215.354,2,,True,True,True,,,True,,,,True,,True,,True,,,,,,True,,,,True,,,,,,,,,,,,,,
840934943443441829,https://www.airbnb.com.vn/rooms/840934943443441829,,Đồng Văn,5,23.27704,105.36084,REGULAR,,Phòng Giường Đôi,private_room,,False,,/ đêm,433.647,₫433.647,2,,True,,True,,,True,,False,False,,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,
45930654,https://www.airbnb.com.vn/rooms/45930654,,Bắc Quang,16,22.41599,104.80571,REGULAR,,Nhà/phòng cho thuê của bạn ở,entire_home,,False,,/ đêm,285.294,₫285.294,16,True,True,True,True,,,True,,False,False,,,True,True,,,,,,,,,,,True,,,,,,,,,,,,,,
772117135686863334,https://www.airbnb.com.vn/rooms/772117135686863334,,Bản Luốc,30,22.6804399,104.6762738,REGULAR,,Nậm Lỳ Retreat 2- Breakfast including,private_room,,False,,/ đêm,,,2,True,True,,True,,,,,False,False,,,True,,,False,True,,True,,,,,,,,,True,,,,,,,,,,,
621473954602164154,https://www.airbnb.com.vn/rooms/621473954602164154,,Thành phố Hà Giang,30,22.8435,105.00984,REGULAR,,❤ Playful villa with swimming pool,shared_room,,False,,/ đêm,285.294,₫285.294,16,True,True,,True,,,,,,,,,True,True,True,,,,,,,,True,,True,,,,,True,,,,,,,,,
48785747,https://www.airbnb.com.vn/rooms/48785747,,Thành phố Hà Giang,17,22.83407,104.99242,REGULAR,,Memoryhostel  hà Giang,private_room,,False,,/ đêm,285.294,₫285.294,16,True,True,True,True,,True,,,False,False,,,,True,True,,,,,True,,,,,,,,,,,,,,,,,,,
626569162428492138,https://www.airbnb.com.vn/rooms/626569162428492138,,tt. Đồng Văn,8,23.28237,105.36269,REGULAR,,Phòng gia đình Phong-4pax,private_room,,False,,/ đêm,970.000,₫970.000,4,True,True,True,True,,True,,,False,False,True,,True,,,,,,,,True,,,,,,,,,,,,,,,,,,
34260562,https://www.airbnb.com.vn/rooms/34260562,,Lũng Cú,30,23.36398,105.30964,REGULAR,,Đồng Văn*Lô * Lô * 6PaxVillage * Bồn tắm bên ngoài,shared_room,,False,,/ đêm,256.968,₫256.968,6,,True,,True,,,,,False,False,,,,,,,,,,True,,True,True,,,,,,,True,,,,,,,,,
840998215791992041,https://www.airbnb.com.vn/rooms/840998215791992041,,Đồng Văn,5,23.27468,105.3608,REGULAR,,Phòng 2 Giường Đôi,private_room,,False,,/ đêm,570.589,₫570.589,4,,True,,True,,,True,,False,False,,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,
42984777,https://www.airbnb.com.vn/rooms/42984777,,,8,23.13519,105.45417,REGULAR,,Meo Vac Valley Homestay,private_room,,False,,/ đêm,684.706,₫684.706,1,True,True,,True,,,True,,False,,,,,True,True,,,,,True,,,,,,True,True,,,,,,,,,,,,
626555929920912454,https://www.airbnb.com.vn/rooms/626555929920912454,,Đồng Văn,8,23.29234,105.37072,REGULAR,,Phòng gia đình sang trọng-4pax,private_room,,False,,/ đêm,,,4,True,True,True,True,,True,,,False,False,,,True,True,,,,,,,,,,,,True,,,,,,,,,,,,,
771594476031769057,https://www.airbnb.com.vn/rooms/771594476031769057,,Bản Luốc,30,22.680887721891366,104.675033390522,REGULAR,,Nername Lashboard Retreat 1- bao gồm bữa sáng,private_room,,False,,/ đêm,,,2,True,True,,True,,,,,False,False,True,,True,,,False,True,,True,,,,True,,,,,,,,,,,,,,,,
779202710807938685,https://www.airbnb.com.vn/rooms/779202710807938685,,Chiêm Hóa,11,22.3173,105.21205,REGULAR,,Nhà Trung Quốc,entire_home,,False,,/ đêm,341.212,₫341.212,4,,,True,True,,,,,False,False,,,,,,,,,,,,,,,,,,True,,,,,,,True,,,,
22152169,https://www.airbnb.com.vn/rooms/22152169,"4,33",Lũng Cú,8,23.36475,105.31078,REGULAR,,Tour sống cùng gia đình bản xứ và đi bộ đường dài Giường ký túc xá,shared_room,6,False,,/ đêm,265.894,₫265.894,16,True,True,,,,,,,False,False,,,,,,,,,,,,True,,,,,True,,,,True,,,,,,,,
674239940700654668,https://www.airbnb.com.vn/rooms/674239940700654668,,Quản Bạ,18,23.04276,105.01516,REGULAR,,Ban công hai phòng ngủ quyến rũ,private_room,,False,,/ đêm,1.129,₫1.129.765,2,,True,,True,True,,,,False,False,,,True,,,,,,,,,,,,,,True,,,,,,,,,,,,
690790722919360136,https://www.airbnb.com.vn/rooms/690790722919360136,,Thành phố Hà Giang,7,22.77782,104.96935,REGULAR,,Chỗ ở đẹp với hồ bơi 3 phòng,private_room,,False,,/ đêm,2.054,₫2.054.119,6,,True,True,True,,,True,,False,False,,,True,,True,,,,,,,,True,,True,,,,,,,,,,,,,,
19575351,https://www.airbnb.com.vn/rooms/19575351,,Thành phố Hà Giang,16,22.82913,104.9855,REGULAR,,Bữa sáng miễn phí cho khách du lịch Bảo Ngọc,entire_home,,False,,/ đêm,258.741,₫258.741,16,True,True,,True,,True,True,,False,False,,,,True,True,,,,,True,,,,,,,,,,,,,,,,,,,
725768768777500771,https://www.airbnb.com.vn/rooms/725768768777500771,,Thành phố Hà Giang,8,22.8219,104.98579,REGULAR,,Khách sạn giá rẻ dành cho những người yêu thích xe đạp tại Hà Giang - Bắc Việt Nam,shared_room,,False,,/ đêm,,,10,,True,True,True,,,True,,False,False,,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,
556213887865767175,https://www.airbnb.com.vn/rooms/556213887865767175,,Quản Bạ,20,23.04441,105.01537,REGULAR,,Phòng giường đôi ở nhà NGHỈ DAO - Một ngôi nhà dưới đất độc đáo,private_room,,False,,/ đêm,981.412,₫981.412,2,,True,True,True,True,,,,False,False,,,True,,True,False,False,,True,,,,,,,,True,,,,,,,,,,,,
26064210,https://www.airbnb.com.vn/rooms/26064210,,Hà Giang,13,22.8254,104.98043,REGULAR,,My house is your house!,shared_room,,False,,/ đêm,267.656,₫267.656,10,True,True,,True,,True,True,,False,False,,,,,True,,,,,True,,,,,True,,,,,,,,,,,,,,
39662337,https://www.airbnb.com.vn/rooms/39662337,,Thành phố Hà Giang,2,22.81946,104.95816,REGULAR,,Phòng tập thể,private_room,,False,,/ đêm,481.803,₫481.803,6,True,True,True,True,,,True,,False,False,,,,True,,False,True,,True,,,,,,,True,,,,,,,,,,,,,
777392741235728934,https://www.airbnb.com.vn/rooms/777392741235728934,,Bắc Quang,30,22.26075,104.89425,REGULAR,,Nông trại xanh,entire_home,,False,,/ đêm,342.353,₫342.353,6,True,True,True,True,,,,,False,False,True,True,True,,,,,,,,,,True,,,,,,,,,,,,,,,,
41989971,https://www.airbnb.com.vn/rooms/41989971,,H. Yên Minh,10,22.92814,105.22655,REGULAR,,Trải nghiệm nhà sàn độc đáo của người Tày,private_room,,False,,/ đêm,275.352,₫275.352,16,True,True,,True,,True,,,False,False,,,,,,False,False,,,True,,True,,False,,,,,,,,,,,,,,,
21584992,https://www.airbnb.com.vn/rooms/21584992,,,8,22.76772,104.93965,REGULAR,,"Căn Hộ Cao Cấp 1,8 Tỷ Mặt Tiền Xô Viết Nghệ Tĩnh",private_room,,False,,/ đêm,2.810,₫2.810.404,2,True,True,,True,True,True,True,,False,False,,,,,,False,False,,,,,,,False,True,,,,,,,,,,,,,,
32322887,https://www.airbnb.com.vn/rooms/32322887,,Quản Bạ,10,23.04587,105.01574,REGULAR,,Phòng hai giường đơn ở nhà NGHỈ DAO - Nhà dưới đất độc đáo,private_room,,False,,/ đêm,,,2,,True,,True,True,,True,,False,False,,,True,,True,False,False,,,,,,,False,,,True,,,,,,,,,,,,
626554835944174832,https://www.airbnb.com.vn/rooms/626554835944174832,,Đồng Văn,19,23.29222,105.37285,REGULAR,,Phòng gia đình - 4pax,private_room,,False,,/ đêm,,,4,True,True,True,True,,True,,,False,False,,,True,True,,,,,,,,,,,,True,,,,,,,,,,,,,
882278870874231657,https://www.airbnb.com.vn/rooms/882278870874231657,,Thành phố Hà Giang,5,22.82841,104.98493,REGULAR,,Twin Room - YenBien Luxury Hotel,private_room,,False,,/ đêm,1.215,₫1.215.354,2,,True,True,True,,,True,,,,,,True,,True,,,,,True,,,,,True,,,,True,,,True,,,,,,,
882345451365836334,https://www.airbnb.com.vn/rooms/882345451365836334,,Thành phố Hà Giang,5,22.82946,104.98338,REGULAR,,Family Room-YenBien Luxury Hotel,private_room,,False,,/ đêm,1.825,₫1.825.883,3,,True,,True,,,True,,,,,,True,,True,,,,,,,,,,True,,,,,,,,,,,,,,
35174792,https://www.airbnb.com.vn/rooms/35174792,,Thành phố Hà Giang,26,22.8054,104.97914,REGULAR,,Nhà trọ ven sông Hà Giang,hotel_room,,False,,/ đêm,285.294,₫285.294,16,True,True,,True,,True,,,False,False,,,,True,True,,,,,True,,,,,,True,,,,,,,,,,,,,
882345356843799968,https://www.airbnb.com.vn/rooms/882345356843799968,,Thành phố Hà Giang,5,22.83001,104.98298,REGULAR,,Family Room-YenBien Luxury Hotel,private_room,,False,,/ đêm,1.825,₫1.825.883,3,,True,,True,,,True,,,,,,True,,True,,,,,,,,,,True,,,,,,,,,,,,,,
35486466,https://www.airbnb.com.vn/rooms/35486466,,Thành phố Ha Giang,18,22.81438,104.99075,REGULAR,,Khách sạn Lịch sử Hà Giang - Phòng bốn tầng (2 Q),hotel_room,,False,,/ đêm,1.460,₫1.460.707,4,,True,,True,,,True,,False,False,,,,True,True,,,,,True,,True,,,,True,,,,,,,,,,,,,
45909906,https://www.airbnb.com.vn/rooms/45909906,,Thành phố Hà Giang,6,22.662,105.05124,REGULAR,,Chỗ ở đáng yêu có ăn sáng và quang cảnh đẹp,private_room,,False,,/ đêm,399.412,₫399.412,2,True,True,,True,,,,,False,False,,,,True,,,,,,,,,True,,,,,True,,,,,,,,,,,
772356584275085676,https://www.airbnb.com.vn/rooms/772356584275085676,,Bản Luốc,30,22.6804399,104.6762738,REGULAR,,Nername Lashboard Retreat 6- bao gồm bữa sáng,private_room,,False,,/ đêm,530.000,₫530.000,2,True,True,,True,,,,,False,False,True,,True,,,False,True,,True,,,,,,,,,True,,,,,,,,,,,
882355841394205926,https://www.airbnb.com.vn/rooms/882355841394205926,,Thành phố Hà Giang,5,22.82987,104.98329,REGULAR,,Family Room-YenBien Luxury Hotel,private_room,,False,,/ đêm,1.825,₫1.825.883,3,,True,,True,,,True,,,,,,True,,True,,,,,,,,,,True,,,,,,,,,,,,,,
781664400922972234,https://www.airbnb.com.vn/rooms/781664400922972234,,Yên Minh,24,22.93635,105.25413,REGULAR,,du già homestay của người Tày,shared_room,,False,,/ đêm,269.637,₫269.637,16,True,True,,True,,True,True,,False,False,,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,
35482072,https://www.airbnb.com.vn/rooms/35482072,,Thành phố Ha Giang,18,22.81449,104.98856,REGULAR,,Hà Giang Historic Hotel - Triple (3 giường đơn),hotel_room,,False,,/ đêm,1.232,₫1.232.471,3,,True,,True,,,True,,False,False,,,,True,True,,,,,True,,True,,,,True,,,,,,,,,,,,,
882359359994558259,https://www.airbnb.com.vn/rooms/882359359994558259,,Thành phố Hà Giang,5,22.82889,104.98474,REGULAR,,Family Room-YenBien Luxury Hotel,private_room,,False,,/ đêm,1.825,₫1.825.883,3,,True,,True,,,True,,,,,,True,,True,,,,,,,,,,True,,,,,,,,,,,,,,
37048074,https://www.airbnb.com.vn/rooms/37048074,"5,0",Thành phố Hà Giang,30,22.72728,104.97503,REGULAR,,"Tour du lịch Hmong Moonshine, trà và nông trại với người dân địa phương",private_room,19,False,,/ đêm,240.878,₫240.878,4,True,True,,True,,True,,,False,False,,True,,True,,False,True,4,,,,,,False,,,,,,True,,,,,,,,,
38164482,https://www.airbnb.com.vn/rooms/38164482,,Yên Minh,30,23.1166,105.13999,REGULAR,,"Ideal place to stay in Yen Minh Ha Giang, Vietnam",hotel_room,,False,,/ đêm,267.664,₫267.664,16,,True,True,True,,,True,,,,,,,True,True,,,,,True,,,,,,True,True,True,,,,,,,,,,,
36363453,https://www.airbnb.com.vn/rooms/36363453,,Thành phố Hà Giang,30,22.84985,105.01111,REGULAR,,Phòng tập thể - Ký túc xá Green Hill,shared_room,,False,,/ đêm,401.496,₫401.496,8,True,True,,True,,,,,,False,,,,True,True,,,,,True,,True,,,,True,,,,,True,,,,,,,,
41256749,https://www.airbnb.com.vn/rooms/41256749,,Thành phố Hà Giang,13,22.80393,104.9782,REGULAR,,Khách sạn Central Backpackers Hà Giang & Tour,shared_room,,False,,/ đêm,342.353,₫342.353,16,True,True,,,,,True,,,,,,,True,True,,,,,True,,True,,,,,,,,,,,,,,,,,
629242945429394097,https://www.airbnb.com.vn/rooms/629242945429394097,,Thành phố Hà Giang,17,22.81816,104.98444,REGULAR,,Phòng ngủ tập thể cho cả nam & nữ bao gồm bữa sang,shared_room,,False,,/ đêm,264.753,₫264.753,8,,True,True,True,,,,,False,False,,,True,,True,,,,,True,,,,,,,,,,,,,,,,,,,
882298295877684413,https://www.airbnb.com.vn/rooms/882298295877684413,,Thành phố Hà Giang,5,22.82947,104.98418,REGULAR,,Triple Room-YenBien Luxury Hotel,private_room,,False,,/ đêm,1.825,₫1.825.883,3,,True,True,True,,,True,,,,,,True,,True,,,,,,,,,,True,,,,,,,,,,,,,,
854823115377227076,https://www.airbnb.com.vn/rooms/854823115377227076,,Thượng Lâm,30,22.47205,105.33691,REGULAR,,Trải nghiệm gia đình bộ lạc Tây & chèo thuyền kayak,shared_room,,False,,/ đêm,382.319,₫382.319,9,True,True,True,True,,,,,False,False,True,True,,,,,,,,,,,,,True,,,,,,,,,,,,,,
46887505,https://www.airbnb.com.vn/rooms/46887505,,tt. Đồng Văn,3,23.27522,105.36528,REGULAR,,Giường tầng kí túc xá gồm bữa ăn sáng,shared_room,,False,,/ đêm,,,12,,True,,True,,,,,False,False,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
882302062893837415,https://www.airbnb.com.vn/rooms/882302062893837415,,Thành phố Hà Giang,5,22.82897,104.98316,REGULAR,,Triple Room-YenBien Luxury Hotel,private_room,,False,,/ đêm,1.825,₫1.825.883,3,,True,True,True,,,True,,,,,,True,,True,,,,,,,,,,True,,,,,,,,,,,,,,
617758641149221124,https://www.airbnb.com.vn/rooms/617758641149221124,,Thông Nguyên,15,22.57698,104.74398,REPRESENTATIVE,,Panhou Retreat - Phòng Cửa sổ Cao cấp,private_room,,False,,/ đêm,2.656,₫2.656.500,3,,,,True,,,,,False,,,,,,True,,,,,True,,,,,,,,,,,,,,,True,True,,,
840991591537368684,https://www.airbnb.com.vn/rooms/840991591537368684,,Đồng Văn,5,23.27651,105.36195,REGULAR,,Phòng 2 Giường Đôi,private_room,,False,,/ đêm,570.589,₫570.589,4,,True,,True,,,True,,False,False,,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,
24984028,https://www.airbnb.com.vn/rooms/24984028,,Phương Thiện,30,22.80438,104.97581,REGULAR,,"Gia đình bản xứ Cindy, thành phố Hà Giang, Việt Nam",hotel_room,,False,,/ đêm,187.363,₫187.363,16,True,True,,,,,,,False,False,,,,,True,,,,,,,True,,,,,,,,,,,,,,,,,
840988584434994391,https://www.airbnb.com.vn/rooms/840988584434994391,,Đồng Văn,19,23.27614,105.36195,REGULAR,,Phòng 4 Người Nhìn Ra Núi Non,private_room,,False,,/ đêm,627.647,₫627.647,4,,True,,True,,,True,,False,False,,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,
40685806,https://www.airbnb.com.vn/rooms/40685806,,Hà Giang,9,22.80152,104.97867,REGULAR,,Khách sạn giá rẻ,private_room,,False,,/ đêm,439.707,₫439.707,8,True,True,,True,,,,,False,False,,,,True,True,,,,,True,,True,,,,True,,,,,,,,,,,,,
42438220,https://www.airbnb.com.vn/rooms/42438220,,Đồng Văn,7,23.27934,105.36154,REGULAR,,Ký túc xá - Nhà dân tộc - Nhà hàng - Quán bar,shared_room,,False,,/ đêm,296.706,₫296.706,1,,True,,True,,,,,False,False,,,,,True,,,,,True,,True,,,,,,,,,,True,,,,,,,
547455471614570059,https://www.airbnb.com.vn/rooms/547455471614570059,,Lũng Cú,30,23.36339,105.31159,REGULAR,,LoloAncientHouse2 *Dongvan* 2pax*Riêng tư*LoloDo2,private_room,,False,,/ đêm,1.070,₫1.070.653,2,,True,,True,,,,,False,False,,,True,,,False,True,,True,,,,True,,,,True,,,True,,,,,,,True,,
556008302511773436,https://www.airbnb.com.vn/rooms/556008302511773436,,Quản Bạ,24,23.04581,105.01547,REGULAR,,1 phòng ngủ đôi trong nhà NGHỈ DAO - Swallow Wings House,private_room,,False,,/ đêm,1.118,₫1.118.353,2,True,True,True,True,True,,,,False,False,,,True,,,False,False,,True,,,,,,,,True,,,,,,,,,,,,
31373132,https://www.airbnb.com.vn/rooms/31373132,"3,0",Yên Minh,30,23.12099,105.13579,REGULAR,,Holtel Thiên An,private_room,5,False,,/ đêm,289.055,₫289.055,16,,True,,True,,,True,,,,,,,True,True,False,True,4,,,,,,False,,True,True,,True,True,,,,,,,,,
882097618624210487,https://www.airbnb.com.vn/rooms/882097618624210487,,Thành phố Hà Giang,5,22.83002,104.98302,REGULAR,,Double Room-YenBien Luxury Hotel,private_room,,False,,/ đêm,1.215,₫1.215.354,2,,True,True,True,,,True,,,,,,True,,True,,,,,True,,,,,True,,,,True,,,True,,,,,,,
653436991943011437,https://www.airbnb.com.vn/rooms/653436991943011437,,Thành phố Hà Giang,9,22.81386,104.96405,REPRESENTATIVE,,Hà Giang Ali Hostel Phòng Đôi 2 Giường 207,private_room,,False,,/ đêm,400.000,₫400.000,4,,True,True,True,,,True,,False,False,,,True,True,,False,False,,True,,,,,,,True,,,,,,,,,,,,,
794633726931246391,https://www.airbnb.com.vn/rooms/794633726931246391,,Thành phố Hà Giang,7,22.83787,104.9803,REGULAR,,Changi homestay,shared_room,,False,,/ đêm,285.294,₫285.294,16,True,True,True,True,,,True,,False,False,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,
882341139762266195,https://www.airbnb.com.vn/rooms/882341139762266195,,Thành phố Hà Giang,5,22.82966,104.98413,REGULAR,,Triple Room-YenBien Luxury Hotel,private_room,,False,,/ đêm,1.825,₫1.825.883,3,,True,True,True,,,True,,,,,,True,,True,,,,,,,,,,True,,,,,,,,,,,,,,
617756630507628760,https://www.airbnb.com.vn/rooms/617756630507628760,,Thông Nguyên,11,22.57716,104.74507,REPRESENTATIVE,,Panhou Retreat - Phòng ban công sang trọng,private_room,,False,,/ đêm,2.909,₫2.909.500,2,,,True,True,,,,,False,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
624989802299243231,https://www.airbnb.com.vn/rooms/624989802299243231,,Thành phố Hà Giang,11,22.826927,104.947685,REGULAR,,W6 Basecamp.  Tận hưởng vẻ đẹp của thiên nhiên.,entire_home,,False,,/ đêm,,,16,True,True,,,,True,,,False,False,,,True,True,,,,,,,,,,,True,,,True,,,True,,,,,,,,
882100605502170723,https://www.airbnb.com.vn/rooms/882100605502170723,,Thành phố Hà Giang,5,22.82895,104.98417,REGULAR,,Double Room-YenBien Luxury Hotel,private_room,,False,,/ đêm,1.215,₫1.215.354,2,,True,True,True,,,True,,,,,True,True,,True,,,,,True,,,,,True,,,,True,,,,,,,,,,
43807029,https://www.airbnb.com.vn/rooms/43807029,,Quản Bạ,18,23.04471,105.01408,REGULAR,,Chook Bungalow.,entire_home,,False,,/ đêm,684.706,₫684.706,4,True,True,,True,,True,,,False,False,,,,,,,,,,,,,,,True,,,,,,True,,,,,,,,
882277105628091766,https://www.airbnb.com.vn/rooms/882277105628091766,,Thành phố Hà Giang,5,22.82808,104.98259,REGULAR,,Twin Room - YenBien Luxury Hotel,private_room,,False,,/ đêm,1.215,₫1.215.354,2,,True,True,True,,,True,,,,,,True,,True,,,,,True,,,,,True,,,,True,,,True,,,,,,,
35485333,https://www.airbnb.com.vn/rooms/35485333,,Thành phố Ha Giang,18,22.81554,104.98883,REGULAR,,"Khách sạn lịch sử Hà Giang - Triple (1 Q, 1 S) II",hotel_room,,False,,/ đêm,1.232,₫1.232.471,3,,True,,True,,,True,,False,False,,,,True,True,,,,,True,,True,,,,True,,,,,,,,,,,,,
882114173088481940,https://www.airbnb.com.vn/rooms/882114173088481940,,Thành phố Hà Giang,5,22.82999,104.98465,REGULAR,,Double Room-YenBien Luxury Hotel,private_room,,False,,/ đêm,1.215,₫1.215.354,2,,True,True,True,,,True,,,,,True,True,,True,,,,,,,,,,True,,,,,,,,,,,,,,
