room_id,url,rating,city,contextualPicturesCount,lat,long,listingObjType,pdpUrlType,name,roomTypeCategory,reviewCount,isSuperHost,isVerified,yearHosting,canInstantBook,weeklyPriceFactor,structuredStayDisplayPrice,price,price_full,maxGuestCapacity,SYSTEM_FLOWER,SYSTEM_COOKING_BASICS,SYSTEM_WI_FI,SYSTEM_WORKSPACE,SYSTEM_MAPS_CAR_RENTAL,SYSTEM_PETS,SYSTEM_EV_CHARGER,SYSTEM_NO_LOCK_ON_DOOR,SYSTEM_NO_DETECTOR_CO2,SYSTEM_NO_DETECTOR_SMOKE,SYSTEM_LOCK_ON_DOOR,SYSTEM_TV,SYSTEM_WASHER,SYSTEM_DRYER,SYSTEM_SNOWFLAKE,SYSTEM_PATIO_BALCONY,SYSTEM_HAIRDRYER,SYSTEM_VIEW_CITY,SYSTEM_SURVEILLANCE,SYSTEM_VIEW_OCEAN,SYSTEM_LUGGAGE_DROP,SYSTEM_JACUZZI,SYSTEM_FIREPLACE,SYSTEM_REFRIGERATOR,SYSTEM_MICROWAVE,SYSTEM_POOL,SYSTEM_SAUNA,SYSTEM_ELEVATOR,SYSTEM_FIREPIT,SYSTEM_SMOKING_ALLOWED,SYSTEM_VIEW_MOUNTAIN,SYSTEM_BREAKFAST,SYSTEM_CRIB,SYSTEM_BEACH,SYSTEM_SKI,SYSTEM_CALENDAR,SYSTEM_HIGH_CHAIR,SYSTEM_BATHTUB,SYSTEM_PIANO
770554277221934764,https://www.airbnb.com.vn/rooms/770554277221934764,,Tây Hồ,28,21.0899591,105.7915941,REGULAR,,Ngôi nhà ấm áp và thân thiện - gần Hồ Tây,private_room,,False,True,,False,,/ đêm,273.882,₫273.882,2,,True,True,True,,True,,,False,False,True,True,True,,True,,,,,,,,,,,,,,,,,,,,,,,,
19939687,https://www.airbnb.com.vn/rooms/19939687,"4,86",,23,21.0351,105.8221,REGULAR,,Quyet Homestay #2 (Halong Bay room & balcony),private_room,126,True,True,6,False,,/ đêm,481.803,₫481.803,2,,True,True,True,True,,,,False,False,True,True,,,,,,,,True,,,,,,,,True,,,,,,,,,,,
555656581000472665,https://www.airbnb.com.vn/rooms/555656581000472665,"4,39",Ba Đình,10,21.04676,105.84136,REGULAR,,Căn hộ ban công phong cách Hồ Trúc Bạch 1 phút,entire_home,33,,,,False,,/ đêm,461.023,₫461.023,2,,True,True,True,,,,,False,False,,True,,,True,True,,,True,,,,,,,,,True,,,,,,,,,,,
784638738240140393,https://www.airbnb.com.vn/rooms/784638738240140393,"4,8",Quảng An,30,21.06647260036268,105.82533603933919,REGULAR,,Tây Hồ Studio! Ngôi nhà ấm cúng! Gần Hồ.,entire_home,10,,,,False,,/ đêm,420.518,₫420.518,2,,,True,True,True,,,,False,False,,True,True,,True,,True,,,,,,,,,,,,,,,,,,,,,,
796104528458152760,https://www.airbnb.com.vn/rooms/796104528458152760,,Hải Bối,24,21.11025,105.79112,REGULAR,,"Siêu lớn 400m2, yên bình, hiện đại, nhà hoa",private_room,2,False,True,4,False,,/ đêm,,,2,,True,True,True,True,True,,,False,False,True,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,
878513445516279762,https://www.airbnb.com.vn/rooms/878513445516279762,,Hai Bà Trưng,8,21.007548799405882,105.85972253233194,REGULAR,,Căn Hộ Nhỏ Xinh Gần CV Tuổi Trẻ,private_room,2,False,True,3,False,,/ đêm,289.859,₫289.859,1,,True,True,True,,,,False,False,False,,,True,,True,,,,True,True,,,,,,,,,,,,,,,,,,,
836610309307990848,https://www.airbnb.com.vn/rooms/836610309307990848,"4,67",Tây Hồ,10,21.06905,105.82356,REGULAR,,Studio Apt on To Ngoc Van 36,entire_home,3,,,,False,,/ đêm,424.589,₫424.589,2,,True,True,,True,True,True,,False,False,,True,,,,,,True,,,,True,,,,,,,,,,,,,,,,,
44426054,https://www.airbnb.com.vn/rooms/44426054,"4,16",Hoàn Kiếm,30,21.02199,105.85323,REGULAR,,LUXHOME3_Yên tĩnh_BigBacony4 phút đến Hồ Hoàn Kiếm,entire_home,19,,,,False,,/ đêm,,,2,,True,True,,,,,,False,False,,,,,True,True,True,,,True,,,True,,,,,,,,,,,,,,,,
29995408,https://www.airbnb.com.vn/rooms/29995408,"4,73",Hanoi,30,21.03535,105.8504,REGULAR,,Nhà của Trần - view thành phố/Tầng thượng lớn/Qtr Cũ trung tâm,private_room,134,False,True,5,False,,/ đêm,466.667,₫466.667,2,,,True,True,,,,,False,False,True,True,True,,,,,True,,True,,,,,,,,True,,,,,,,,,,,
40939792,https://www.airbnb.com.vn/rooms/40939792,"4,62",Hà Nội,24,21.01035,105.85893,REGULAR,,Ban công/1.netflix/wash/dry/Airportcar/freeparking,entire_home,13,,,,False,,/ đêm,425.325,₫425.325,3,,True,True,True,True,True,,,False,,,True,True,True,,,,,True,,,,,,,,,,,,,,,,,,,,
35809168,https://www.airbnb.com.vn/rooms/35809168,"4,86",,11,21.03183,105.8081,REGULAR,,"H271*1bed Apt* Free laundry, clearning* Gim*Lotte",entire_home,73,,,,False,,/ đêm,487.151,₫487.151,2,,True,True,,True,True,,,False,,,True,True,True,,,,,,,,True,,,,,,True,,,,,,,,,,,
872989129723295454,https://www.airbnb.com.vn/rooms/872989129723295454,,Hoàn Kiếm,18,21.02564,105.85428,REGULAR,,Loft House/ Hoan Kiem Lake/ Book Street,entire_home,,,,,False,,/ đêm,445.059,₫445.059,2,True,True,True,True,,,,,False,False,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,
691767114617574425,https://www.airbnb.com.vn/rooms/691767114617574425,,Tây Hồ,16,21.0601,105.83381,REGULAR,,"cozy room, heart in westlake",private_room,,,,,False,,/ đêm,479.294,₫479.294,2,,,True,True,True,,,,False,False,,True,True,,True,,,,,,,,,,,,,,,,,,,,,,,,
45868684,https://www.airbnb.com.vn/rooms/45868684,"4,74",Hai Bà Trưng,7,21.01864,105.84119,REGULAR,,Căn hộ kiểu✯ Pháp Lagom Homestay Phòng✯ yên tĩnh,entire_home,112,,,,False,,/ đêm,421.094,₫421.094,3,,True,True,,True,,,,False,False,,,,True,True,True,True,,,,,,,True,,,,,,,,,,,,,,,
713280798716468993,https://www.airbnb.com.vn/rooms/713280798716468993,"4,27",Hoàn Kiếm,10,21.030949,105.850153,REGULAR,,"Condo with kitchen in Ho Guom, Ta Hien, Cathedral!",private_room,26,,,,False,,/ đêm,487.247,₫487.247,2,True,True,True,True,True,True,,,,,,,True,,True,,,True,,True,,,,,,,,,,,,,,,,,,,
597842582217773112,https://www.airbnb.com.vn/rooms/597842582217773112,"4,5",Hoàn Kiếm,19,21.02983,105.84528,REGULAR,,Moonni Homestay - Không gian sống tối thiểu @ Hoàn Kiếm,private_room,22,False,True,1,False,,/ đêm,346.301,₫346.301,2,True,True,True,,True,True,,,False,False,True,,,,True,,,,True,,,,,,,,,,,,,,,,,,,,
804796818122849248,https://www.airbnb.com.vn/rooms/804796818122849248,"4,71",Hoàn Kiếm,16,21.029270157205495,105.84929621719668,REGULAR,,GEM-Sapphire,private_room,17,False,True,3,False,,/ đêm,454.153,₫454.153,3,,,True,True,True,,,,False,False,True,True,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,
893089055253770237,https://www.airbnb.com.vn/rooms/893089055253770237,,Đống Đa,10,21.029622935330696,105.8336904951065,REGULAR,,Libré Homestay - City View,private_room,,,,,False,,/ đêm,,,2,,True,True,,,,,,False,,,True,True,,True,,,,True,,,,,,,,,,,,,,,,,,,,
878870840165610986,https://www.airbnb.com.vn/rooms/878870840165610986,,Hoàn Kiếm,7,21.03004,105.8486,REGULAR,,Joyce  ChurchView  BestLocation,entire_home,,,,,False,,/ đêm,479.294,₫479.294,2,,True,True,True,True,,,,False,False,,True,,,True,,True,,,,True,,,,,,,,,,,,,,,,,,
33624865,https://www.airbnb.com.vn/rooms/33624865,,Thành phố Thái Nguyên,10,21.56591,105.82654,REGULAR,,Khong lam on ao,private_room,,False,True,,False,,/ đêm,267.664,₫267.664,4,,True,True,,,True,,False,False,False,,True,,,,,,,,,,True,,,,True,,True,,,,,,,,,,,
22350273,https://www.airbnb.com.vn/rooms/22350273,"4,79",,23,21.03538,105.82225,REGULAR,,"Sống cùng gia đình bản xứ số 3 (phòng Hà Nội, nhà sinh đôi)",private_room,78,True,True,6,False,,/ đêm,428.233,₫428.233,2,,True,True,True,True,,,,False,False,True,True,True,,,,,,,,,,,,,,,True,,,,,,,,,,,
713955733425948869,https://www.airbnb.com.vn/rooms/713955733425948869,"4,46",Hoàn Kiếm,10,21.030949,105.850153,REGULAR,,"Lovelycondo in Ho Guom,Ta Hien,Cathedral,Mausoleum",private_room,35,,,,False,,/ đêm,,,2,True,True,True,True,True,True,,,,,,,True,,True,,,True,,True,,,,,,,,,,,,,,,,,,,
595832597886914368,https://www.airbnb.com.vn/rooms/595832597886914368,"4,89",Ba Đình,15,21.03376,105.80655,REGULAR,,H3361*Căn hộ đáng yêu với bồn tắm* gần Lotte *CGV,private_room,9,,,,False,,/ đêm,487.151,₫487.151,2,,True,True,True,,True,,,False,,,True,,True,,,,,True,,,True,,,,,,True,,,,,,,,,,,
774579236697560281,https://www.airbnb.com.vn/rooms/774579236697560281,"4,94",Hoàn Kiếm,20,21.0262038,105.8436506,REGULAR,,Cool Retro Budget Room với Big Outdoor Terrace,private_room,16,True,True,3,False,,/ đêm,,,2,,True,True,True,True,True,,,False,False,True,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,
877861305243818865,https://www.airbnb.com.vn/rooms/877861305243818865,,Hoàn Kiếm,10,21.03701,105.85299,REGULAR,,Studio,entire_home,,,,,False,,/ đêm,456.471,₫456.471,3,,,True,,,,,,False,False,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,
844817886726901754,https://www.airbnb.com.vn/rooms/844817886726901754,,Ba Đình,8,21.033092023426853,105.81121545284986,REGULAR,,3 studio near WestLake and Lotte BaDinh,private_room,,,,,False,,/ đêm,379.441,₫379.441,2,,True,True,True,True,True,,,False,False,,True,,,,,,,True,,,True,,,,,,,,,,,,,,,,,
893092575076041318,https://www.airbnb.com.vn/rooms/893092575076041318,,Đống Đa,19,21.029619046667232,105.83367860304108,REGULAR,,Libré Homestay - Stadium View,private_room,,,,,False,,/ đêm,,,2,,True,True,,,,,,False,,,True,True,,True,,,,True,,,,,,,,,,,,,,,,,,,,
33694040,https://www.airbnb.com.vn/rooms/33694040,,Thành phố Thái Nguyên,10,21.57626,105.83324,REGULAR,,Cho thue can ho,entire_home,,,,,False,,/ đêm,267.656,₫267.656,5,,,True,,,,,,False,False,,True,True,True,,,,,,,,True,,,,True,,True,,,,True,,,,,,,
737940329799780624,https://www.airbnb.com.vn/rooms/737940329799780624,"4,64",Hoàn Kiếm,5,21.031085770064905,105.85009574890137,REGULAR,,"Lotuscondo ở Hồ Guom, Khu phố cổ,Nhà thờ Đức Bà,Tạ Hiện",private_room,11,,,,False,,/ đêm,,,2,True,,True,True,True,True,,,,,,,True,,True,,,True,,True,,,,,,,,True,,,,,,,,,,,
847513943285043637,https://www.airbnb.com.vn/rooms/847513943285043637,"5,0",Tây Hồ,16,21.06896,105.82393,REGULAR,,Studio 01 giường tại Thành phố Tây Hồ,entire_home,4,,,,False,,/ đêm,430.765,₫430.765,2,,True,True,,True,,True,,False,False,,True,True,True,,,,True,,,,,,,,,,,,,,,,,,,,,
650844189111285267,https://www.airbnb.com.vn/rooms/650844189111285267,"4,54",Hoàn Kiếm,30,21.02921,105.84757,REGULAR,,Vitamin Home ~ Summer room in HoanKiem,private_room,26,False,True,6,False,,/ đêm,490.706,₫490.706,2,,True,True,True,True,,,,False,False,True,True,True,,True,,,,,,,,,,,,,,,,,,,,,,,,
774590549939636694,https://www.airbnb.com.vn/rooms/774590549939636694,"4,83",Hoàn Kiếm,24,21.0262038,105.8436506,REGULAR,,Phòng Sunshine Retro thập niên 80 với Sân thượng ngoài trời lớn,private_room,24,True,True,3,False,,/ đêm,483.844,₫483.844,3,,True,True,True,True,True,,,False,False,True,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,
833710241504370028,https://www.airbnb.com.vn/rooms/833710241504370028,"4,31",Hoàn Kiếm,20,21.0372636,105.8523205,REGULAR,,"Comfy Studio Loft, Private Balcony, Local Living",entire_home,13,,,,False,,/ đêm,,,2,,,True,,,True,,,False,False,,True,,,True,True,True,,,,True,,,True,,,,,,,,,,,,,,,
33611349,https://www.airbnb.com.vn/rooms/33611349,,Thành phố Thái Nguyên,10,21.57333,105.82832,REGULAR,,Cho thue nha 67 phan dinh phung thai nguyen,entire_home,,,,,False,,/ đêm,267.664,₫267.664,4,,True,True,,True,True,,,False,False,,True,True,,,,,,,,,,,,,True,,True,,,,,,,,,,,
869123381804676338,https://www.airbnb.com.vn/rooms/869123381804676338,"5,0",Long Biên,9,21.0366068,105.8756782,REGULAR,,Phòng riêng trong nhà sân vườn,private_room,3,False,True,,False,,/ đêm,322.198,₫322.198,2,,True,True,True,True,,,,False,False,True,,True,,,,,,True,True,,,,,,,,,,,,,,,,,,,
727978228198297176,https://www.airbnb.com.vn/rooms/727978228198297176,"4,4",Hoàn Kiếm,6,21.03142,105.85008,REGULAR,,Aqua House 1* 50m đến hồ Guom * khu phố CỔ,private_room,25,,,,False,,/ đêm,,,2,,,True,True,True,,,,False,False,,,True,True,True,,True,,,,,,,True,,,,,,,,,,,,,,,
825800715037223293,https://www.airbnb.com.vn/rooms/825800715037223293,"4,67",Hoàn Kiếm,12,21.0407,105.84694,REGULAR,,Ngân sách|Trung tâm| Morden Cosy Home,entire_home,3,,,,False,,/ đêm,,,2,,True,True,,,,,,False,False,,True,,,True,,True,,True,,True,,,True,,,,,,,,,,,,,,,
880091000787624812,https://www.airbnb.com.vn/rooms/880091000787624812,,Tây Hồ,30,21.07555,105.81696,REGULAR,,Chill studio full fur close Ho Tay water park,private_room,,False,True,,False,,/ đêm,,,2,,True,True,True,True,True,,,False,False,True,True,,,,,,,True,,,,,,,,,,,,,,,,,,,,
893096716441713807,https://www.airbnb.com.vn/rooms/893096716441713807,,Đống Đa,17,21.02964797093394,105.83368513068847,REGULAR,,Libré Homestay- Stadium Top View,private_room,,,,,False,,/ đêm,,,2,,True,True,,,,,,False,,,True,True,,True,,,,True,,,,,,,,,,,,,,,,,,,,
893099396958136552,https://www.airbnb.com.vn/rooms/893099396958136552,,Đống Đa,14,21.029634068030088,105.83368933187714,REGULAR,,Libré Homestay- Stadium Top View,private_room,,,,,False,,/ đêm,,,2,,True,True,,,,,,False,,,True,True,,True,,,,True,,,,,,,,,,,,,,,,,,,,
876496221331960748,https://www.airbnb.com.vn/rooms/876496221331960748,,Tây Hồ,16,21.060893167413937,105.82616920691528,REGULAR,,"Căn hộ 1 ngủ tại Xuân Diệu, Tây Hồ. (201)",private_room,,,,,False,,/ đêm,,,2,,True,True,True,,True,,,False,,,True,True,True,,,,,True,True,,,,,,,,,,,,,,,,,,,
34636213,https://www.airbnb.com.vn/rooms/34636213,"4,78",,13,21.03259,105.80813,REGULAR,,"H251 * Căn hộ 1 giường * Giặt ủi, vệ sinh miễn phí * Phòng tập thể dục *Lotte",entire_home,51,,,,False,,/ đêm,487.151,₫487.151,2,,True,True,,True,True,,,,,,True,True,True,True,,,,,,,True,,,,,,True,,,,,,,,,,,
42236398,https://www.airbnb.com.vn/rooms/42236398,"5,0",Tây Hồ,27,21.06339,105.8314,REGULAR,,TRAAM Việt Tea Inn - Phòng Deluxe,private_room,7,True,True,4,False,,/ đêm,482.683,₫482.683,2,True,,True,True,True,True,,,,,True,True,,,True,,,,True,True,,,,,,,,,,,,,,,,,,,
685220543219968997,https://www.airbnb.com.vn/rooms/685220543219968997,"4,59",Hoàn Kiếm,17,21.03185,105.85081,REGULAR,,"!!!Condo in center Old Quarter, Cathedral, Ho Guom",private_room,27,,,,False,,/ đêm,,,2,,,True,True,True,True,,,,,,,True,,True,True,True,,,,,,,,,,,,,True,,,True,,,,,,
41270782,https://www.airbnb.com.vn/rooms/41270782,"4,88",Tây Hồ,18,21.05911,105.80827,REGULAR,,Tuna Homestay,shared_room,8,,,,False,,/ đêm,223.117,₫223.117,4,,True,True,True,True,True,,,,,,True,,,,,,,,,,True,,,,True,,,,,,,,True,True,,,,
32847325,https://www.airbnb.com.vn/rooms/32847325,"4,89",Ba Đình,17,21.04462,105.84439,REGULAR,,Linnie 's Abditory - Ở trung tâm Hà Nội,entire_home,102,,,,False,,/ đêm,413.106,₫413.106,2,,,True,,,,,,False,False,,,,,True,,True,,,,,,,True,,,,,,True,,,,,,,,,
20574867,https://www.airbnb.com.vn/rooms/20574867,"4,69",Hà Nội,17,21.03143,105.84981,REGULAR,,-50% /1’ đến Hồ Hoàn Kiếm/5F,private_room,111,False,True,6,False,,/ đêm,,,2,,True,True,,True,True,,,False,False,True,True,True,,,,,,,True,,,,,,,,,,,,,,,,,,,
656068383044424258,https://www.airbnb.com.vn/rooms/656068383044424258,"4,33",Hoàn Kiếm,16,21.03512,105.85224,REGULAR,,Khách sạn giá rẻ Hà Nội EcoStay 2 - Nhà trọ tập thể hỗn hợp 2,shared_room,3,,,,False,,/ đêm,,,10,,True,True,True,,,,,False,False,,True,,,True,True,,,True,,,,,True,,,,,,,,,,,,,,,
22541913,https://www.airbnb.com.vn/rooms/22541913,"4,82",Hanoi,16,21.00851,105.82306,REGULAR,,Phòng ngủ có sân vườn ngay trung tâm Hà Nội,private_room,87,True,True,6,False,,/ đêm,347.972,₫347.972,2,,True,True,,True,,,,False,False,True,True,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,
47752792,https://www.airbnb.com.vn/rooms/47752792,"4,62",Quảng An,11,21.05629,105.82142,REGULAR,,Lagrace05 Chỗ ở đẹp và ấm cúng,entire_home,50,,,,False,,/ đêm,456.471,₫456.471,2,,True,True,True,True,True,,,False,,,True,True,True,,,,,,,,True,,,,,,,,,,,,,,,,,
891594785889170927,https://www.airbnb.com.vn/rooms/891594785889170927,,Hoàn Kiếm,12,21.0301731,105.8504665,REGULAR,,Le Teapot @50m to HoanKiemLake,private_room,,,,,False,,/ đêm,489.189,₫489.189,2,,True,True,,,,,,False,False,,True,,,True,True,True,,,,,,,True,,,,True,,,,,,,,,,,
753502350104915466,https://www.airbnb.com.vn/rooms/753502350104915466,"4,7",Hoàn Kiếm,16,21.0380821,105.8454286,REGULAR,,"Phòng thoải mái, yên tĩnh, ánh sáng tự nhiên, Hoàn Kiếm",private_room,23,False,True,5,False,,/ đêm,420.868,₫420.868,2,,True,True,True,,,,,False,False,True,True,True,,True,,,,True,,,,,,,,,,,,,,,,,,,,
43785127,https://www.airbnb.com.vn/rooms/43785127,"4,14",Hoàn Kiếm,17,21.03685,105.84657,REGULAR,,Annam❤️Train street★Toàn bộ studio mới❤ ️Xanh bạc hà,entire_home,42,,,,False,,/ đêm,465.600,₫465.600,2,,True,True,,True,,,,False,,,,,,True,,True,,,,,,True,True,,,,,,True,,,,,,,,,
655633424964749959,https://www.airbnb.com.vn/rooms/655633424964749959,"4,67",Tây Hồ,19,21.05408,105.8376,REGULAR,,Kimhanoi Homestay 5,private_room,9,True,True,6,False,,/ đêm,401.495,₫401.495,2,,,True,True,True,,,False,False,False,,,,,True,,,,,,,,,,,,,,,True,,,,,,,,,
18712600,https://www.airbnb.com.vn/rooms/18712600,"4,81",Hanoi,30,21.02447,105.80433,REGULAR,,Nhà đậu phụ - Poppy Flat có bếp (+THANG máy),entire_home,122,,,,False,,/ đêm,459.859,₫459.859,2,True,True,True,,True,,,,,,,True,True,True,True,True,,,,,,,,,,,,True,,,,,,,,,,,
767734500890791044,https://www.airbnb.com.vn/rooms/767734500890791044,"4,5",Quảng An,14,21.06674,105.82421,REGULAR,,"Ngôi nhà ấm cúng, Trung tâm Tây Hồ, Gần Hồ.",entire_home,6,,,,False,,/ đêm,428.212,₫428.212,2,,True,True,,,,,,False,False,,True,,,True,,,,True,,,,,,,,,,,,,,,,,,,,
43685965,https://www.airbnb.com.vn/rooms/43685965,"4,93",Hoàn Kiếm,30,21.03559,105.85361,REGULAR,,"Studio, thang máy, Hoàn Kiếm, gần khu phố cổ #B02",entire_home,166,,,,False,,/ đêm,492.143,₫492.143,2,,True,True,True,True,,,,,,,True,True,True,True,,,,True,,,,,,,,,True,,,,,,,,,,,
877417604854892292,https://www.airbnb.com.vn/rooms/877417604854892292,,Từ Liêm,9,21.04141,105.76814,REGULAR,,Lan ‘s Home,private_room,,False,True,,False,,/ đêm,,,2,True,True,True,True,True,,,,False,False,True,,,,,,,,,True,,,,,,True,,,,,,,,,,,,,
735720253726051982,https://www.airbnb.com.vn/rooms/735720253726051982,"4,43",Hoàn Kiếm,17,21.021208,105.8473892,REGULAR,,Vequehomflix/Villa4/Netflix/Nhà bếp/Hoà bình,private_room,7,False,False,8,False,,/ đêm,,,2,,True,True,,,,,False,False,False,,True,True,,True,,,,,,,,,,,,,,,,,,,,,,,,
30390106,https://www.airbnb.com.vn/rooms/30390106,"4,78",Ba Đình,14,21.0424,105.84326,REGULAR,,"SunFlower homestay, Làn đường yên tĩnh,Gần khu phố cổ(2)",private_room,90,True,True,4,False,,/ đêm,401.495,₫401.495,2,,True,True,,True,,,,False,False,True,,True,True,True,,True,,,,,,,,,,,,,,,,,,,,,,
47832947,https://www.airbnb.com.vn/rooms/47832947,"4,88",Ba Đình,13,21.03311,105.80648,REGULAR,,H3362*01 giường Căn hộ* Ba Đình*Đào Tấn*Lote* Metropolis,private_room,26,True,True,4,False,,/ đêm,487.151,₫487.151,2,,True,True,True,True,True,,,False,,True,True,,,,,,,,,,True,,,,,,True,,,,,,,,,,,
33277319,https://www.airbnb.com.vn/rooms/33277319,"4,43", Hang Dao Ward,13,21.03649,105.84916,REGULAR,,8 giường ngủ ký túc xá,hotel_room,7,,,,False,,/ đêm,251.627,₫251.627,8,,,True,,,,,,False,,,,,,True,,True,,,True,True,,,,,,,,,True,,True,,,,True,,,
875630631270068528,https://www.airbnb.com.vn/rooms/875630631270068528,,Hoàn Kiếm,8,21.03107,105.84405,REGULAR,,Compact vintage room @ Hoan Kiem,private_room,,,,,False,,/ đêm,,,4,,True,True,True,True,,,,False,False,,,True,,True,,,,True,,,,,,,,,,,,,,,,,,,,
851727887915148354,https://www.airbnb.com.vn/rooms/851727887915148354,,Đống Đa,26,21.0230565,105.8076453,REGULAR,,Một studio mới và thư giãn ở Đống Đa,entire_home,,,,,False,,/ đêm,,,2,True,True,True,True,,,,,False,,,True,True,True,,,,,True,,,,,,,,,True,,,,,,,,,,,
797679496311138245,https://www.airbnb.com.vn/rooms/797679496311138245,"4,21",Hoàn Kiếm,5,21.03118,105.85587,REGULAR,,"Khu phố cổ Lovelyhome,Nhà thờ",entire_home,29,,,,False,,/ đêm,365.177,₫365.177,2,,True,True,True,True,True,,,,,,True,True,,True,True,,,,True,,,,,,,,,,,,,,,,,,,
41188415,https://www.airbnb.com.vn/rooms/41188415,"4,91",Hanoi,25,21.01257,105.86028,REGULAR,,Ban công/2.netflix/wash/dry/Airportcar/Topferbed,entire_home,11,,,,False,,/ đêm,391.624,₫391.624,2,,True,True,True,True,True,,,False,False,,True,,,,,,True,True,,,,,,,,,,,,,,,,,,,,
757853117148784689,https://www.airbnb.com.vn/rooms/757853117148784689,,Long Biên,10,21.0333,105.86943,REGULAR,,V 's Home Red River. Ngôi nhà cổ gần trung tâm 402,private_room,,True,True,,False,,/ đêm,328.659,₫328.659,2,,True,True,,True,,,,False,False,True,,True,,True,,,,True,True,,,,,,,,,,,,,,,,,,,
709835938086573677,https://www.airbnb.com.vn/rooms/709835938086573677,"4,87",Ba Đình,6,21.04366,105.84068,REGULAR,,Căn hộ cao cấp của T.A homestay,private_room,53,,,,False,,/ đêm,444.146,₫444.146,2,,True,True,,,,,,False,False,,True,,,True,,True,,True,,,,,True,,,,True,,,,,,,,,,,
559034921220790557,https://www.airbnb.com.vn/rooms/559034921220790557,"4,52",Hoàn Kiếm,7,21.03196,105.84669,REGULAR,,Phòng riêng tại khu phố cổ/ban công/tầm nhìn ra thành phố,private_room,42,False,True,5,False,,/ đêm,456.471,₫456.471,2,,,True,,True,,,,False,False,True,True,,,True,True,,,True,True,,,,,,,,,,,,,,,,,,,
865899151121410374,https://www.airbnb.com.vn/rooms/865899151121410374,,Ba Đình,8,21.0303729,105.8148413,REGULAR,,Hằng'sweethome,private_room,,False,True,,False,,/ đêm,,,1,,True,True,True,True,True,True,,False,False,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
729625493927442011,https://www.airbnb.com.vn/rooms/729625493927442011,"4,17",Hoàn Kiếm,6,21.03144,105.85,REGULAR,,Aqua house 3 * 50m hồ Guom * khu phố CỔ*netflix,private_room,23,,,,False,,/ đêm,,,2,,,True,True,True,,,,False,False,,True,True,True,True,,True,,,,,,,,,,,,,,,,,,,,,,
20396864,https://www.airbnb.com.vn/rooms/20396864,"4,81",Yên Phụ,23,21.05496,105.83629,REGULAR,,Kim Hanoi Homestay 3,private_room,16,True,True,6,False,,/ đêm,401.495,₫401.495,2,,True,True,True,True,,,,False,False,True,,True,True,,,,,,,,True,,,,,,,,,,,,,,,,,
10540525,https://www.airbnb.com.vn/rooms/10540525,"4,77",Hanoi,26,21.03489,105.84494,REGULAR,,Phòng studio rộng rãi gần khu phố cổ,private_room,239,False,True,7,False,,/ đêm,,,2,,True,True,True,True,,,,False,False,True,True,True,,True,,,,,,,,,,,,,,,,,,,,,,,,
41648961,https://www.airbnb.com.vn/rooms/41648961,"5,0",Tây Hồ,18,21.0601,105.80891,REGULAR,,Tuna Homestay,shared_room,4,,,,False,,/ đêm,,,16,,True,True,True,True,True,True,,,,,True,True,,,,,,,,,True,,,,,,,,,,,,True,,,,,
860776711788946956,https://www.airbnb.com.vn/rooms/860776711788946956,,Ngọc Thụy,9,21.06403,105.86965,REGULAR,,Thất tịch | Cuối mùa thu,private_room,,,,,False,,/ đêm,,,1,,True,True,True,True,True,,,False,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,
31896934,https://www.airbnb.com.vn/rooms/31896934,"4,92",,30,21.02345,105.82832,REGULAR,,Ban công đáng yêu - Phòng riêng tại Trung tâm thành phố Hà Nội.,private_room,13,False,True,4,False,,/ đêm,450.765,₫450.765,2,True,True,True,True,True,,True,,False,False,True,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
740053486028534848,https://www.airbnb.com.vn/rooms/740053486028534848,"4,79",Tây Hồ,15,21.05038,105.8381,REGULAR,,Căn hộ view hồ thoáng mát với không gian xanh,private_room,28,True,True,6,False,,/ đêm,379.280,₫379.280,2,,True,True,True,True,,,False,False,False,,True,,,,,,,,True,,True,,,,,,,,,,,,,,,,,
40364755,https://www.airbnb.com.vn/rooms/40364755,"4,7",Hà Nội,30,21.03117,105.85395,REGULAR,,#41 PHONG CÁCH TỐI GIẢN ★5 phút đến Nhà hát Múa rối Nước,private_room,10,False,True,5,False,,/ đêm,,,2,,True,True,,,,,,False,False,True,True,,,True,,True,,,,,,,,,,,,,,,,,,,,,,
24114959,https://www.airbnb.com.vn/rooms/24114959,"4,75",Phú Diễn,17,21.04338,105.76689,REGULAR,,Lâu đài trên mây - phòng riêng trong căn hộ chung.,private_room,28,True,True,5,False,,/ đêm,455.330,₫455.330,2,,True,True,True,,,,,False,,True,,,,,,,True,,True,,,,,,True,True,True,,,,,,,,,,,
37008022,https://www.airbnb.com.vn/rooms/37008022,"4,39",Hoàn Kiếm,19,21.02877,105.8501,REGULAR,,Nhà Chuông - Phòng Xanh - Tầng 3,private_room,23,True,True,4,False,,/ đêm,485.087,₫485.087,2,,True,True,,,,,False,False,False,,True,,,True,,True,,,,,,,True,True,,,,,,,,,,,,,,
