room_id,url,rating,city,contextualPicturesCount,lat,long,listingObjType,pdpUrlType,name,roomTypeCategory,reviewCount,isSuperHost,isVerified,yearHosting,canInstantBook,weeklyPriceFactor,structuredStayDisplayPrice,price,price_full,maxGuestCapacity,SYSTEM_LOCK_ON_DOOR,SYSTEM_VIEW_CITY,SYSTEM_COOKING_BASICS,SYSTEM_WI_FI,SYSTEM_WORKSPACE,SYSTEM_MAPS_CAR_RENTAL,SYSTEM_PETS,SYSTEM_TV,SYSTEM_ELEVATOR,SYSTEM_NO_DETECTOR_CO2,SYSTEM_WASHER,SYSTEM_DRYER,SYSTEM_SNOWFLAKE,SYSTEM_PATIO_BALCONY,SYSTEM_LUGGAGE_DROP,SYSTEM_SURVEILLANCE,SYSTEM_FLOWER,SYSTEM_POOL,SYSTEM_NO_DETECTOR_SMOKE,SYSTEM_VIEW_OCEAN,SYSTEM_BOAT_SAIL,SYSTEM_JACUZZI,SYSTEM_HAIRDRYER,SYSTEM_REFRIGERATOR,SYSTEM_SAUNA,SYSTEM_NO_LOCK_ON_DOOR,SYSTEM_CRIB,SYSTEM_BATHTUB,SYSTEM_FIREPLACE,SYSTEM_EV_CHARGER,SYSTEM_SMOKING_ALLOWED,SYSTEM_FIREPIT,SYSTEM_HIGH_CHAIR,SYSTEM_CALENDAR,SYSTEM_MAPS_RESORT,SYSTEM_MICROWAVE,SYSTEM_PIANO
815530869119104845,https://www.airbnb.com.vn/rooms/815530869119104845,"4,83",Quận 1,8,10.76372,106.68936,REGULAR,,Phòng giá cả phải chăng ở trung tâm thành phố gần Bùi Viện,private_room,6,False,True,5,False,,/ đêm,,,2.0,True,,True,True,True,True,True,,,False,True,,,,,True,,,False,,,,,,,,,,,,,,,,,,
880251443224390568,https://www.airbnb.com.vn/rooms/880251443224390568,,Hải An,16,10.74801,106.72351,REGULAR,,"Lovely House  City & Lake View District 7, CBD",entire_home,,,,,False,,/ đêm,,,3.0,,,True,True,True,True,True,,,False,,,,,,,,True,False,True,,,,,,,,,,,,,,,,,
826511384422319595,https://www.airbnb.com.vn/rooms/826511384422319595,"4,86",Quận 1,10,10.7800346,106.705261,REGULAR,,Safe apartment in Japanese Street dining area,private_room,7,False,True,3,False,,/ đêm,669.675,₫669.675,2.0,,,True,True,True,True,,True,,False,True,,,,,True,,,False,,,,,,,False,,,,,,,,,,,
709636624240758253,https://www.airbnb.com.vn/rooms/709636624240758253,"4,68",Quận 1,30,10.76554,106.69014,REGULAR,,Giường tầng siêu ấm cúng ~ Trung tâm Sài Gòn |B2|,shared_room,22,,,,False,,/ đêm,154.409,₫154.409,1.0,,,True,True,True,True,,,,False,True,True,True,,,True,,,False,,,,,,,,,,,,,,,,,,
835896867150640618,https://www.airbnb.com.vn/rooms/835896867150640618,,Phú Nhuận,8,10.793141423804261,106.67548656463623,REGULAR,,Phòng mini tại Phú Nhuận,private_room,2,False,True,10,False,,/ đêm,307.916,₫307.916,1.0,True,,,True,,True,,,,False,True,,True,,True,True,,,False,,,,True,,,,,,,,,,,,,,
892241895736180690,https://www.airbnb.com.vn/rooms/892241895736180690,,Quận 2,27,10.81127,106.73389,REGULAR,,Sen Boutique House - Premium Studio 35m2,private_room,,,,,False,,/ đêm,,,2.0,,,True,True,True,,,True,True,,True,True,True,,True,True,,,,,,,,,,,,,,,,,,,,,
39975780,https://www.airbnb.com.vn/rooms/39975780,"5,0",Ho Chi Minh City,13,10.79637,106.67369,REGULAR,,Modern apaz near airport and center | Free Laundry,entire_home,10,,,,False,,/ đêm,,,2.0,,,True,True,True,True,,True,True,,True,True,,,,True,,,,,,,,,,,,,,True,,,,,,,
860739878463518711,https://www.airbnb.com.vn/rooms/860739878463518711,"4,67",Quận 1,9,10.7679914,106.6887347,REGULAR,,"Private room, balcony with a view",private_room,6,False,True,1,False,,/ đêm,361.683,₫361.683,2.0,True,True,,True,True,True,True,,,False,,,,,,True,True,,False,,,,,,,,,,,,,,,,,,
744839560498298317,https://www.airbnb.com.vn/rooms/744839560498298317,"4,76",Quận 1,10,10.7595281,106.6922369,REGULAR,,"(Mới)#L42* Phòng Cozy-Quiet, Quận 1, Thang máy",private_room,17,,,,False,,/ đêm,616.777,₫616.777,2.0,,True,True,True,True,True,,True,True,,True,,True,,,True,,,,,,,,,,,,,,,,,,,,,
778729558938555173,https://www.airbnb.com.vn/rooms/778729558938555173,"4,9",Phú Nhuận,30,10.8,106.66995,REGULAR,,Studio Kingston Nice - 5 phút đến Sân bay,entire_home,10,,,,False,,/ đêm,733.883,₫733.883,2.0,,,True,True,True,,,True,True,,True,,True,True,,,True,True,,,,,,,,,,,,,,,,,,,
769031640701805208,https://www.airbnb.com.vn/rooms/769031640701805208,"4,4",Quận 1,14,10.765552906057167,106.69161904603243,REGULAR,,Phòng thân thiện tại Bùi Viện - D1,private_room,5,False,True,4,False,,/ đêm,385.126,₫385.126,2.0,,,,True,,,,,,False,True,,True,,,True,,,False,,,,True,,,False,,,,,,,,,,,
890899497621369385,https://www.airbnb.com.vn/rooms/890899497621369385,,Quận 7,20,10.7459869,106.701489,REGULAR,,Sunrise city 2bedroom vip,entire_home,,,,,False,,/ đêm,,,4.0,,True,True,True,True,True,,True,,False,,,,,,True,,True,,,,True,,,,,,,,,,,,,,,
889733383793966764,https://www.airbnb.com.vn/rooms/889733383793966764,,Thành phố Tân Uyên,15,11.00357,106.73114,REGULAR,,Khu nhà ở cao cấp,entire_home,,,,,False,,/ đêm,1.476,₫1.476.140,7.0,,,True,True,True,True,True,,,False,,,,,,True,,True,False,,,True,,,,,,,,,,,,,,,
47437331,https://www.airbnb.com.vn/rooms/47437331,"4,71",Phạm Ngũ Lão,9,10.7673,106.6926,REGULAR,,Phòng đơn có điều hòa không khí và nhà vệ sinh F10,private_room,14,False,True,3,False,,/ đêm,282.159,₫282.159,1.0,True,,True,True,,True,,,,False,True,,True,True,True,,,,False,,,,,,,,,,,,,,,,,,
892368645031802726,https://www.airbnb.com.vn/rooms/892368645031802726,,Bình Thạnh,22,10.79489,106.71855,REGULAR,,2Q Apt-Studio Lux3 Rooftop Pool&Spa-Hochiminh HCMC,entire_home,,,,,False,,/ đêm,776.205,₫776.205,2.0,,,True,True,True,,,True,True,,True,,True,,True,True,,True,,,,,,,,,,,,,,,,,,,
891549736227508825,https://www.airbnb.com.vn/rooms/891549736227508825,,"wards, Dist 7",6,10.7339753,106.7101052,REGULAR,,Golden Apartment- Deluxe Room,private_room,,,,,False,,/ đêm,,,2.0,,,,True,True,True,,True,,False,,,True,,,,,,False,,,,True,,,,,,,,,,,,,,
893007491204314253,https://www.airbnb.com.vn/rooms/893007491204314253,,Nguyễn Cư Trinh,8,10.76144,106.68276,REGULAR,,JinJoo Home - Phòng studio Quận 1,private_room,,,,,False,,/ đêm,513.530,₫513.530,2.0,,,True,True,True,True,,,True,False,True,,,,,True,,,False,,,True,,,,,,,,,,,,,,,
776009002972809351,https://www.airbnb.com.vn/rooms/776009002972809351,"4,83",Quận 1,27,10.767285,106.692941,REGULAR,,#Best Price~Elegant Room #FREE Laundry <Bui Vien>,private_room,29,True,True,5,False,,/ đêm,442.703,₫442.703,1.0,True,,True,True,True,True,,,,False,True,True,,,,True,,,,,,,,,,,,,,True,,,,,,,
839411379053612282,https://www.airbnb.com.vn/rooms/839411379053612282,,Quận 3,22,10.786828359269316,106.67179714418029,REGULAR,,Khách sạn BNB 304,private_room,,,,,False,,/ đêm,294.891,₫294.891,2.0,,,,True,True,True,,True,True,False,,,True,,True,True,,,False,,,,,,,,,,,,,,,,,,
34981060,https://www.airbnb.com.vn/rooms/34981060,,,7,10.81098,106.70859,REGULAR,,Căn hộ phong cách hiện đại Landmark Plus 1 phòng ngủ,entire_home,,,,,False,,/ đêm,1.238,₫1.238.118,3.0,,,True,True,True,,,True,True,False,True,,True,,True,,,True,,,,,,,,,,,,,,,,,,,
39938422,https://www.airbnb.com.vn/rooms/39938422,"3,86",Quận 1,17,10.76533,106.69145,REGULAR,,Studio sạch tại Bùi Viện,private_room,29,False,True,4,False,,/ đêm,,,2.0,,,True,True,,,,True,,False,True,True,True,,,True,,,False,,,,,,,False,,,,,,,,,,,
29227458,https://www.airbnb.com.vn/rooms/29227458,"4,79",Quận 1,23,10.79043,106.6934,REGULAR,,Căn hộ gỗ duyên dáng với 1BR trong lòng thành phố,entire_home,28,,,,False,,/ đêm,674.506,₫674.506,2.0,,,True,True,True,True,,,True,,,,True,True,,,,,,,,,True,True,,,,,,,,,,True,,,
684395045364224162,https://www.airbnb.com.vn/rooms/684395045364224162,"4,93",Ho Chi Mình City,15,10.72581,106.69636,REGULAR,,☀️Lynhapartment☀️Full Flat w Rộng rãi Ban công @D7,private_room,15,True,True,5,False,,/ đêm,573.365,₫573.365,2.0,True,True,True,True,True,True,,True,,False,,,,,,,True,,False,,,,,,,,,,,,,,,,,,
744639181661616137,https://www.airbnb.com.vn/rooms/744639181661616137,"4,78",Quận 1,15,10.7595281,106.6922369,REGULAR,,"(Mới)# L31* Ban công siêu lớn, Quận 1,Thang máy",private_room,18,True,True,6,False,,/ đêm,684.861,₫684.861,2.0,True,True,True,True,True,True,,True,True,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,
833114137711367836,https://www.airbnb.com.vn/rooms/833114137711367836,,Quận 7,14,10.72589,106.69589,REGULAR,,︶Lynhapartment︶FreeWashingDryer Hoàn toàn Airy Flat@D7,entire_home,,,,,False,,/ đêm,,,2.0,,,True,True,True,True,,True,True,False,True,,,,,,True,,False,,,,,,,,,,,,,,,,,,
685337814271885578,https://www.airbnb.com.vn/rooms/685337814271885578,"5,0",Quận 2,14,10.77618956336791,106.72436010092497,REGULAR,,Đáng yêu 1 BR Sharehouse với hồ bơi & PHÒNG TẬP THỂ DỤC,private_room,6,True,True,5,False,,/ đêm,599.059,₫599.059,2.0,True,,True,True,True,True,,,,,,,,,,True,True,True,,True,,,,,,,,,,,,,,,,,
876503399172245260,https://www.airbnb.com.vn/rooms/876503399172245260,,Gò Vấp,13,10.832074595654964,106.6640121367706,REGULAR,,VANIA HOUSE 12- cozy studio near the airport,entire_home,,,,,False,,/ đêm,529.506,₫529.506,2.0,,,True,True,True,True,,,,False,True,,True,,,True,,,False,,,,True,,,,,,,,,,,,,,
793961702915993978,https://www.airbnb.com.vn/rooms/793961702915993978,,Gò Vấp,11,10.84442,106.65708,REGULAR,,Nhà % {lineDo-Mi,private_room,2,False,True,10,False,,/ đêm,268.741,₫268.741,2.0,True,,True,True,True,,True,,,False,True,,True,,,True,,,False,,,,,,,,,,,,,,,,,,
21994260,https://www.airbnb.com.vn/rooms/21994260,"4,95",Ho Chi Minh City,18,10.802668,106.660449,REGULAR,,Modern Apartment above Cafe near Airport,entire_home,62,,,,False,,/ đêm,,,3.0,,True,True,True,True,True,,True,True,,,,True,,True,True,,,,,,,,,,,,,,,,,,,,,
873477258891606446,https://www.airbnb.com.vn/rooms/873477258891606446,,Bình Hưng,30,10.71464,106.66469,REGULAR,,A luxury place in 13mins to D.7,entire_home,,,,,False,,/ đêm,960.926,₫960.926,6.0,,,True,True,True,,,True,,,,,,,,True,True,True,,True,,,,,,,,,,True,,,,,,,
846650336634317710,https://www.airbnb.com.vn/rooms/846650336634317710,"4,78",Quận 3,30,10.786724,106.686107,REGULAR,,"Ocean room in the heart of city, mini kitchen",private_room,9,True,True,2,False,,/ đêm,817.904,₫817.904,2.0,True,True,True,True,True,True,True,,,False,,,,,,True,,,False,,,,,,,,,,,,,,,,,,
762977365596395420,https://www.airbnb.com.vn/rooms/762977365596395420,"4,2",Quận 7,17,10.72395,106.70951,REGULAR,,Mây 4- Căn hộ studio đầy đủ tiện nghi có bếp,entire_home,10,,,,False,,/ đêm,855.883,₫855.883,2.0,,,True,True,True,True,,True,,False,True,,,,,True,,,False,,,True,,,,,,,,,,,,,,,
744628434045623502,https://www.airbnb.com.vn/rooms/744628434045623502,"4,95",Quận 1,10,10.7595281,106.6922369,REGULAR,,"(Mới)#L22*Ấm cúng, Phòng tắm riêng, Quận 1, Thang máy",private_room,21,,,,False,,/ đêm,401.323,₫401.323,1.0,,,True,True,True,True,,True,True,,True,,True,,True,True,,,,,,,,,,,,,,,,,,,,,
763153804746384731,https://www.airbnb.com.vn/rooms/763153804746384731,"5,0",Quận 4,14,10.758349,106.706133,REGULAR,,* Phòng riêng An's Homestay * Đơn giản - Ấm cúng,private_room,4,True,True,1,False,,/ đêm,289.329,₫289.329,2.0,True,,True,True,True,True,,,,False,True,,,,,True,True,,False,,,,,,,,,,,,,,,,,,
573526539687025340,https://www.airbnb.com.vn/rooms/573526539687025340,"4,75",Phú Nhuận,7,10.79507,106.67759,REGULAR,,Căn hộ 1 phòng ngủ thân thiện với gia đình có bồn tắm ở Phú Nhuận,entire_home,12,,,,False,,/ đêm,588.850,₫588.850,2.0,,,True,True,True,,,True,True,,,,True,,True,,True,,,,,,True,True,,,,,,,,,,,,,
49282243,https://www.airbnb.com.vn/rooms/49282243,"4,75",Quận 2,28,10.81333,106.72945,REGULAR,,Phòng yên tĩnh với chủ nhà thân thiện và tầm nhìn đáng yêu,private_room,4,False,True,2,False,,/ đêm,399.412,₫399.412,2.0,,,True,True,,,,True,True,False,True,True,True,,,,,,,,,True,,,,False,,,,,,,,,,,
881107158862841887,https://www.airbnb.com.vn/rooms/881107158862841887,,Phú Nhuận,15,10.8026479,106.6789521,REGULAR,,4A/Your colorful home,entire_home,,,,,False,,/ đêm,493.274,₫493.274,2.0,,,,True,True,True,,,,False,True,True,True,,,True,,,,,,,,True,,,,,,,,,,,,,
786074494974697341,https://www.airbnb.com.vn/rooms/786074494974697341,"4,86",Bình Thạnh,30,10.792492396406674,106.71795870024047,REGULAR,,Căn hộ 2Q - Hồ bơi nhiệt đới 5* -Rooftop Pool&Spa-H_link_C,entire_home,14,,,,False,,/ đêm,,,3.0,,True,True,True,True,,,True,True,,True,,True,,,,,True,,True,,,,,,,,,,,,,,,,,
41698137,https://www.airbnb.com.vn/rooms/41698137,"5,0",Gò Vấp,14,10.84646,106.66876,REGULAR,,Phòng của Misa12 có ban công-LeDucTho street-GoVap,private_room,18,True,True,4,False,,/ đêm,399.412,₫399.412,2.0,True,True,True,True,True,True,,,,False,True,,True,,,,,,False,,,,,,,,,,,,,,,,,,
831066119090250295,https://www.airbnb.com.vn/rooms/831066119090250295,"5,0",Quận 2,30,10.80471,106.728408,REGULAR,,Căn hộ thoải mái với ban công lớn Thảo Điền,private_room,10,False,True,3,False,,/ đêm,617.934,₫617.934,2.0,True,True,True,True,True,True,True,,,,,,,,,True,True,,,,,True,,,,,,,,,,,,,,,
874339796595167043,https://www.airbnb.com.vn/rooms/874339796595167043,,Phú Nhuận,9,10.7962725,106.6892807,REGULAR,,Cosy Home 9,private_room,,False,True,,False,,/ đêm,268.177,₫268.177,2.0,True,,True,True,True,,,,,False,True,,True,,,,True,,False,,,,,True,,,,,,,,,,,,,
735319931576497559,https://www.airbnb.com.vn/rooms/735319931576497559,"4,5",Bình Thạnh,30,10.80368,106.7202,REGULAR,,Phòng bình dân ngọt ngào tầm nhìn cao 2 giường,entire_home,4,,,,False,,/ đêm,878.707,₫878.707,4.0,,True,True,True,True,,,True,True,False,True,,,,,,,,False,,True,,,,,,,,,,,,,,,,
15093930,https://www.airbnb.com.vn/rooms/15093930,"4,86",Ho Chi Minh City,23,10.80155,106.68184,REGULAR,,Studio hiện đại gần Quận 1 & Sân bay số10,private_room,58,True,True,7,False,,/ đêm,484.941,₫484.941,2.0,True,,True,True,,True,,True,,,True,True,True,,True,True,,,,,,,,,,,,,,,,,,,,,
823559394511070648,https://www.airbnb.com.vn/rooms/823559394511070648,,Bình Đức,24,10.63928,106.43758,REGULAR,,Hana Villa Long An,entire_home,,,,,False,,/ đêm,3.138,₫3.138.237,10.0,,,True,True,True,True,True,,,False,,,,,,True,True,,False,True,,,,,,,,,,,,,,,,,
38274924,https://www.airbnb.com.vn/rooms/38274924,"4,97",Nhà Bè,10,10.71111,106.70773,REGULAR,,Pho ̀ ng ta ̣ i The Park Residence,private_room,29,True,True,4,False,,/ đêm,268.177,₫268.177,2.0,True,,True,True,,True,,True,True,False,True,,True,,,,,True,,,,,,,,,,,,,,,,,,,
886096716243466777,https://www.airbnb.com.vn/rooms/886096716243466777,,Quận 3,5,10.78719,106.68466,REGULAR,,TeraHomestay#5A. Private patio & bed & bath,private_room,1,False,True,1,False,,/ đêm,413.791,₫413.791,2.0,True,,,True,,True,,,,False,True,,True,True,True,True,,,False,,,,,,,,,,,,,,,,,,
891818595299339924,https://www.airbnb.com.vn/rooms/891818595299339924,,Quận 10,7,10.7756,106.67768,REGULAR,,Cho Thuê Căn Hộ Hà Đô Quận 10,entire_home,,,,,False,,/ đêm,,,6.0,,,True,True,True,,,True,,,True,,True,,,True,,True,,,,True,,,,,,,,,True,,,,,,
780829975628896613,https://www.airbnb.com.vn/rooms/780829975628896613,"5,0",Tân Bình,27,10.8065156,106.6665042,REGULAR,,,entire_home,7,,,,False,,/ đêm,,,3.0,,True,True,True,True,,True,True,,,True,,True,,,True,,True,,,,,,,,,,,,,,,,,,,
787389967341112102,https://www.airbnb.com.vn/rooms/787389967341112102,"4,72",Phú Nhuận,17,10.80426,106.68007,REGULAR,,"6/Studio mới, đầy màu sắc và ấm cúng",entire_home,18,,,,False,,/ đêm,490.706,₫490.706,2.0,,,,True,True,True,,,,False,True,True,True,,,True,,,,,,,,True,,,,,,,,,,,,,
45168504,https://www.airbnb.com.vn/rooms/45168504,"4,2",Quận 1,21,10.79092,106.6981,REGULAR,,Ẩn sân thượng xanh lục nhìn ra Hoàng đế Jade - T3,entire_home,55,,,,False,,/ đêm,649.558,₫649.558,2.0,,,True,True,True,,,,,False,True,,True,True,,,True,,False,,,,True,,,,,,,,,,,,,,
887888995528469849,https://www.airbnb.com.vn/rooms/887888995528469849,,Tân Phú,5,10.80182,106.62403,REGULAR,,khách sạn tiến thắng,private_room,,,,,False,,/ đêm,,,2.0,,,,True,True,True,,True,,False,,,True,,,True,,,,,,True,,,,,,,,,,,,,,,
847664418026286083,https://www.airbnb.com.vn/rooms/847664418026286083,,Quận 3,8,10.77732,106.68862,REGULAR,,Studio sang trọng ngay trung tâm Sài Gòn số 3,private_room,2,False,True,3,False,,/ đêm,427.941,₫427.941,2.0,True,,True,True,True,,,True,,False,True,,True,,,,,,False,,,,,True,,,,,,,,,,,,,
767683062155414768,https://www.airbnb.com.vn/rooms/767683062155414768,"5,0",Tân Phú,30,10.7608187,106.6300284,REGULAR,,Căn hộ cao cấp ngọt ngào 2 /Hồ bơi/ 5 giường/Gần sân bay,entire_home,7,,,,False,,/ đêm,1.587,₫1.587.780,9.0,,,True,True,True,True,,True,,,,,,,,True,True,True,,True,,,,,,,,,,,,,,,True,,
39627003,https://www.airbnb.com.vn/rooms/39627003,"5,0",Gò Vấp,26,10.82308,106.69025,REGULAR,,Phòng cho thuê đầy đủ tiện nghi thuận tiện đi lại,private_room,4,False,True,3,False,,/ đêm,274.278,₫274.278,2.0,True,,True,True,True,True,True,True,,False,True,,,,,,,,False,,,,,,,,,,,,,,,,,,
22535436,https://www.airbnb.com.vn/rooms/22535436,"4,58",,11,10.79631,106.72082,REGULAR,,Phòng Riêng trong Căn hộ chung cư gần Landmark 81,private_room,72,False,True,5,False,,/ đêm,434.753,₫434.753,2.0,True,,True,True,True,True,,True,True,,,,,,,,,True,,,,True,,,,,,,,True,,,,,,,
883259974608344226,https://www.airbnb.com.vn/rooms/883259974608344226,,Tân Bình,14,10.807142030171683,106.6675757374344,REGULAR,,Welcome To NTH HOUSE,private_room,,,,,False,,/ đêm,399.412,₫399.412,2.0,,,True,True,True,True,True,True,,,True,True,True,,,True,,,,,,,,,,,,,,,,,,,,,
48430252,https://www.airbnb.com.vn/rooms/48430252,"4,86",Quận 7,6,10.73317,106.70711,REGULAR,,CĂN HỘ STUDIO CÓ BAN CÔNG,entire_home,21,,,,False,,/ đêm,684.706,₫684.706,2.0,,,True,True,True,True,True,True,,,True,True,True,True,,,,,,,,,,,,,,,,,,,,,,,
806067566660435544,https://www.airbnb.com.vn/rooms/806067566660435544,"4,89",Quận 3,7,10.77674,106.68788,REGULAR,,Studio sang trọng ngay trung tâm Sài Gòn số 1,private_room,18,,,,False,,/ đêm,458.753,₫458.753,2.0,,,True,True,True,,,True,,False,True,,True,,,,,,False,,,,,,,,,,,,,,,,,,
665252544185017161,https://www.airbnb.com.vn/rooms/665252544185017161,"4,81",Quận 4,30,10.76260531344209,106.69882245361805,REGULAR,,Ưu đãi⭐️ tốt nhất - Tầm nhìn đẹp nhất⭐️ 2 pho ̀ ng ngu ̉ 2WC 74m2 Phòng tập thể dục hồ bơi❤️ miễn phí❤️,entire_home,67,,,,False,,/ đêm,,,6.0,,True,True,True,True,True,,True,True,,True,,,,,,,True,,True,,,,,,,,,,,,,,,,,
795969013638451430,https://www.airbnb.com.vn/rooms/795969013638451430,"4,83",Quận 2,19,10.8064811,106.731694,REGULAR,,Căn hộ 1 phòng ngủ được trang bị đầy đủ tiện nghi với bồn tắm tại Thảo Điền,entire_home,6,,,,False,,/ đêm,810.236,₫810.236,2.0,,,True,True,,True,,True,True,False,True,,True,,,,,,,,,True,,,,,,True,,,,,,,,,
780784332672496668,https://www.airbnb.com.vn/rooms/780784332672496668,,Quận 7,21,10.725621,106.7430565,REGULAR,,Phòng trong Căn hộ,private_room,,False,True,,False,,/ đêm,399.412,₫399.412,2.0,True,,True,True,True,,,,,False,,,True,True,,,,True,,,,True,True,,,,,,,,,,,,,,
678622262966826031,https://www.airbnb.com.vn/rooms/678622262966826031,"4,86",Bình Thạnh,8,10.78865,106.71207,REGULAR,,Căn hộ dịch vụ ấm cúng và an toàn ở trung tâm thành phố,entire_home,14,,,,False,,/ đêm,574.778,₫574.778,2.0,,True,True,True,True,True,,True,True,,True,,True,,,,,,,,,,,,,,,True,,,,,,,,,
49101478,https://www.airbnb.com.vn/rooms/49101478,"4,78",Quận 2,21,10.80738,106.73127,REGULAR,,"Căn hộ 01 giường đẹp, đầy đủ nội thất ở Thảo Điền",entire_home,32,,,,False,,/ đêm,810.236,₫810.236,2.0,,,True,True,,True,,True,True,False,True,,True,,,,,,,,,True,,,,,,True,,,,,,,,,
20136442,https://www.airbnb.com.vn/rooms/20136442,"4,56",Bến Nghé,8,10.78478,106.7063,REGULAR,,Mới! Fuji Studio ở Quận 1 trung tâm,entire_home,84,,,,False,,/ đêm,457.692,₫457.692,2.0,,,True,True,,True,,True,True,,,,True,,,,,,,,,,True,True,,,,,,,True,,,,,,
761943450529607991,https://www.airbnb.com.vn/rooms/761943450529607991,"4,35",Tân Bình,13,10.804252,106.66654,REGULAR,,Căn hộ ấm cúng với Wi-Fi nhanh gần sân bay,entire_home,20,,,,False,,/ đêm,428.233,₫428.233,2.0,,,True,True,,True,,True,True,False,,,True,,,,,,False,,,,True,True,,,,,,,,,,,,,
712624267389519357,https://www.airbnb.com.vn/rooms/712624267389519357,"4,56",Phong Phú,30,10.7129,106.64084,REGULAR,,Conic Garden Riverside House,entire_home,9,,,,False,,/ đêm,1.061,₫1.061.280,6.0,,,True,True,True,True,True,,,False,,,,,,,,,False,True,,,,,,,,,,,,,,,,,
24092728,https://www.airbnb.com.vn/rooms/24092728,"4,65",Nguyễn Thái Bình,17,10.76808,106.70208,REGULAR,,Staycious Fresh 3C* Gần chợ Bến Thành,private_room,117,False,True,5,False,,/ đêm,369.057,₫369.057,2.0,True,,True,True,True,True,True,True,,,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,
643904666740601563,https://www.airbnb.com.vn/rooms/643904666740601563,"4,58",Quận 1,21,10.7708,106.68921,REGULAR,,Địa điểm mới/phong cách mới trongD1/Bãi đỗ xe miễn phí/dịch vụ miễn phí,private_room,19,,,,False,,/ đêm,574.324,₫574.324,3.0,,,True,True,True,True,,True,True,,True,True,,,,True,True,,,,,,,,,,,,,,,,,,,,
710432629057230912,https://www.airbnb.com.vn/rooms/710432629057230912,"4,56",Quận 1,11,10.77109,106.69449,REPRESENTATIVE,,@D1 Boutique Hotel - 1 phòng ngủ gần Chợ Bến Thành,private_room,126,,,,False,,/ đêm,576.000,₫576.000,2.0,,,,True,True,True,,True,,,,,True,,True,True,,,,,,,True,True,,,,,True,,,,,,,,
835754149562936518,https://www.airbnb.com.vn/rooms/835754149562936518,"4,92",Quận 3,30,10.786206,106.683984,REGULAR,,House by the River#4.2#private W.C#4rd floor,private_room,12,True,True,6,False,,/ đêm,,,2.0,True,,,True,True,True,,,,False,True,,True,True,,,,,False,True,,,,,,,,,,,,,,,,,
840517796709757066,https://www.airbnb.com.vn/rooms/840517796709757066,"3,75",Quận 1,7,10.7705789,106.6925378,REGULAR,,Phòng riêng với khu vườn mini ở trung tâm thành phố,private_room,4,False,True,2,False,,/ đêm,605.906,₫605.906,2.0,True,,True,True,True,,,True,,False,True,,True,True,,,True,,,,,,,,,,,,,,,,,,,,
790498111946510655,https://www.airbnb.com.vn/rooms/790498111946510655,"5,0",Phú Nhuận,17,10.80152,106.67793,REGULAR,,"2/Studio mới, ấm cúng và đầy màu sắc với ban công",entire_home,5,,,,False,,/ đêm,570.589,₫570.589,2.0,,,,True,True,True,,,,False,True,True,True,,,True,,,,,,,,True,,,,,,,,,,,,,
869041269764280124,https://www.airbnb.com.vn/rooms/869041269764280124,"4,6",Quận 7,30,10.74491,106.69605,REGULAR,,Chill & Workation @ Daisy home,entire_home,5,,,,False,,/ đêm,598.618,₫598.618,2.0,,,True,True,True,True,True,,True,False,True,,True,,,,,True,,,,,,,,,,,,,,,,,,,
887990060159811478,https://www.airbnb.com.vn/rooms/887990060159811478,,Bình Thạnh,20,10.7955236,106.7192025,REGULAR,,Căn hộ 1PN Vinhomes - Landmark 5 - Landmark 81,entire_home,,,,,False,,/ đêm,,,3.0,,,True,True,True,True,,True,,,True,,True,,,True,,True,,,,,True,,,,,,,,,,,,,,
28769434,https://www.airbnb.com.vn/rooms/28769434,"4,62",phường 15,9,10.79512,106.6778,REGULAR,,Sky Garden - Studio hoàn toàn mới dành cho khách du lịch,entire_home,71,,,,False,,/ đêm,433.628,₫433.628,2.0,,,,True,,True,,True,True,,,,True,,,,,,,,,,True,True,,,,,,,,,,,,True,
792373380446164141,https://www.airbnb.com.vn/rooms/792373380446164141,"4,77",Tân Bình,10,10.804273077298562,106.66632542327879,REGULAR,,Căn hộ 1 phòng ngủ ấm cúng dành cho du khách có Wi-fi nhanh,entire_home,26,,,,False,,/ đêm,428.241,₫428.241,2.0,,,True,True,,True,,True,True,False,,,True,,True,,,,False,,,,True,,,,,,,,,,,,,,
34612206,https://www.airbnb.com.vn/rooms/34612206,"4,94",Ho Chi Minh ,15,10.80556,106.68519,REGULAR,,"Thoải mái|Ấm cúng|Không gian thoáng mát để làm việc, học tập và thư giãn",private_room,64,True,True,4,False,,/ đêm,467.883,₫467.883,1.0,True,,True,True,,,,True,True,False,True,,True,,,True,,True,,,,,,,,,,,,,,,,,,,
34101810,https://www.airbnb.com.vn/rooms/34101810,"4,78",Quận 1,23,10.76139,106.68924,REGULAR,,KÝ túc xá DAISY 10 | Không gian ấm cúng cho gia đình và bạn bè,shared_room,27,,,,False,,/ đêm,,,10.0,,,,True,,True,,,True,,True,,True,,,,,,,,,,True,,,,,,True,,,,,,,,
752557175539738719,https://www.airbnb.com.vn/rooms/752557175539738719,"4,5",Phú Thuận,30,10.71506,106.74138,REGULAR,,Condo River panorama lake view Pool on Rooftop,entire_home,14,,,,False,,/ đêm,955.530,₫955.530,5.0,,,True,True,True,,True,True,,,,,,,,,True,True,,True,,,,,True,,,,,,,,,,,,
