room_id,url,rating,city,contextualPicturesCount,lat,long,listingObjType,pdpUrlType,name,roomTypeCategory,reviewCount,canInstantBook,weeklyPriceFactor,structuredStayDisplayPrice,price,price_full,maxGuestCapacity,SYSTEM_FLOWER,SYSTEM_VIEW_CITY,SYSTEM_VIEW_OCEAN,SYSTEM_COOKING_BASICS,SYSTEM_WI_FI,SYSTEM_WORKSPACE,SYSTEM_TV,SYSTEM_ELEVATOR,SYSTEM_WASHER,SYSTEM_SNOWFLAKE,SYSTEM_MAPS_CAR_RENTAL,SYSTEM_DRYER,SYSTEM_EV_CHARGER,SYSTEM_VIEW_MOUNTAIN,SYSTEM_POOL,SYSTEM_JACUZZI,SYSTEM_PETS,SYSTEM_SURVEILLANCE,SYSTEM_NO_DETECTOR_CO2,SYSTEM_HAIRDRYER,isSuperHost,isVerified,yearHosting,SYSTEM_LOCK_ON_DOOR,SYSTEM_BATHTUB,SYSTEM_LUGGAGE_DROP,SYSTEM_REFRIGERATOR,SYSTEM_MICROWAVE,SYSTEM_NO_DETECTOR_SMOKE,SYSTEM_CALENDAR,SYSTEM_PATIO_BALCONY,SYSTEM_NO_LOCK_ON_DOOR,SYSTEM_GOLF,SYSTEM_BREAKFAST,SYSTEM_HIGH_CHAIR,SYSTEM_FIREPLACE,SYSTEM_SAUNA,SYSTEM_GYM,SYSTEM_FIREPIT,SYSTEM_BEACH,SYSTEM_PIANO,SYSTEM_MAPS_RESORT,SYSTEM_TOYS
46741614,https://www.airbnb.com.vn/rooms/46741614,"4,9","Wabu-eup, Namyangju-si",30,37.63483,127.19082,REGULAR,,"2#복층[다산동]
[NETFLIX]스마트TV
폭포공원전망#달콤한휴식
건물뒤막힌도로변무료주차",entire_home,108,False,,/ đêm,1.386,₫1.386.487,2,True,,,True,True,True,True,True,True,,,,,True,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
891155435231838719,https://www.airbnb.com.vn/rooms/891155435231838719,,Yongin-si,10,37.26643,127.12234,REGULAR,,강남대학교 정문 도보2분) 강남대역 도보 5분) 여성전용) 도미토리 4인실-3,shared_room,,False,,/ đêm,,,1,,,,True,True,,,,True,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,,,,,,
865086335416788805,https://www.airbnb.com.vn/rooms/865086335416788805,"5,0",Guri-si,30,37.59095,127.14018,REGULAR,,구리시숙소/넷플릭스/대형TV/호텔침구/주변맛집/인터넷/편의점,entire_home,3,False,,/ đêm,1.255,₫1.255.516,2,,,,True,True,True,True,True,True,True,,,,,,,,,False,True,,,,,,,True,,,,,,,,,,,,,,,,
862046476200923931,https://www.airbnb.com.vn/rooms/862046476200923931,"5,0",Gangdong-gu,10,37.54999442947355,127.14809579909647,REGULAR,,#한강뷰 #천호역도보2분 #NETFLIX #홈쿡 #도심속여유 #청결 한 나만의 힐링 공간,entire_home,14,False,,/ đêm,1.894,₫1.894.102,2,,,,True,True,True,True,,True,True,,,,,,,,,False,True,,,,,,,True,,,,,,,True,,,,,,,,,
48844563,https://www.airbnb.com.vn/rooms/48844563,"4,56","Wabu-eup, Namyangju-si",30,37.5769,127.21753,REGULAR,,"Nhà Sông Namyangju với sân và mái ở tầng dưới, có chỗ ở dài hạn",entire_home,9,False,,/ đêm,,,8,True,,,True,True,True,True,,True,,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
875846352494099811,https://www.airbnb.com.vn/rooms/875846352494099811,"4,33",Hanam-si,30,37.51383,127.1642,REGULAR,,spacious pretty house 42,entire_home,3,False,,/ đêm,3.748,₫3.748.900,10,,,,True,True,True,True,True,True,True,True,,,,,,,,,True,,,,,,,,,,,,,,,True,,,,,,,,
50350746,https://www.airbnb.com.vn/rooms/50350746,"4,82","Hwado-eup, Namyangju-si",10,37.61741,127.34457,REGULAR,,Xanh lá cây #1-2_Góc xem,entire_home,178,False,,/ đêm,,,2,,,True,True,True,True,True,,True,True,True,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
801536194849634191,https://www.airbnb.com.vn/rooms/801536194849634191,"4,88",Guri-si,16,37.5976,127.13812,REGULAR,,[Copper Residences 12] Xem nhà hàng # Bãi đỗ xe miễn phí và Netflix # Tùy chọn đầy đủ,entire_home,16,False,,/ đêm,1.245,₫1.245.711,2,,True,,True,True,True,True,True,True,True,True,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,
803062236469839566,https://www.airbnb.com.vn/rooms/803062236469839566,"4,9","Hwado-eup, Namyangju-si",7,37.61861,127.3452,REGULAR,,Greening#2-6_River View,entire_home,20,False,,/ đêm,,,2,,,True,True,True,True,True,,True,True,True,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
39119960,https://www.airbnb.com.vn/rooms/39119960,"4,94","Gangha-myeon, Yangpyeong",30,37.45384,127.38356,REGULAR,,"Chữa bệnh, bungalow và lạch trong các ngôi nhà thiên nhiên - Mùa Tứ Xuyên",entire_home,391,False,,/ đêm,2.602,₫2.602.888,8,True,,True,True,True,,True,,True,True,True,,,,,,,,,,,,,,,,,,,,True,,,,,True,,,,,,,
18479830,https://www.airbnb.com.vn/rooms/18479830,"4,94","Joan-myeon, Namyangju-si",9,37.52416,127.29702,REGULAR,,[1 khách/2 đêm trở lên] Nhà trọ số 9 riêng,entire_home,113,False,,/ đêm,1.411,₫1.411.461,1,True,,True,,True,True,,,,True,True,,,True,,,,,False,,,,,,,,,,,,True,,,,,,,,,,,,
733573810082980081,https://www.airbnb.com.vn/rooms/733573810082980081,,"Bundang-gu, Seongnam-si",10,37.41207,127.13771,REGULAR,,무무하우스,private_room,,False,,/ đêm,,,2,,,,True,True,,True,,True,,True,,,,,,,,False,True,,,,,,True,True,,,True,,,,,,,,,,,,,
54117801,https://www.airbnb.com.vn/rooms/54117801,"4,94",Songpa-gu,5,37.50559,127.13244,REGULAR,,"Sonpa-gu 1 phòng, Ấm cúng, Gần ga Ogeum & Bangi",private_room,47,False,,/ đêm,640.710,₫640.710,1,,,,True,True,True,True,,True,True,,,,,,,,,False,True,,,,,,,True,,,,,,,,,,,,,,,,
799493117899596122,https://www.airbnb.com.vn/rooms/799493117899596122,"5,0",Gangdong-gu,22,37.53070071124195,127.14981245617658,REGULAR,,(Phòng 2 giường đơn) Thuê phòng trong căn hộ 32-pyeong tại Ga Dunchon,private_room,13,False,,/ đêm,820.909,₫820.909,2,,,,True,True,True,True,True,True,True,,True,,,,,,,,,False,True,6,True,,True,,,,,,,,,,,,,,,,,
691830886599065956,https://www.airbnb.com.vn/rooms/691830886599065956,"5,0","Deokyang-gu, Goyang-si",23,37.6140687,126.8404894,REGULAR,,* Chỉ dành cho nữ * Ngôi nhà ấm cúng của SARAH,private_room,13,False,,/ đêm,942.986,₫942.986,2,,,,True,True,,True,True,True,True,True,True,,,,,,,,True,False,True,2,True,,,,,,,,,,,,,,,,,,,
859830337645667197,https://www.airbnb.com.vn/rooms/859830337645667197,"5,0",Guri-si,16,37.59636,127.13802,REGULAR,,[구리레지던스924] #3인가능 #무료주차 #구리역신축 #장기숙박,entire_home,3,False,,/ đêm,,,3,,,,True,True,True,True,True,True,True,True,,,,,,,,False,,,,,,,True,,,,,,,,,,,,,,,,,
24293989,https://www.airbnb.com.vn/rooms/24293989,"4,73",Hanam-si,30,37.56702,127.18841,REGULAR,,편의시설 가득한곳(미사역인근),entire_home,81,False,,/ đêm,790.700,₫790.700,2,,,True,True,True,True,,True,True,True,,True,,,,,,,,True,,,,,,,True,,,,,,,,,,,,,,,,
32702221,https://www.airbnb.com.vn/rooms/32702221,"4,61",Songpa-gu,21,37.51355,127.1122,REGULAR,,"[SALE]Jamsil Seoulㅁ5min tàu điện ngầm, hồ & tháp Lotte",private_room,194,False,,/ đêm,716.537,₫716.537,2,,,True,True,True,True,True,,True,True,,,,,,,,,False,,False,True,5,True,,,,,False,,,,,,,,,,,,,,
743867650638213700,https://www.airbnb.com.vn/rooms/743867650638213700,"4,33",Seongbuk-gu,9,37.58595,127.0303,REGULAR,,Ga Anam Nhà vệ sinh công cộng Phòng riêng Hàn Quốc Phòng tắm công cộng Hàn Quốc UNIV,private_room,12,False,,/ đêm,360.400,₫360.400,1,,,,True,True,True,,,True,True,,True,,,,,,,,True,False,True,2,True,,,,,,,,,,,,,,,,,,,
53710028,https://www.airbnb.com.vn/rooms/53710028,"4,31",Guri-si,20,37.59999,127.14474,REGULAR,,[Ở tại Guri] Sống trên một con đường sửa chữa,entire_home,13,False,,/ đêm,1.121,₫1.121.246,2,,,,True,True,True,True,,True,True,,,,,,,,,False,True,,,,,,,True,,False,,,,,,,,,,,,,,
676973239572804530,https://www.airbnb.com.vn/rooms/676973239572804530,"3,86",Songpa-gu,10,37.52771,127.116,REGULAR,,"Chỗ ở gần Công viên Olympic của Bệnh viện Asan
",private_room,14,False,,/ đêm,536.305,₫536.305,1,,True,,True,True,True,,True,True,,True,True,,,,True,,,,,False,True,4,True,,,,,,,,,,,,,,,,,,,
887225188751281584,https://www.airbnb.com.vn/rooms/887225188751281584,,"Sujeong-gu, Seongnam-si",8,37.43888605995746,127.1260518953204,REGULAR,,휴스토리,private_room,,False,,/ đêm,740.823,₫740.823,1,,,,True,True,True,True,,True,True,True,,,,,,,,False,,,,,,,,True,,False,,,,,,,,,,,,,,
627999887952043785,https://www.airbnb.com.vn/rooms/627999887952043785,"4,9","Dongan-gu, Anyang",30,37.39337,126.97854,REGULAR,,Không gian thư giãn thoải mái được trang trí bởi một nhà thiết kế. Căn hộ có cây và mùi. (chỉ dành cho nữ),private_room,29,False,,/ đêm,1.161,₫1.161.287,1,,True,,True,True,True,,,True,,True,,True,True,,,,,False,,True,True,7,True,,,,,,,,,,,,,,,,,,,
832103705190170983,https://www.airbnb.com.vn/rooms/832103705190170983,"5,0",Gangdong-gu,18,37.532838167774344,127.13984445528759,REGULAR,,(Giường cỡ Queen và phòng đơn siêu lớn) Ga Dunchon 1 phòng với căn hộ 32 pyeong,private_room,9,False,,/ đêm,922.689,₫922.689,3,,,,True,True,True,True,True,True,True,,True,,,,,,,,,False,True,6,True,,True,,,,,,,,,,,,,,,,,
868358169521821248,https://www.airbnb.com.vn/rooms/868358169521821248,"5,0",Seongbuk-gu,30,37.589761938509604,127.00809449608796,REGULAR,,"독채 한옥스테이 월하, 允[윤]",entire_home,8,False,,/ đêm,3.819,₫3.819.081,2,,,,True,True,,True,,,True,,,,,,True,,True,,True,,,,,True,,True,True,,,,,,,,,,,,,,,
658445433677055727,https://www.airbnb.com.vn/rooms/658445433677055727,"4,97",Guri-si,24,37.59639,127.13851,REGULAR,,[Copper Residence 29] Bãi đỗ xe miễn phí & Netflix # Instagrammable # Tầng cao,entire_home,87,False,,/ đêm,1.235,₫1.235.185,2,,True,,True,True,True,True,True,True,True,True,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,
891621756128980480,https://www.airbnb.com.vn/rooms/891621756128980480,,Dongjak-gu,6,37.503695461865284,126.93396687620019,REGULAR,,투룸 깔끔한 방,entire_home,,False,,/ đêm,,,2,,,,True,True,True,True,,True,True,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,,,,,,
17855654,https://www.airbnb.com.vn/rooms/17855654,"4,94","Dongchun-dong, Yeonsu-gu",21,37.41214,126.66745,REGULAR,,Ngôi nhà ngọt ngào ở Incheon (chỉ dành cho nữ giới),private_room,34,False,,/ đêm,491.337,₫491.337,1,,,,True,True,True,True,,True,,True,True,True,,,,,,False,,True,True,6,True,,,,,,,,,,,,,,,,,,,
883728299902092073,https://www.airbnb.com.vn/rooms/883728299902092073,,Gwangjin-gu,20,37.55846073671815,127.0758239329367,REGULAR,,스테이 아올2,private_room,,False,,/ đêm,441.480,₫441.480,1,,,,True,True,True,,,True,True,,True,,,,,,True,,True,,,,,,,,,,,,,,,,,,,,,,,
728566041547422764,https://www.airbnb.com.vn/rooms/728566041547422764,"5,0",Hanam-si,12,37.564,127.19375,REGULAR,,[Ngôi nhà ấm cúng] Ga Misa 30 giây/Chào đón dài hạn/Chuyến công tác tối ưu/Chỗ ở sạch sẽ/Cơ sở hạ tầng tốt nhất/Bãi đỗ xe có trả phí,entire_home,7,False,,/ đêm,1.416,₫1.416.416,2,,,,True,True,,True,,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52250469,https://www.airbnb.com.vn/rooms/52250469,"4,67","Junggok-dong, Gwangjin-gu",9,37.55502,127.08283,REGULAR,,Vấn đề 102,entire_home,6,False,,/ đêm,845.887,₫845.887,2,,,,True,,,,,True,True,,,,,,,True,True,False,True,,,,,True,True,,,False,,,,,,,,,,,,,,
953912,https://www.airbnb.com.vn/rooms/953912,"4,92",,30,37.51429,127.08254,REGULAR,,Vị trí tốt nhất Căn hộ sang trọng,private_room,108,False,,/ đêm,1.087,₫1.087.504,2,True,,,True,True,True,True,True,True,,True,,True,,,,,,,,True,True,10,True,,,,,,,,,,,,,,,,,,,
892613702010051940,https://www.airbnb.com.vn/rooms/892613702010051940,,Bucheon-si,27,37.48782,126.78178,REGULAR,,부천 럭셔리침대룸 522호,private_room,,False,,/ đêm,,,1,,,,True,True,True,True,,True,True,,,,,,,,True,,,,,,,,,True,,,,True,,,,,,,,,,,,
843651133574093467,https://www.airbnb.com.vn/rooms/843651133574093467,,Gangdong-gu,9,37.54975752694774,127.13913229513538,REGULAR,,Giao thông thuận tiện. Rất nhiều tiện nghi gần chỗ ở của tôi.,entire_home,,False,,/ đêm,500.555,₫500.555,1,,,,True,,True,,,True,,,,,,,,,,False,,,,,,,True,True,,False,True,,,,,,,,,,,,,
804693571340042868,https://www.airbnb.com.vn/rooms/804693571340042868,,Hanam-si,16,37.5675503,127.1892407,REGULAR,,미사역코지하우스,entire_home,,False,,/ đêm,1.725,₫1.725.882,2,,,,True,True,True,True,,True,True,True,,,,,,,,False,,,,,,,,True,,,,,,,,,,,,,,,,
780111127083382566,https://www.airbnb.com.vn/rooms/780111127083382566,"5,0",Guri-si,16,37.635446128678346,127.11661330201812,REGULAR,,[스테이루리]노을맛집 #초역세권 #비즈니스 #넷플릭스 #장기숙박,entire_home,18,False,,/ đêm,1.011,₫1.011.019,2,,True,,True,True,True,True,True,True,,True,,True,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,
889385818934696680,https://www.airbnb.com.vn/rooms/889385818934696680,,중랑구,26,37.590337026792554,127.07909247891317,REGULAR,,[Open] #늦은 여행자 숙소 #서울장미축제 #깨끗한 투룸 #빔프로젝터 #힐링숙소,entire_home,,False,,/ đêm,1.107,₫1.107.414,2,,,True,True,True,,True,,,True,True,,,,,,,,,True,,,,,,,True,True,,,,,,,,,,,,,,,
636846776179414068,https://www.airbnb.com.vn/rooms/636846776179414068,"4,99","Gangsang-myeon, Yangpyeong-gun",12,37.48004,127.47467,REGULAR,,편안한 휴식을 위한 아늑한 공간 ‘휴가(休家)’,entire_home,68,False,,/ đêm,2.757,₫2.757.584,2,,,,,True,True,,,True,True,True,,,,,,,,False,True,,,,,,,True,True,,,,,,,,,,,,,,,
651308194362861067,https://www.airbnb.com.vn/rooms/651308194362861067,"4,98","Iljuk-myeon, Anseong",30,37.08765,127.4891,REGULAR,,Cabin riêng với khả năng tiếp cận với hơi nước [:] fringe sensibility Farm Village kỳ nghỉ ven biển chỗ ở riêng,entire_home,41,False,,/ đêm,3.804,₫3.804.220,6,True,,True,True,True,True,,,,,True,,,True,True,,,True,,,,,,,,,,,,,,,,,,,True,,,,,,
756255548463355515,https://www.airbnb.com.vn/rooms/756255548463355515,"4,72","Suji-gu, Yongin-si",6,37.32486,127.12396,REGULAR,,현이하우스 3호 / 527호,private_room,18,False,,/ đêm,500.555,₫500.555,1,,,,True,True,True,,True,True,True,True,True,,,,,,True,,,True,True,9,True,,,,,,,,,,,,,,,,,,,
599690918921370016,https://www.airbnb.com.vn/rooms/599690918921370016,"4,0",Songpa-gu,14,37.52609,127.11635,REGULAR,,Chỗ ở vệ sinh cá nhân gần Bệnh viện Asan nhất,private_room,9,False,,/ đêm,620.150,₫620.150,1,,True,,True,True,True,True,True,True,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
788537485177287327,https://www.airbnb.com.vn/rooms/788537485177287327,"4,78",Guri-si,19,37.59682,127.13857,REGULAR,,[Copper Residence 27] # Bãi đỗ xe miễn phí # Tối đa 3 người # Tầng siêu cao,entire_home,18,False,,/ đêm,1.421,₫1.421.164,3,,,,True,True,True,True,True,True,True,True,,,,,,,,False,True,,,,,,,,,,,,,,,,,,,,,,,
36459244,https://www.airbnb.com.vn/rooms/36459244,"4,97","Gosam-myeon, Anseong",30,37.07473,127.28254,REGULAR,,아니타홈 박공지붕 룸 (여성전용숙소),private_room,32,False,,/ đêm,2.570,₫2.570.275,2,True,,True,True,True,,True,,,,True,,,,,,,True,False,,True,True,4,True,,,,,,,,,,,,,,,,,,,
677202783918558284,https://www.airbnb.com.vn/rooms/677202783918558284,"4,82","Suji-gu, Yongin-si",9,37.32787,127.12492,REGULAR,,현이하우스 1호 / 512호,private_room,28,False,,/ đêm,500.557,₫500.557,1,,,,True,True,True,,True,True,,True,True,,,,True,,True,,,True,True,9,True,,,,,,,,,,,,,,,,,,,
598931628510268825,https://www.airbnb.com.vn/rooms/598931628510268825,"5,0",Gangdong-gu,16,37.55245,127.13343,REGULAR,,"Amsa-dong Cozy House/cách ga Amsa 3 phút đi bộ/cách ga Cheonho 5 phút, Instagrammable",entire_home,41,False,,/ đêm,1.769,₫1.769.388,4,,,,True,True,True,True,,True,True,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
782425087375868149,https://www.airbnb.com.vn/rooms/782425087375868149,"4,95",Yongsan-gu,11,37.53085203698154,127.00096837810841,REGULAR,,Phòng thân thiện với ngân sách ở giữa Seoul!,private_room,20,False,,/ đêm,667.213,₫667.213,1,,,,True,True,True,,,True,True,True,,,,,,,,False,,True,True,3,True,,,,,False,,True,,,,,,,,,,,,
837340378055258797,https://www.airbnb.com.vn/rooms/837340378055258797,"4,7","Gwonseon-gu, Suwon-si",8,37.26533,126.95851,REGULAR,,Xám nhà_1,private_room,10,False,,/ đêm,510.166,₫510.166,1,True,,,True,True,True,True,,,,True,,,,,True,,True,,,False,True,2,,,,,,,,,False,,,,,,,,,,,
891411415555154123,https://www.airbnb.com.vn/rooms/891411415555154123,,Gwanak-gu,8,37.46475,126.94328,REGULAR,,관악산과 서울대를 걸어서,private_room,,False,,/ đêm,,,3,,,,,True,,True,,True,,True,,,True,,,,,False,True,,,,,,,,,False,,,,,,,,,,,,,,
859947474984513255,https://www.airbnb.com.vn/rooms/859947474984513255,"5,0",Hanam-si,30,37.51516,127.16296,REGULAR,,Oasis in the City 22,entire_home,3,False,,/ đêm,,,10,,,,True,True,True,True,True,True,True,True,,,,,,,,,True,,,,,,,,,,,,,,,True,,,,,,,,
892832608201773838,https://www.airbnb.com.vn/rooms/892832608201773838,,,16,37.5307892,127.1409679,REGULAR,,퀸베드와 슈퍼싱글룸 단독렌트(32평주방거실 화장실은 쉐어,private_room,,False,,/ đêm,991.099,₫991.099,3,,,,True,True,True,True,True,True,True,,True,,,,,,,,True,,,,,,True,,,,,,,,,,,,,,,,,
889410673539493935,https://www.airbnb.com.vn/rooms/889410673539493935,,Dongjak-gu,10,37.4775667443012,126.97783034294844,REGULAR,,사당살이(Sadangsal-i),private_room,,False,,/ đêm,,,1,,,,True,True,,,,True,,,,,,,,,True,False,,,,,,,,,,,,,,,,,,,,,,,,
762569897280795117,https://www.airbnb.com.vn/rooms/762569897280795117,"4,55",Seongbuk-gu,9,37.58533,127.03013,REGULAR,,Phòng vệ sinh mini chung cách ga Anam 1 phút,private_room,11,False,,/ đêm,360.400,₫360.400,1,,,,True,True,True,,,True,True,,True,,,,,,,,True,False,True,2,True,,,,,,,,,,,,,,,,,,,
50839323,https://www.airbnb.com.vn/rooms/50839323,"5,0","Sanseong-dong, Sujeong-gu, Seongnam-si",11,37.45619,127.1518,REGULAR,,"chỉ dành cho♡ nữ♡ giới Hàn Quốc♡ Căn hộ vành đai nữ Phòng riêng♡ Jamsil, Suseo 15 phút♡",private_room,4,False,,/ đêm,,,1,True,,,,True,True,,True,True,True,,,,True,,,,,,True,,,,,,,,,,True,,,,,,,,True,,,,,
47417062,https://www.airbnb.com.vn/rooms/47417062,"4,96","Wollong-myeon, Paju-si",21,37.77609,126.7937,REGULAR,,사인웨이브 _별채예약,entire_home,85,False,,/ đêm,2.384,₫2.384.646,2,True,,,True,True,True,True,,,True,True,,,,,True,,,,True,,,,,True,,,,,,,,,,,,,,,,,,
805562154774329935,https://www.airbnb.com.vn/rooms/805562154774329935,"5,0",Hanam-si,11,37.56379,127.19423,REGULAR,,미사역30초/장기환영/출장최적화/깨끗한숙소/유료주차,entire_home,6,False,,/ đêm,1.376,₫1.376.371,2,,,,True,True,,True,,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621457500080102498,https://www.airbnb.com.vn/rooms/621457500080102498,"4,97",Guri-si,27,37.59811,127.13951,REGULAR,,"(Cầu Copper Stone, Copper Station) Thư giãn tại đô thị",entire_home,67,False,,/ đêm,1.044,₫1.044.580,2,,True,,True,True,True,True,True,True,True,,,,,,,,,False,True,,,,,,,,,,,,,,,,,,,,,,,
856736165017715240,https://www.airbnb.com.vn/rooms/856736165017715240,,Guri-si,9,37.590103346963865,127.14771810919046,REGULAR,,Cozy House Querencia Cozy House Querencia,entire_home,,False,,/ đêm,602.792,₫602.792,1,,,True,True,True,True,True,,True,True,True,,,,,,,,False,,,,,,,,,,False,,,,,,,,,,,,,,
888670927145423648,https://www.airbnb.com.vn/rooms/888670927145423648,,Songpa-gu,30,37.539698403191345,127.1198226790653,REGULAR,,"Jamsil ""Comestay"" SG - Double bed+Loft for up to 5",private_room,,False,,/ đêm,,,5,,,True,True,True,True,True,,True,True,,True,,,,,,True,False,,,,,,,,,,,,,,,,,,,,,,,,
519172322344449538,https://www.airbnb.com.vn/rooms/519172322344449538,"4,27",Gyeyang-gu,8,37.53627,126.73823,REGULAR,,"인천 CGV,인천공항(버스111,302,45분거리)서운일반산업단지근처 조용하고 깨끗한 숙소",private_room,11,False,,/ đêm,295.641,₫295.641,1,,,,True,True,True,True,,True,True,True,True,,,,,,,,True,,,,,,,True,,,,,,,,,,,,,,,,
763723266243418577,https://www.airbnb.com.vn/rooms/763723266243418577,"4,63",Guri-si,21,37.59821,127.13769,REGULAR,,# 365stay,entire_home,8,False,,/ đêm,,,2,,,,True,True,True,True,True,True,True,True,,,,,,,,,True,,,,,,True,,,,,,,,,,,,,,,,,
34457280,https://www.airbnb.com.vn/rooms/34457280,"4,67",Namyangju-si,10,37.66502,127.11428,REGULAR,,Nhà Kim là một túp lều rộng rãi. Nhà riêng có tầm nhìn đẹp.,private_room,64,False,,/ đêm,669.471,₫669.471,6,True,,,True,True,,True,,True,True,True,,,,,,,,False,,False,True,4,True,,,,,,,True,,,,,,,,,,,,
872343220263429935,https://www.airbnb.com.vn/rooms/872343220263429935,,Seocho-gu,12,37.477443864545684,126.98613165213297,REGULAR,,"남성전용, 사당역1분, 조용하고 밝은 분위기의 개인실",private_room,,False,,/ đêm,262.625,₫262.625,1,,,,True,True,,,,True,True,,,,,,,,True,,,False,True,,True,,,,,,,,,,,,,,,,,,,
14047741,https://www.airbnb.com.vn/rooms/14047741,"4,88",Dongjak-gu,30,37.49232,126.91162,REGULAR,,#1 Nhà của đầu bếp thuần chay + 2 giường đơn,private_room,167,False,,/ đêm,1.475,₫1.475.433,2,True,,,,True,True,,,True,True,True,True,True,,,,,,,,False,True,7,True,,,,,,,,,,,,,,,,,,,
885141495104800895,https://www.airbnb.com.vn/rooms/885141495104800895,,Yeonsu-gu,10,37.40041,126.66602,REGULAR,,Manuel's Cozy Sweet Home,private_room,2,False,,/ đêm,472.525,₫472.525,1,,,,True,True,,True,True,True,True,True,,,,,True,,,False,,False,True,8,True,,,,,,,,,,,,,,,,,,,
893252384462717428,https://www.airbnb.com.vn/rooms/893252384462717428,,,17,37.51169,127.07402,REGULAR,,[New Open]'몰디브리조트' #종합운동장역 도보6분 #고화질 빔프로젝터,entire_home,,False,,/ đêm,1.287,₫1.287.697,2,,True,,True,True,True,,True,True,True,True,,,,,,,,,True,,,,,,,,,,True,,,,,,,,,,,,,
27683301,https://www.airbnb.com.vn/rooms/27683301,"4,89","Seojong-myeon, Yangpyeong-gun",30,37.60881,127.3586,REGULAR,,숲속의 평온,private_room,241,False,,/ đêm,2.202,₫2.202.442,4,True,,True,True,True,True,True,,True,,True,,,,,,,,,,True,True,5,True,,,,,,,,,,,,,,,,,,,
47723689,https://www.airbnb.com.vn/rooms/47723689,"4,8","Hwado-eup, Namyangju-si",8,37.61761,127.34532,REGULAR,,Greening#2-1_River View,entire_home,167,False,,/ đêm,,,2,,,True,True,True,True,True,,True,True,True,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
52080526,https://www.airbnb.com.vn/rooms/52080526,"4,89",Gangdong-gu,20,37.55661,127.14787,REGULAR,,Nhà tiện lợi ở Gangdong-gu,entire_home,28,False,,/ đêm,,,2,,,,True,True,,True,True,True,True,,,,,,,,,False,True,,,,,,,True,True,,,,,,,,,,,,,,,
873437477816911261,https://www.airbnb.com.vn/rooms/873437477816911261,,Yongsan-gu,13,37.549772243346766,126.97537631573823,REGULAR,,서울역 오아시스:  D룸 (2층) 개인침실,private_room,1,False,,/ đêm,799.287,₫799.287,2,,,,True,True,True,,,True,True,,True,,,,,,True,False,,False,True,4,True,,,,,False,,,,,,,,,,,,,,
872152310491264217,https://www.airbnb.com.vn/rooms/872152310491264217,,Gwangjin-gu,30,37.538060408429246,127.07789580586311,REGULAR,,건대입구 Stn Central Seoul cozy&warm Private Room #318,private_room,,False,,/ đêm,,,1,,,,True,True,True,,,True,True,,True,,,,,,,,True,False,True,,True,,,,True,,True,,,,,,,,,,,,,
889327184371470511,https://www.airbnb.com.vn/rooms/889327184371470511,,Gapyeong-gun,21,37.694371,127.46028,REGULAR,,카스타나 독채 펜션,entire_home,,False,,/ đêm,4.438,₫4.438.257,8,,,True,True,True,,True,,,,True,,,True,True,,,,False,,,,,,,,,,False,,,,,,,,,,,,,,
751152947003274276,https://www.airbnb.com.vn/rooms/751152947003274276,"4,5",Hanam-si,17,37.57565,127.19467,REGULAR,,Sweet & Warm House. 집같이 아늑하고 깨끗한  숙소.,entire_home,10,False,,/ đêm,,,3,,,True,True,True,True,True,True,True,,True,,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
47279544,https://www.airbnb.com.vn/rooms/47279544,"5,0","Okcheon-myeon, Yangpyeong",21,37.5257,127.45763,REGULAR,,Sogonsogon,entire_home,260,False,,/ đêm,2.477,₫2.477.665,2,True,,,True,True,,True,,True,True,True,,,,,,True,,,True,,,,,,,True,,,,,,,,,,,,,,,,
44054286,https://www.airbnb.com.vn/rooms/44054286,"4,67",Gangdong-gu,22,37.54411,127.14226,REGULAR,,P54 Chào mừng bạn đến với thời gian ấm cúng ở CheonHo_(상시소독중),entire_home,92,False,,/ đêm,1.053,₫1.053.539,2,,,,True,True,True,True,,True,True,True,,,,,,,,,True,,,,,,True,True,,,,,,,,,,,,,,,,
843184180447746070,https://www.airbnb.com.vn/rooms/843184180447746070,"5,0",Songpa-gu,12,37.501645342144634,127.10017427802087,REGULAR,,j&c White [for female],private_room,20,False,,/ đêm,740.823,₫740.823,2,,True,True,True,True,True,,,,,,,,,,,,True,False,,True,True,3,True,,,,,False,,,,,,,,,,,,,,
