room_id,url,rating,city,contextualPicturesCount,lat,long,listingObjType,pdpUrlType,name,roomTypeCategory,reviewCount,isSuperHost,isVerified,yearHosting,canInstantBook,weeklyPriceFactor,structuredStayDisplayPrice,maxGuestCapacity,SYSTEM_LOCK_ON_DOOR,SYSTEM_FLOWER,SYSTEM_VIEW_OCEAN,SYSTEM_WI_FI,SYSTEM_WORKSPACE,SYSTEM_MAPS_CAR_RENTAL,SYSTEM_POOL,SYSTEM_SURVEILLANCE,SYSTEM_NO_DETECTOR_CO2,SYSTEM_NO_DETECTOR_SMOKE,SYSTEM_VIEW_MOUNTAIN,SYSTEM_COOKING_BASICS,SYSTEM_PETS,SYSTEM_SNOWFLAKE,SYSTEM_PATIO_BALCONY,price,price_full,SYSTEM_TV,SYSTEM_MICROWAVE,SYSTEM_BREAKFAST,SYSTEM_SMOKING_ALLOWED,SYSTEM_NO_LOCK_ON_DOOR,SYSTEM_JACUZZI,SYSTEM_HAIRDRYER,SYSTEM_BEACH,SYSTEM_FIREPIT,SYSTEM_WASHER,SYSTEM_LUGGAGE_DROP,SYSTEM_ELEVATOR,SYSTEM_DRYER,SYSTEM_EV_CHARGER,SYSTEM_BATHTUB,SYSTEM_REFRIGERATOR,SYSTEM_VIEW_CITY,SYSTEM_FIREPLACE,SYSTEM_BOAT_SAIL,SYSTEM_SKI,SYSTEM_TOYS,SYSTEM_CALENDAR,SYSTEM_GYM
32022962,https://www.airbnb.com.vn/rooms/32022962,"4,65",Hoa Lư District,13,20.21407,105.93731,REGULAR,,Nhà sinh thái Tamcoc - Coriander house,private_room,20,True,True,4,False,,/ đêm,2.0,True,True,,True,,True,,,False,False,,True,True,True,True,365.177,₫365.177,,,,,,,,,,,,,,,,,,,,,,,
830204677256386077,https://www.airbnb.com.vn/rooms/830204677256386077,,Thành phố Ninh Bình,7,20.2423634,105.9739073,REGULAR,,Phòng đơn gần Ga Ninh Bình,private_room,,,,,False,,/ đêm,1.0,,True,,True,True,,,,False,False,,,,True,True,267.577,₫267.577,True,,,,,,,,,,,,,,,True,True,,,,,,
873063806574752449,https://www.airbnb.com.vn/rooms/873063806574752449,,Thành phố Ninh Bình,10,20.21532,105.9379,REGULAR,,Tam Coc lovely - double room,private_room,,,,,False,,/ đêm,2.0,,,,True,,,True,,False,False,,,True,True,,,,,,,True,,,,,,,,,,,,,,,,,,,
769944416896513338,https://www.airbnb.com.vn/rooms/769944416896513338,,Tràng An,30,20.2614,105.9128,REGULAR,,"Giường tầng, tầm nhìn ra vườn, bữa sáng miễn phí cho 2 người",shared_room,,,,,False,,/ đêm,2.0,,,True,True,True,True,,True,False,False,,,True,True,True,281.455,₫281.455,,,,,,,,,,,,,,,,,,,,,,,
671970012881773503,https://www.airbnb.com.vn/rooms/671970012881773503,,,18,20.36439,105.26537,REGULAR,,Tầm nhìn ra núi Pu Lương - một phòng ngủ,private_room,,False,True,,False,,/ đêm,2.0,True,,,True,True,True,,True,False,False,,True,True,,,456.471,₫456.471,,,,,,,,,,True,,,,,,,,,,,,,
688788170052991136,https://www.airbnb.com.vn/rooms/688788170052991136,,Hoa Lư,30,20.214984262671557,105.93544665724039,REGULAR,,Khách sạn Hanahnas với tầm nhìn ra các con phố trên tầng hai.,private_room,,,,,False,,/ đêm,2.0,,,,True,True,True,,True,False,False,,True,,,,291.000,₫291.000,,,,,,,,,,True,,,,,,,True,,True,,,,
763301681825757665,https://www.airbnb.com.vn/rooms/763301681825757665,,Ninh Xuân,13,20.2445591,105.9259271,REGULAR,,Phòng riêng tại Trang An,private_room,1,True,True,9,False,,/ đêm,3.0,True,,,True,True,True,True,True,,,,,,True,,,,,,,,,True,,,,,True,,,,,,,True,,,,,
35403920,https://www.airbnb.com.vn/rooms/35403920,,Ninh Thắng,30,20.21853,105.94841,REGULAR,,Gấp đôi sang trọng với chế độ xem vườn,private_room,,,,,False,,/ đêm,2.0,,,,True,,True,True,,,,,True,,True,,456.471,₫456.471,True,,,,,True,,,,True,,,True,,,,,True,,,,,
698181368495449880,https://www.airbnb.com.vn/rooms/698181368495449880,,Hoa Lư,5,20.216050834437777,105.93785528093576,REGULAR,,Nhà phố vui tươi có chỗ đỗ xe miễn phí tại nơi ở,private_room,2,False,True,4,False,,/ đêm,2.0,True,,,True,True,True,,,False,,,True,,True,,320.899,₫320.899,,,,,,,,,,,,,,,,,,,,,,,
808480418599268075,https://www.airbnb.com.vn/rooms/808480418599268075,,Nà Phòn,23,20.66532,105.0594,REGULAR,,Homestay & tour du lịch Nha Tân,shared_room,,,,,False,,/ đêm,12.0,,True,,,,True,,,False,False,True,True,True,True,,376.588,₫376.588,,,,,,,,,,True,,,True,,,,,,,,,,
867125259459643616,https://www.airbnb.com.vn/rooms/867125259459643616,,Thành phố Ninh Bình,7,20.2423634,105.9739073,REGULAR,,Twin room in Ninh Binh city,private_room,,,,,False,,/ đêm,2.0,,,,True,True,True,,True,False,False,,,,True,,,,True,,,,,,,,,,,,,,,,True,,,,,,
876233926005036204,https://www.airbnb.com.vn/rooms/876233926005036204,,Thành phố Ninh Bình,6,20.25031,105.9624,REGULAR,,Aroma homestay Ninh Bình,private_room,,,,,False,,/ đêm,10.0,,True,True,True,True,True,,True,False,False,,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
36781041,https://www.airbnb.com.vn/rooms/36781041,,Sầm Sơn,5,19.730221389411774,105.89917346835136,REGULAR,,Căn hộ sát biển sầm sơn .,private_room,,False,True,,False,,/ đêm,4.0,True,,,True,,True,,True,False,False,,,True,True,,,,True,,,,,,,,,,,,,,,True,,,,,,,
631009664320055553,https://www.airbnb.com.vn/rooms/631009664320055553,,,20,20.2644375,105.8711875,REGULAR,,*BIG PROMO! Bungalow with garden view & large bed,private_room,,False,True,,False,,/ đêm,2.0,True,True,True,True,True,True,,,False,False,,True,,,,456.471,₫456.471,,,,,,,,,,,,,,,,,,,,,,,
36453757,https://www.airbnb.com.vn/rooms/36453757,,Thái Hòa,3,19.3229,105.41945,REGULAR,,BONG MAI MOTEL - Not just a place to sleep,private_room,,,,,False,,/ đêm,2.0,,,,True,,,,,False,False,,,True,True,,267.664,₫267.664,True,,,True,,,,,,,,,,,,,,,,,,,
884661969361173718,https://www.airbnb.com.vn/rooms/884661969361173718,,Thành phố Ninh Bình,28,20.21588397124426,105.93819291114927,REGULAR,,phòng đôi,private_room,,False,True,,False,,/ đêm,2.0,True,,,True,True,True,,True,False,False,,,,True,,342.353,₫342.353,,,,,,,,,,True,,,,,,,,,,,,,
18919501,https://www.airbnb.com.vn/rooms/18919501,"4,89",Gia Vân,30,20.35525,105.8794,REGULAR,,Bungalow Double với tầm nhìn ra vườn,private_room,19,False,True,6,False,,/ đêm,2.0,True,,,True,,True,,,False,False,,True,True,,,424.974,₫424.974,True,,,,,,,,,True,,,True,,,,,,,,,,
32567294,https://www.airbnb.com.vn/rooms/32567294,,Ninh Bình,11,20.23956,105.96745,REGULAR,,Phòng lớn có ban công hoa riêng,private_room,,,,,False,,/ đêm,2.0,,,,True,,,,,False,False,,True,,True,,421.094,₫421.094,,,True,,,,True,,,True,,,,,,,,True,,,,,
623739535071488660,https://www.airbnb.com.vn/rooms/623739535071488660,,Hoa Lư,28,20.21544,105.93819,REGULAR,,Phòng giường đôi nhìn ra vườn,private_room,,False,True,,False,,/ đêm,2.0,True,,,True,,,,,False,False,,True,,True,,342.353,₫342.353,,,,,,,,,,True,,,,,,,,,,,,,
46914655,https://www.airbnb.com.vn/rooms/46914655,,Thành phố Ninh Bình,30,20.261789321899414,105.91319274902344,REGULAR,,"Quang cảnh núi và hồ, bữa sáng miễn phí cho 3 người",private_room,1,True,True,8,False,,/ đêm,3.0,True,True,True,True,True,True,,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32279073,https://www.airbnb.com.vn/rooms/32279073,"5,0",Hoa Lư,30,20.248,105.92836,REGULAR,,Sống cùng gia đình bản xứ Hồ sen Tràng An,private_room,7,,,,False,,/ đêm,4.0,,,True,True,,True,,,,,,,,True,True,473.588,₫473.588,,,True,,,,True,,,,,,,,,True,,,,,,,
42405284,https://www.airbnb.com.vn/rooms/42405284,,Thành phố Ninh Bình,19,20.25225,105.94246,REGULAR,,trang một khu vườn homestay,private_room,,,,,False,,/ đêm,6.0,,,,True,True,True,True,True,,,,True,,True,True,399.412,₫399.412,,,,,,,,,,True,,,True,,,,,,,,,,
40815104,https://www.airbnb.com.vn/rooms/40815104,"4,83",Hoa Lư District,30,20.21423,105.93622,REGULAR,,Gia đình bản xứ phù hợp với gia đình Tam Cốc,private_room,6,False,True,3,False,,/ đêm,14.0,,,,True,,True,,,False,False,,True,True,True,,401.495,₫401.495,,,True,,False,,True,,,,,,,,,,,,,,,,
34689199,https://www.airbnb.com.vn/rooms/34689199,,Ninh Xuân,9,20.24368,105.93062,REGULAR,,Vườn Bí Mật Tràng An - Phòng tập thể 2,hotel_room,,,,,False,,/ đêm,2.0,,,,True,,True,True,,False,False,,,,True,,267.664,₫267.664,,,True,True,,,,,,,,,,,,,,,,,,,
43730532,https://www.airbnb.com.vn/rooms/43730532,,Hoa Lư,5,20.21722,105.93809,REGULAR,,Phòng riêng có ban công,private_room,1,False,True,4,False,,/ đêm,2.0,True,,,True,,,,True,False,False,,,,True,True,267.664,₫267.664,,,,True,,,,,,,,,,,,,,,,,,,
843911840519746734,https://www.airbnb.com.vn/rooms/843911840519746734,,Ninh Xuân,30,20.253974899539806,105.93326519472048,REGULAR,,Bungalow - Tầm nhìn hồ bơi bơi,private_room,,False,True,,False,,/ đêm,4.0,True,True,,True,True,True,True,True,,False,,True,,,,480.293,₫480.293,,,,,,,,,,,,,,,,,,,,,,,
43606769,https://www.airbnb.com.vn/rooms/43606769,,Mai Châu,27,20.6433,105.0744,REGULAR,,[KM]Mai Châu Eco Homestay- Phòng Đôi View Sân Vườn,private_room,,False,True,,False,,/ đêm,2.0,True,,,True,,True,,,,False,,True,,,,481.803,₫481.803,True,,,,,True,True,,,True,,,True,,,,,,,,,,
789039983998579066,https://www.airbnb.com.vn/rooms/789039983998579066,,Ninh Hải,30,20.20712,105.93188,REGULAR,,Thung lũng yên bình ở Tam Cốc,private_room,,True,True,,False,,/ đêm,1.0,,,,True,True,,,True,,,,True,True,,,319.530,₫319.530,,,,,False,True,,True,,True,,,,,,,,,,True,,,
39104338,https://www.airbnb.com.vn/rooms/39104338,,Gia Vien District,23,20.2809,105.85819,REGULAR,,Garden View Double Bungalow - Xe đạp miễn phí,private_room,2,True,True,4,False,,/ đêm,2.0,True,,,True,,True,,,False,False,,True,True,True,,416.301,₫416.301,,,True,,,,True,,,,,,,,,,,,,,,,
640840161299162646,https://www.airbnb.com.vn/rooms/640840161299162646,,Sầm Sơn,8,19.74554,105.86761,REGULAR,,Chào mừng bạn đến với Happy Homestay,private_room,,False,False,,False,,/ đêm,2.0,True,,,True,,True,,,False,False,,,,True,,342.353,₫342.353,,,,,,,,,,,,,,,,,,,,,,,
27064182,https://www.airbnb.com.vn/rooms/27064182,"4,92",Hoa Lư,30,20.24593,105.93314,REGULAR,,Gia đình bản xứ bên Moutain Ninh Bình - Xe đạp miễn phí,private_room,63,True,True,5,False,,/ đêm,4.0,True,True,,True,,True,,,False,False,,,,True,True,,,,,,,,,True,,,,,,,,,,,True,,,,,
38076557,https://www.airbnb.com.vn/rooms/38076557,,Ninh Bình,27,20.24674,105.93554,REGULAR,,Phòng King cho gia đình bản xứ sang trọng 2: WIFI NHANH,private_room,1,False,True,4,False,,/ đêm,2.0,True,,,True,,True,,True,False,False,True,True,True,,,450.000,₫450.000,,,,,,,,,,True,,,,,,,,,,,,,
780693137950736047,https://www.airbnb.com.vn/rooms/780693137950736047,,Ninh Xuân,19,20.2445591,105.9259271,REGULAR,,Phòng hai giường đơn nhìn ra núi,private_room,,False,True,,False,,/ đêm,3.0,True,,,True,True,True,True,True,False,False,,True,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
38884717,https://www.airbnb.com.vn/rooms/38884717,"5,0",Hoa Lư,23,20.24439,105.93502,REGULAR,,Hà Lan Homestay với bữa sáng miễn phí,private_room,11,,,,False,,/ đêm,2.0,,,,True,,True,,,False,False,,,,True,,434.714,₫434.714,,,True,,,,True,,,,,,,,,,,,,,,,
32280105,https://www.airbnb.com.vn/rooms/32280105,"4,83",Hoa Lư,30,20.24816,105.92951,REGULAR,,Sống cùng gia đình bản xứ Hồ sen Tràng An,private_room,29,,,,False,,/ đêm,4.0,,,True,True,,True,,,False,False,,,,True,,473.588,₫473.588,,,True,,,,True,,,,,,,,,,,True,,,,,
24031876,https://www.airbnb.com.vn/rooms/24031876,"4,75",Sam Son,17,19.73208,105.8956,REGULAR,,Phòng cho khách du lịch ba lô tại bãi biển Sầm Sơn,private_room,4,False,True,5,False,,/ đêm,2.0,True,,,True,,True,,,False,False,,True,True,,,347.948,₫347.948,True,,,,,True,,,,True,,,,,,,,,,,,,
881852739250793128,https://www.airbnb.com.vn/rooms/881852739250793128,,Sầm Sơn,12,19.73919,105.90172,REGULAR,,"Khách sạn Vân Thành - 09694,6746",private_room,,,,,False,,/ đêm,4.0,,,,True,,True,,True,False,False,,,,,,399.412,₫399.412,True,,,,,,,True,,,,,,,,,,,,,,,
781566471976125351,https://www.airbnb.com.vn/rooms/781566471976125351,,Hoa Lư,16,20.21731122031657,105.95215841318708,REGULAR,,Phòng 201,private_room,,,,,False,,/ đêm,2.0,,,,True,,True,,True,False,False,,True,,True,,,,True,,,True,,,,,,,,,,,,,True,,,,,,
738692811601617516,https://www.airbnb.com.vn/rooms/738692811601617516,,,16,20.36454,105.26737,REGULAR,,"Nhà nghỉ thôn dã ở khu vực núi Pu Lương, Phở Doan",private_room,,False,True,,False,,/ đêm,4.0,,True,,True,,True,,,False,False,True,,,,,456.471,₫456.471,,,,,False,,,,,,,,,,,,,,,,,,
827172712820942848,https://www.airbnb.com.vn/rooms/827172712820942848,,,30,20.21247,105.92206,REGULAR,,"Phòng đôi, gần các điểm du lịch",private_room,,,,,False,,/ đêm,3.0,,,,True,True,True,True,True,False,False,,True,True,True,,462.108,₫462.108,,,,,,,,,,,,,,,,,,,,,,,
40598447,https://www.airbnb.com.vn/rooms/40598447,,Ninh Bình,30,20.236541748046875,105.94036102294922,REGULAR,,Phòng gia đình & Bữa sáng miễn phí.,private_room,,,,,False,,/ đêm,4.0,,,,True,True,True,,,,,,True,True,True,,490.706,₫490.706,True,,,,,,,,,True,,,True,True,,,,,,,,,
28235037,https://www.airbnb.com.vn/rooms/28235037,"4,63",Ninh Bình,30,20.26104,105.91154,REGULAR,,Phòng gia đình với ban công hướng núi,private_room,8,False,True,5,False,,/ đêm,4.0,True,True,True,True,True,True,,,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34686366,https://www.airbnb.com.vn/rooms/34686366,,Thanh Hóa,16,19.81279,105.79372,REGULAR,,Phòng rẻ nhất với đầy đủ tiện nghi cho ba lô,hotel_room,,,,,False,,/ đêm,4.0,,,,True,,True,,,,,,True,,True,,399.412,₫399.412,True,,,,,,True,,,True,,True,True,,,,,,,,,,
781042949257928586,https://www.airbnb.com.vn/rooms/781042949257928586,,Ninh Xuân,30,20.2445591,105.9259271,REGULAR,,Phòng hai người có ban công hướng núi,private_room,1,False,True,5,False,,/ đêm,2.0,True,True,,True,True,True,,True,False,False,True,True,,,,365.177,₫365.177,,,,,,,,,,,,,,,,,,,,,,,
43343018,https://www.airbnb.com.vn/rooms/43343018,,Quảng Thái,9,19.6643,105.83712,REGULAR,,Homestay Đại Dương Xanh (Du lịch trải nghiệm),private_room,,False,True,,False,,/ đêm,16.0,,,,True,,True,True,,,False,,True,True,True,,456.471,₫456.471,,,,True,False,,True,,,,,,,,,,,,,,,,
772310514892283316,https://www.airbnb.com.vn/rooms/772310514892283316,,Ninh Hải,9,20.217807239000297,105.92855229311523,REGULAR,,bữa sáng lớn và đầy đủ,private_room,,False,True,,False,,/ đêm,2.0,,,,True,True,True,,True,False,False,,,True,True,,408.241,₫408.241,,,,,False,,True,,,,,,,,,,,,,,,,
13010528,https://www.airbnb.com.vn/rooms/13010528,"4,79",Gia Vân,25,20.35574,105.88187,REGULAR,,Sống cùng gia đình bản xứ Ninh Bình,private_room,14,False,True,7,False,,/ đêm,2.0,True,,,True,True,True,,,False,False,,True,,True,,481.803,₫481.803,,,,,,,True,,,True,,,,,,,,,,,,,
7265244,https://www.airbnb.com.vn/rooms/7265244,"4,0",Mai Chau,20,20.64797,105.06962,REGULAR,,Ký túc xá trên nhà sàn gỗ Thái Lan,entire_home,20,,,,False,,/ đêm,16.0,,True,,True,,True,,,False,False,,True,,,,428.247,₫428.247,,,True,True,,True,,,,,,,,,,,,,,,,,
27970193,https://www.airbnb.com.vn/rooms/27970193,"5,0",Hoa Lư,28,20.23311,105.93561,REGULAR,,Sống cùng gia đình bản xứ Tuyết,shared_room,3,,,,False,,/ đêm,11.0,,,,True,,True,,,False,False,,True,True,True,,342.353,₫342.353,,,,,,True,,,,True,,,True,,,,,,,,,,
24367961,https://www.airbnb.com.vn/rooms/24367961,"5,0",Hoa Lư,24,20.21917,105.93872,REGULAR,,Phòng đôi Zen có tầm nhìn thoáng đãng tại Tam Cốc,private_room,9,,,,False,,/ đêm,2.0,,,,True,,,,,False,False,,True,,True,,481.803,₫481.803,,,True,,,,True,,,,,,,,,,,,,,,,
789672113424123056,https://www.airbnb.com.vn/rooms/789672113424123056,,Ninh Xuân,10,20.244495712305145,105.9256113320589,REGULAR,,Phòng một giường đơn có ban công,private_room,,False,True,,False,,/ đêm,2.0,True,True,,True,True,True,,True,False,False,True,True,,,,365.177,₫365.177,,,,,,,,,,,,,,,,,,,,,,,
40014706,https://www.airbnb.com.vn/rooms/40014706,,Thanh Hoá ,16,20.44729,105.15551,REGULAR,,Puluong Hideaway Homestay & Restaurant,shared_room,,,,,False,,/ đêm,15.0,,,,True,,,,,False,False,,,True,,,285.294,₫285.294,,,True,True,,,True,,,,,,,,,,,,,,,,
18102603,https://www.airbnb.com.vn/rooms/18102603,"4,14",Chiềng Châu,4,20.65171,105.07509,REGULAR,,Phòng riêng tại gia đình bản xứ Hòa Bàn với tính năng mã hóa không khí,private_room,14,False,True,6,False,,/ đêm,2.0,True,,,True,,True,,,False,,,True,True,,True,481.803,₫481.803,,,True,,,,,,,True,,,,,,,,,,,True,,
24357601,https://www.airbnb.com.vn/rooms/24357601,"4,36",Tam Coc,18,20.21717,105.93925,REGULAR,,"Giường tầng cho phụ nữ tại Zuli Zen Home, Tam Cốc",shared_room,11,,,,False,,/ đêm,1.0,,,,True,,True,,,False,False,,True,True,True,,268.177,₫268.177,,,True,,,,True,,,,,,,,,,,,,,,,
39782456,https://www.airbnb.com.vn/rooms/39782456,,Thành phố Ninh Bình,30,20.263776779174805,105.95124053955078,REGULAR,,Lớp học nấu ăn truyền thống Việt Nam,private_room,,,,,False,,/ đêm,8.0,,,True,True,True,True,,True,,False,,True,True,,,405.688,₫405.688,,,,,,True,,,,True,,,,,,,,,,,,,
43674973,https://www.airbnb.com.vn/rooms/43674973,,Hoa Lư,12,20.2121772,105.9368627,REGULAR,,Phòng ba với 2 giường,private_room,,False,True,,False,,/ đêm,6.0,,True,True,True,True,,,True,False,False,,True,,,,308.118,₫308.118,,,,,False,,,,,,,,,,,,,,,,,,
566440135707321830,https://www.airbnb.com.vn/rooms/566440135707321830,,Thành phố Ninh Bình,30,20.24094,105.95343,REGULAR,,Ninh Bình Hoanggianghomestay,private_room,,False,True,,False,,/ đêm,16.0,,True,True,True,True,,,True,False,False,,True,,,,299.553,₫299.553,,,,,False,,,,,,,,,,,,,,,,,,
868845644019597201,https://www.airbnb.com.vn/rooms/868845644019597201,,Sầm Sơn,5,19.74522322930182,105.9059754907379,REGULAR,,Khách sạn Phú Hồng 1 - Phòng Gia đình,private_room,,,,,False,,/ đêm,5.0,,,,True,True,True,,True,False,,,,,True,,,,True,,,,,,,True,,,,True,,True,,,,,,,,,
867136288704697374,https://www.airbnb.com.vn/rooms/867136288704697374,,Thành phố Ninh Bình,7,20.24354,105.97358,REGULAR,,Triple room,private_room,,,,,False,,/ đêm,2.0,,,,True,True,True,,True,False,False,,,,True,,,,True,,,,,,,,,,,,,,,,,,,,,,
41135998,https://www.airbnb.com.vn/rooms/41135998,,Gia Lập,18,20.35739,105.8919,REGULAR,,Hoang Lam Homestay,private_room,,,,,False,,/ đêm,16.0,,True,True,True,,True,,,False,False,,,True,True,,272.741,₫272.741,,,True,,,,,,,,,,,,,,,,,,,True,
10686354,https://www.airbnb.com.vn/rooms/10686354,"5,0",,6,20.27831,105.86961,REGULAR,,Phòng tắm dùng chung và ngắm núi đôi,private_room,57,False,True,7,False,,/ đêm,2.0,,True,,True,,True,,,False,False,,True,,True,,469.091,₫469.091,True,,,,False,,,,,True,,,,,,,,,,,,,
39615999,https://www.airbnb.com.vn/rooms/39615999,,H. Hoa Lư,9,20.23558,105.93975,REGULAR,,Ninh Binh Village 1990 Homestay,private_room,,,,,False,,/ đêm,2.0,,True,,True,,True,,,False,False,,True,,True,,294.401,₫294.401,,,,,,,True,,,True,,,True,,,,,,,,,,
766112220820695893,https://www.airbnb.com.vn/rooms/766112220820695893,"3,88",Hoa Lư,7,20.21552,105.93938,REGULAR,,Giao hưởng 9 Tam Cốc - Phòng King tiêu chuẩn 203,private_room,8,,,,False,,/ đêm,2.0,,,,True,True,True,True,True,False,False,,True,True,,,399.412,₫399.412,,,,,,,,,,True,,,,,,,,,,,,,
843399256824291763,https://www.airbnb.com.vn/rooms/843399256824291763,,Gia Sinh,30,20.29237,105.87208,REGULAR,,phòng Deluxe giường đôi,private_room,,,,,False,,/ đêm,2.0,,True,True,True,True,True,,True,False,False,,True,,,,410.824,₫410.824,,,,,,,,,,,,,,,,,,,,,,,
43436805,https://www.airbnb.com.vn/rooms/43436805,,Mai Châu,30,20.65012,105.07206,REGULAR,,Mai Chau Eco Homestay - Phòng Giường Chung 10n,shared_room,,,,,False,,/ đêm,10.0,,,,True,,True,,,False,False,,True,,True,,294.401,₫294.401,True,,,,,True,,,,True,,,True,,,,,,,,,,
692924686967316796,https://www.airbnb.com.vn/rooms/692924686967316796,,,30,20.251928651247656,105.93706876324921,REGULAR,,Phòng riêng view núi tại Ninh Bình,private_room,,,,,False,,/ đêm,16.0,,True,True,True,True,True,True,True,False,False,,,,,,393.706,₫393.706,,,,,,,,,,True,,,,,,,,,,,,,
725288121023510916,https://www.airbnb.com.vn/rooms/725288121023510916,,Hoa Lư,30,20.20663,105.94028,REGULAR,,Biệt thự Loan Tam Cốc,private_room,1,True,True,4,False,,/ đêm,16.0,,True,,True,True,True,True,True,False,,,True,True,,,399.412,₫399.412,,,,,False,,,,,,,,,,,,,,,,,,
630288263934683733,https://www.airbnb.com.vn/rooms/630288263934683733,,Ninh Bình,30,20.236806869506836,105.94017791748047,REGULAR,,Phòng đôi gia đình & Bữa sáng miễn phí,private_room,,,,,False,,/ đêm,3.0,,True,,True,True,True,,True,,,,True,True,,,376.588,₫376.588,,,,,,,,,,True,,,True,True,,,,,,,,,
42351697,https://www.airbnb.com.vn/rooms/42351697,,Ninh Bình,8,20.26236,105.93896,REGULAR,,"Blue Garden 1 - View Lake , Large Garden",private_room,,,,,False,,/ đêm,2.0,,True,True,True,True,True,,,False,False,,,True,True,True,342.353,₫342.353,,,,,,,,,,,,,,,,,,,,,,,
852649455024167265,https://www.airbnb.com.vn/rooms/852649455024167265,,Ninh Xuân,5,20.256997567408852,105.9285232052207,REGULAR,,phòng nhìn ra bể bơi,private_room,,,,,False,,/ đêm,2.0,,True,True,True,True,,True,True,False,False,,,,True,,444.592,₫444.592,,,,,,,,,,,,,,,,,,,,,,,
38076629,https://www.airbnb.com.vn/rooms/38076629,"3,75",Ninh Bình,27,20.24515,105.93615,REGULAR,,Luxury Homestay King Phòng 3: WIFI NHANH,private_room,4,False,True,4,False,,/ đêm,2.0,True,,,True,,True,,True,False,False,True,True,True,,,,,,,,,,,,,,True,,,,,,,,,,,,,
789035703133258732,https://www.airbnb.com.vn/rooms/789035703133258732,,Hoa Lư,28,20.21288,105.93805,REGULAR,,Ngôi làng xinh đẹp ở Tam Cốc,private_room,2,True,True,4,False,,/ đêm,2.0,,,,,,,,True,False,False,,,,,,319.530,₫319.530,,,,,False,,,,,,,,,,,,,,,,,,
872049727256618981,https://www.airbnb.com.vn/rooms/872049727256618981,,Ninh Bình,30,20.24673,105.93425,REGULAR,,Kong's Homestay- Free Breakfast,private_room,,False,True,,False,,/ đêm,2.0,True,,,True,True,True,True,True,False,False,,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
781593151209483802,https://www.airbnb.com.vn/rooms/781593151209483802,,Ninh Hải,6,20.217122628051992,105.93301548891601,REGULAR,,Khách sạn Tuấn Ngọc - Phòng đôi có ban công,private_room,,,,,False,,/ đêm,2.0,,,,True,True,True,True,True,False,False,,True,True,,,354.743,₫354.743,,,,,,,,,,True,,,,,,,,,,,,,
32293472,https://www.airbnb.com.vn/rooms/32293472,,Hoa Lư,30,20.25019,105.92855,REGULAR,,Nhà bản xứ Hồ sen Tràng An phòng 3,private_room,,,,,False,,/ đêm,4.0,,,True,True,,True,,,False,False,,,,True,,473.588,₫473.588,,,True,,,,True,,,,,,,,,,,True,,,,,
20791055,https://www.airbnb.com.vn/rooms/20791055,"4,87",Thành phố Ninh Bình,13,20.20668,105.94192,REGULAR,,Tam Cốc xuân lai  homestay 2,private_room,15,False,False,6,False,,/ đêm,4.0,True,,,True,,True,,,False,False,,,,True,,,,,,True,,,,True,,,True,,,True,,,,,,,,,,
781583788606296097,https://www.airbnb.com.vn/rooms/781583788606296097,,Ninh Hải,6,20.217102492390264,105.93292965822754,REGULAR,,Khách sạn Tuấn Ngọc - Phòng đôi có ban công,private_room,,,,,False,,/ đêm,2.0,,,,True,True,True,True,True,False,False,,True,True,,,350.570,₫350.570,,,,,,,,,,True,,,,,,,,,,,,,
637164942236814937,https://www.airbnb.com.vn/rooms/637164942236814937,,Nga Điền,16,20.05869,106.04074,REGULAR,,Nhà nghỉ thôn dã 3 phòng ngủ với khu vườn đẹp,entire_home,,,,,False,,/ đêm,5.0,,,True,True,True,True,,True,,,,True,True,True,,282.294,₫282.294,,,,,,,,,,True,True,,,,,,,,,,,,
45031608,https://www.airbnb.com.vn/rooms/45031608,,Gia Viễn,30,20.35181,105.89587,REGULAR,,Homestay Vân Long,private_room,,False,True,,False,,/ đêm,10.0,,,,True,,True,,,False,False,,True,True,True,,321.187,₫321.187,True,,,,False,,,,,True,,,,,,,,,,,,,
32562356,https://www.airbnb.com.vn/rooms/32562356,,Thành phố Ninh Bình,30,20.2533752,105.9719845,REGULAR,,Phòng Khách Sạn tại trung tâm Thành Phố Ninh Bình.,private_room,,,,,False,,/ đêm,3.0,,,,True,True,True,,True,False,,,,,True,,285.294,₫285.294,True,,,,,,True,,,,True,,,,,,True,,,,,,
786611786580524558,https://www.airbnb.com.vn/rooms/786611786580524558,,Ninh Thắng,5,20.217257419501927,105.95204263599851,REGULAR,,Room 202,private_room,,,,,False,,/ đêm,2.0,,,,True,,True,,True,False,False,,,,True,,268.177,₫268.177,True,,,,,,,,,,,,,,,,,,,,,,
45984061,https://www.airbnb.com.vn/rooms/45984061,,Hoa Lư,28,20.23948,105.93515,REGULAR,,Hang Mua Family King bed Mountian View,private_room,,,,,False,,/ đêm,2.0,,,,True,,True,,,False,False,,,True,True,,342.353,₫342.353,,,,,,,True,,,True,True,,True,,,,,,,,,,
