room_id,url,rating,city,contextualPicturesCount,lat,long,listingObjType,pdpUrlType,name,roomTypeCategory,reviewCount,canInstantBook,weeklyPriceFactor,structuredStayDisplayPrice,maxGuestCapacity,SYSTEM_FLOWER,SYSTEM_COOKING_BASICS,SYSTEM_WI_FI,SYSTEM_MAPS_CAR_RENTAL,SYSTEM_TV,SYSTEM_PATIO_BALCONY,SYSTEM_PACK_N_PLAY,SYSTEM_HAIRDRYER,SYSTEM_NO_DETECTOR_CO2,price,price_full,SYSTEM_BEACH,SYSTEM_WASHER,SYSTEM_SNOWFLAKE,SYSTEM_BATHTUB,SYSTEM_FIREPLACE,SYSTEM_VIEW_OCEAN,SYSTEM_PETS,isSuperHost,isVerified,yearHosting,SYSTEM_REFRIGERATOR,SYSTEM_NO_LOCK_ON_DOOR,SYSTEM_NO_DETECTOR_SMOKE,SYSTEM_WORKSPACE,SYSTEM_TOYS,SYSTEM_MICROWAVE,SYSTEM_DRYER,SYSTEM_LOCK_ON_DOOR,SYSTEM_SURVEILLANCE,SYSTEM_SKI,SYSTEM_EV_CHARGER,SYSTEM_VIEW_MOUNTAIN,SYSTEM_BREAKFAST,SYSTEM_SAUNA,SYSTEM_JACUZZI,SYSTEM_FIREPIT,SYSTEM_POOL,SYSTEM_CRIB,SYSTEM_LUGGAGE_DROP,SYSTEM_HIGH_CHAIR,SYSTEM_ELEVATOR,SYSTEM_CALENDAR,SYSTEM_CABLE,SYSTEM_VIDEO_GAME,SYSTEM_MAPS_RESORT,SYSTEM_VIEW_CITY,SYSTEM_GOLF
32804920,https://www.airbnb.com.vn/rooms/32804920,"4,85",Årsunda,18,60.52117,16.70216,REGULAR,,Lantlig stuga nära sjö•Rural cottage close to lake,entire_home,41,False,,/ đêm,2,True,True,True,True,True,True,,,False,1.974,₫1.974.578,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
852003989199568097,https://www.airbnb.com.vn/rooms/852003989199568097,,Järbo,13,60.75592,16.49796,REGULAR,,Lägenhet Kungsberget,entire_home,,False,,/ đêm,6,,True,True,True,True,,,,False,,,,,True,,,,,,,,,,,True,,,,,,,,,,,,True,,,,,,,,,,,
875613178407137208,https://www.airbnb.com.vn/rooms/875613178407137208,,Gagnef,15,60.54128799999999,15.0729632,REGULAR,,Fridfull lägenhet i Gagnef med 4 bäddar,entire_home,,False,,/ đêm,4,True,True,True,True,True,True,,,False,,,,,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
619933466965954324,https://www.airbnb.com.vn/rooms/619933466965954324,"5,0",Svärdsjö,30,60.73746,15.86916,REGULAR,,Nhà gỗ được cải tạo chân thực trong môi trường nông thôn.,entire_home,12,False,,/ đêm,4,,True,True,True,True,True,,True,False,2.307,₫2.307.950,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
640550505400031348,https://www.airbnb.com.vn/rooms/640550505400031348,"4,92",Vikarbyn,20,60.92057,14.98513,REGULAR,,Comfy apartment in a small genuine village,entire_home,48,False,,/ đêm,4,True,True,True,True,True,True,,,False,2.333,₫2.333.595,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44365895,https://www.airbnb.com.vn/rooms/44365895,"5,0",Sjörgrå,27,61.41008,16.4569,REGULAR,,Härligt sjöläge i Hälsingland,entire_home,5,False,,/ đêm,5,,True,True,True,True,,,,False,2.564,₫2.564.389,,True,True,,,True,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
10545180,https://www.airbnb.com.vn/rooms/10545180,"4,94",Gagnef,18,60.59178,15.06646,REGULAR,,Fräsch nybyggd lägenhet mitt i Gagnefs kyrkby,entire_home,16,False,,/ đêm,4,True,True,True,True,True,,,,False,2.051,₫2.051.511,,,True,,,,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
556496433464496504,https://www.airbnb.com.vn/rooms/556496433464496504,"4,94",Ljusdal Ö,30,61.689507,16.327255,REGULAR,,"Vackert belägen stuga vid vattnet, nära Järvsö",entire_home,16,False,,/ đêm,6,True,True,True,True,True,True,,,False,3.077,₫3.077.264,True,,,,,,True,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
5219178,https://www.airbnb.com.vn/rooms/5219178,"5,0",Leksand S,15,60.64546,15.00266,REGULAR,,Trevlig stuga med fin utsikt!,entire_home,8,False,,/ đêm,6,True,True,,True,True,True,,,,,,,True,,,,,True,,,,,,,,,,,,,,,True,,,,,,,,,,,True,,,,
42018612,https://www.airbnb.com.vn/rooms/42018612,"4,91",Falun,11,60.55342,15.61058,REGULAR,,Mysigt boende i naturskönt område utanför Falun,entire_home,93,False,,/ đêm,4,,True,True,True,True,True,,,False,1.856,₫1.856.616,True,,,,,,True,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,
885601297442408662,https://www.airbnb.com.vn/rooms/885601297442408662,,Vikarbyn,5,60.94978,14.97232,REGULAR,,Bagarstugan,entire_home,,False,,/ đêm,4,True,True,True,,True,,,,False,2.248,₫2.248.969,True,,,,,,,,,,,,,,,True,,,,,,,,,,,True,,,,,True,,,,,
49963847,https://www.airbnb.com.vn/rooms/49963847,"5,0",Bollnäs,10,61.38617,16.39487,REGULAR,,Brostugan vid älven Ljusnan.,entire_home,9,False,,/ đêm,2,True,True,,True,,True,,,,1.682,₫1.682.713,True,,,,True,True,True,,,,True,,,,,,,,,,,,,,,True,,,,,,,,,,,
875426569004172455,https://www.airbnb.com.vn/rooms/875426569004172455,,Leksand,21,60.73862449784482,14.993727281475824,REGULAR,,"Gula Stugan, Skogsbo i centrala Leksand",entire_home,,False,,/ đêm,6,,True,True,True,True,True,,,False,3.205,₫3.205.486,,True,True,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
684083085816680085,https://www.airbnb.com.vn/rooms/684083085816680085,"4,86",Enviken,30,60.82356902803898,15.788873322308064,REGULAR,,Căn hộ ấm cúng mới được xây dựng với tầm nhìn ra hồ!,entire_home,7,False,,/ đêm,4,,True,True,True,True,True,,,False,2.198,₫2.198.766,,True,,,,True,,,,,,,,,,,True,,,,,,,,True,,,,,,,,,,,,
671350262779714000,https://www.airbnb.com.vn/rooms/671350262779714000,"4,69",Kyna,28,60.50742289999999,15.5873137,REGULAR,,Mysig stuga med nära till natur och vatten,entire_home,26,False,,/ đêm,4,,True,True,True,True,,,,False,1.818,₫1.818.661,True,True,,,,True,True,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
52730234,https://www.airbnb.com.vn/rooms/52730234,"4,96",Sandviken V,17,60.75843,16.50031,REGULAR,,Kungsberget- Åhus-B lägenhet 4 med härligt läge,entire_home,27,False,,/ đêm,6,,True,True,True,True,,,,False,1.795,₫1.795.070,,True,,,,,True,,,,,,,,,,,,,True,,True,,True,,,,,,,,,,,,,
23246201,https://www.airbnb.com.vn/rooms/23246201,"4,97",Leksand,11,60.72357,14.99089,REGULAR,,Hemtrevlig stuga nära Siljan i Leksand.,entire_home,69,False,,/ đêm,4,True,True,True,True,True,,,,False,1.795,₫1.795.072,,True,,,,,,,,,,,,,,,,,,True,,,,,,,,True,,True,,,,,,,
698536541473285362,https://www.airbnb.com.vn/rooms/698536541473285362,"5,0",Sundborn,7,60.65286,15.78343,REGULAR,,Mysig gästsvit nära Carl Larsson-gården,entire_home,3,False,,/ đêm,2,True,True,True,True,True,True,,True,False,1.410,₫1.410.414,,,,,,,,,,,True,,,,,True,,,,,,,,,,,,,,,,,,,,,
886279352683597074,https://www.airbnb.com.vn/rooms/886279352683597074,,Leksand,30,60.698535,15.1193726,REGULAR,,Lake Lodge Rönnäs,entire_home,,False,,/ đêm,7,,True,True,True,,,,,False,3.976,₫3.976.417,True,,,,,True,,,,,,,,True,,,,,True,,,,,True,,,,,,,,,,,,,
50210803,https://www.airbnb.com.vn/rooms/50210803,"5,0",Ämnebo,28,61.36775,15.86039,REGULAR,,Mysig bed & breakfast i lantmiljö på Hälsingegård,private_room,14,False,,/ đêm,8,True,,True,True,True,True,,,False,2.295,₫2.295.126,,,,,,,,False,True,2,,False,,True,,,,,,,True,,,,,,,,,,,,,,,,
36965128,https://www.airbnb.com.vn/rooms/36965128,"4,94",Djurås,9,60.52711,15.02244,REGULAR,,Lägenhet med 3-4 bäddar i hjärtat av Dalarna,entire_home,134,False,,/ đêm,4,,True,True,True,True,,,True,,,,,,,,,,,,,,True,,,,,True,,,,,,,,,,,,,,,,,,,,,
846151976616989918,https://www.airbnb.com.vn/rooms/846151976616989918,,Rättvik,9,60.87650725656023,15.120745114982128,REGULAR,,Fin lgh med utsikt över Siljan,entire_home,,False,,/ đêm,4,True,True,,True,True,True,,,False,1.948,₫1.948.933,True,True,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
776641398863058836,https://www.airbnb.com.vn/rooms/776641398863058836,,Bollnäs,12,61.3632582,16.3511049,REGULAR,,Mysig stuga på hästgård,entire_home,,False,,/ đêm,3,True,True,True,True,True,,,,False,1.942,₫1.942.192,,,True,,,,,,,,True,,,,,,,,,,True,,,,,,,,True,,,,,,,,
28634251,https://www.airbnb.com.vn/rooms/28634251,"5,0",Leksand Ö,29,60.70243,15.1346,REGULAR,,Semester - Bo i Lillstugan på Rönnblomsgården,entire_home,61,False,,/ đêm,4,,True,True,True,True,True,,,False,1.301,₫1.301.230,,True,,,,True,,,,,,,,True,,,,,,True,,,,,,,,,,,,,,,,,
679465551811704658,https://www.airbnb.com.vn/rooms/679465551811704658,"4,53",Rättvik,7,60.93104,15.21603,REGULAR,,Mindre stuga med sjönära läge.,entire_home,19,False,,/ đêm,4,True,True,,True,True,True,,,False,1.864,₫1.864.308,True,,,,,True,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
819268295983349384,https://www.airbnb.com.vn/rooms/819268295983349384,,Ockelbo,30,60.9252688456904,16.605769246816635,REGULAR,,Hus på sjötomt i Ockelbo,entire_home,,False,,/ đêm,6,,True,,True,True,,,,False,3.797,₫3.797.673,True,True,True,,,True,,,,,,,,True,,,,,,,,True,,,,,,,,,,,,,,,
887105758168781984,https://www.airbnb.com.vn/rooms/887105758168781984,,Rättvik,12,60.8824,15.13426,REGULAR,,6-bäddsstuga i Rättvik,entire_home,,False,,/ đêm,6,True,True,True,True,True,True,,,False,2.710,₫2.710.557,True,,,,,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
46955968,https://www.airbnb.com.vn/rooms/46955968,"4,91",Leksand,11,60.73127,15.02825,REGULAR,,Liten charmig stuga i byn Tibble nära Dalälven,entire_home,81,False,,/ đêm,4,,True,True,True,True,True,,,False,1.795,₫1.795.070,True,True,,,,,True,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
803517680038693506,https://www.airbnb.com.vn/rooms/803517680038693506,,Leksand,10,60.79703852386871,14.976390095728629,REGULAR,,Separat boende i hälften av min villa på markplan.,entire_home,,False,,/ đêm,4,True,True,,True,,True,,True,False,1.030,₫1.030.885,True,,,,,,,,,,,,,,,,,,,True,,,,,,,,,True,,,,,,,,
44601238,https://www.airbnb.com.vn/rooms/44601238,"4,83",Karlsarvet,11,60.71926,14.95975,REGULAR,,En charmig stuga,entire_home,64,False,,/ đêm,3,True,True,True,True,,True,,,False,,,True,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23339497,https://www.airbnb.com.vn/rooms/23339497,"4,98",Ockelbo V,24,60.96219,16.44807,REGULAR,,"Smedgården, mysig stuga med plats för 4-6 personer",entire_home,40,False,,/ đêm,6,,True,True,True,True,True,,,False,2.051,₫2.051.510,,True,,,,True,True,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
38038862,https://www.airbnb.com.vn/rooms/38038862,"5,0",Falun N,19,60.73872,15.88145,REGULAR,,"Chỗ ở riêng trong môi trường nông thôn ở Svärdsjö, Falun.",entire_home,52,False,,/ đêm,4,True,True,True,True,True,True,,,False,2.179,₫2.179.728,True,True,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
50549409,https://www.airbnb.com.vn/rooms/50549409,"4,39",Leksand NV,22,60.76529,14.96795,REGULAR,,Mysig timmerstuga med bastu och vedeldat badkar.,entire_home,38,False,,/ đêm,4,,True,,True,True,,,,False,2.839,₫2.839.863,True,True,,,,,True,,,,,,,,,,True,,,,,,,True,,,True,,,,,,,,,,
3207082,https://www.airbnb.com.vn/rooms/3207082,"4,94",Gårdvik,25,60.72488,15.84053,REGULAR,,Countryside log home,entire_home,54,False,,/ đêm,4,True,True,True,True,,True,,,False,1.935,₫1.935.981,True,,,,,True,,,,,,,,,,,,,,,True,,,True,,,,,,,,,,,,,
27852542,https://www.airbnb.com.vn/rooms/27852542,"4,84",Falun V,17,60.68798,15.48566,REGULAR,,”Grycksbomässen” - cycling room,private_room,39,False,,/ đêm,3,True,,True,True,,,,,False,905.468,₫905.468,,True,,,,True,,True,True,5,,,,,,,,True,True,,,,,,,,,True,True,,,,,,,,
857041754923657470,https://www.airbnb.com.vn/rooms/857041754923657470,,Falun,6,60.62065,15.63796,REGULAR,,"Nyrenoverat, separat ingång & parkering",entire_home,,False,,/ đêm,2,,True,True,True,,,,,False,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
888517040173986802,https://www.airbnb.com.vn/rooms/888517040173986802,,Rättvik,5,60.89298,15.12335,REGULAR,,Lägenhet i Rättvik (Apartment),entire_home,,False,,/ đêm,2,True,True,True,True,True,,,,False,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,
34977368,https://www.airbnb.com.vn/rooms/34977368,"4,96",Leksand S,7,60.69385,15.04925,REGULAR,,Dalagård xinh xắn,entire_home,45,False,,/ đêm,4,True,True,True,True,True,True,,,False,,,,True,,,,,,,,,,,,,,,,,,,True,,,,,,,True,,,,,,,,,
44208197,https://www.airbnb.com.vn/rooms/44208197,"5,0",Bollnäs NV,22,61.42289,16.30071,REGULAR,,Mysigt torp i lantligt läge.,entire_home,5,False,,/ đêm,7,True,True,,True,True,True,,,False,2.154,₫2.154.084,,True,,,,,True,,,,,,,True,,,True,,,,,,,,,,,,,,,,,,,,
41230627,https://www.airbnb.com.vn/rooms/41230627,"4,95",Rättvik S,30,60.85997,15.11738,REGULAR,,"Villa Vy med fantastisk utsikt i Gärdebyn, Rättvik",entire_home,86,False,,/ đêm,6,True,True,True,True,True,,,,False,2.564,₫2.564.389,,True,,,,True,True,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
615225298728392164,https://www.airbnb.com.vn/rooms/615225298728392164,"5,0",Rättvik,22,60.94568,15.23414,REGULAR,,Nhà nghỉ ấm cúng trên một trang trại.,entire_home,17,False,,/ đêm,6,True,True,True,True,True,,,,False,3.077,₫3.077.264,True,,,,,,True,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
879018647472159259,https://www.airbnb.com.vn/rooms/879018647472159259,,Kungsberg,5,60.76368,16.46267,REGULAR,,Mysigt boende i Kungsberget,entire_home,,False,,/ đêm,8,,True,True,True,True,,,,False,1.025,₫1.025.753,,,,,,,,,,,True,,,,,True,,,,True,,,,,,,,,,,,,,True,,,
549036143893828714,https://www.airbnb.com.vn/rooms/549036143893828714,"5,0",Leksand,14,60.71852,14.98895,REGULAR,,Mysig nyrenoverad stuga med loft,entire_home,6,False,,/ đêm,6,,True,True,True,True,,,,False,1.764,₫1.764.272,True,True,True,,,,True,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
17708128,https://www.airbnb.com.vn/rooms/17708128,"5,0",Rättvik S,27,60.94191,15.53908,REGULAR,,Lake & Forest at your door (Midsummer Apartment),entire_home,59,False,,/ đêm,2,True,True,True,True,,,,,False,1.564,₫1.564.011,,True,,,,True,True,,,,,,,,,,True,,,,,True,,,,,,,,,,,,,,,
687384317202999377,https://www.airbnb.com.vn/rooms/687384317202999377,"5,0",Leksand,30,60.69948840000001,15.1187662,REGULAR,,Idyllic Dalarna typical cottages at the lake,entire_home,12,False,,/ đêm,8,True,True,True,True,,,,,False,,,True,,,,,True,,,,,,,,True,,,,,True,,,,,True,,,,,,,,,,,,,
24483100,https://www.airbnb.com.vn/rooms/24483100,"4,97",Hofors Ö,20,60.51062,16.46309,REGULAR,,Beautiful old house in Torsåker,entire_home,108,False,,/ đêm,4,True,True,True,True,,True,,,False,1.602,₫1.602.743,,,,,,,,,,,True,,,True,,,,,,,,,,,,,,True,,True,,,,,,,
863799874669256338,https://www.airbnb.com.vn/rooms/863799874669256338,,Järbo,10,60.75952949774913,16.499816307650907,REGULAR,,Stor lägenhet i Sandviken V,entire_home,,False,,/ đêm,12,,True,True,True,True,True,,,False,3.831,₫3.831.194,,,True,,True,,,,,,True,,,,,,,,,True,,,,,,,,,,,,,,,,,
727267172392501274,https://www.airbnb.com.vn/rooms/727267172392501274,"4,67",Leksand,10,60.71466,15.06198,REGULAR,,Unikt boende med fantastiskt utsikt,entire_home,3,False,,/ đêm,3,True,True,True,True,,,,,False,1.910,₫1.910.466,True,,True,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
830858257578341554,https://www.airbnb.com.vn/rooms/830858257578341554,,Vikarbyn,6,60.9087,15.02473,REGULAR,,Sommar & vinterboende,entire_home,,False,,/ đêm,5,True,True,True,True,True,True,,,False,2.577,₫2.577.686,True,True,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
43781779,https://www.airbnb.com.vn/rooms/43781779,,Ljusdal V,24,61.62609,15.97312,REGULAR,,Järvsö - Harsa 112,entire_home,,False,,/ đêm,6,True,True,,True,True,,,,False,,,True,True,,,,,,,,,,,,,,,,,,True,,,,True,,,,,,,,,,,True,,
32327700,https://www.airbnb.com.vn/rooms/32327700,"4,89",Orsa,30,61.19666,14.9706,REGULAR,,1600-talsstuga i modern tappning i Orsa Finnmark!,entire_home,76,False,,/ đêm,6,,True,True,True,True,True,,,,1.584,₫1.584.792,True,True,True,,,True,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
561298393460855559,https://www.airbnb.com.vn/rooms/561298393460855559,"5,0",Hofors S,15,60.525185,16.361395,REGULAR,,"Cottage close to nature, lake, golf, and padel",entire_home,27,False,,/ đêm,4,True,True,True,True,True,,,,False,2.051,₫2.051.511,True,,,,,True,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
44314962,https://www.airbnb.com.vn/rooms/44314962,"4,89",Leksand NO,10,60.80555,15.11391,REGULAR,,Astrids stuga,entire_home,105,False,,/ đêm,2,True,True,True,True,,True,,,,1.153,₫1.153.975,,,,,True,,True,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
51194487,https://www.airbnb.com.vn/rooms/51194487,"4,59",Bullermyren-Hagalund,9,60.48675,15.42473,REGULAR,,"Ga tàu trung tâm, Borlänge gần xe buýt/tàu hỏa và núi Romme",entire_home,44,False,,/ đêm,4,True,True,True,True,True,True,,,False,,,,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,True,,,,,,,,
52561053,https://www.airbnb.com.vn/rooms/52561053,"5,0",Falun NV,15,60.7186,15.57014,REGULAR,,"Nhà nghỉ mát ven hồ tuyệt đẹp với bãi biển riêng, bình dị",entire_home,9,False,,/ đêm,4,,True,True,True,True,True,,,False,3.154,₫3.154.197,True,,,,,True,,,,,,,,,,,,,True,,,True,,,,,,,,,,,,,,,
883278394881907298,https://www.airbnb.com.vn/rooms/883278394881907298,,Järvsö,16,61.62523,15.97382,REGULAR,,Järvsö Harsa 116,entire_home,,False,,/ đêm,2,True,True,,True,True,,,,False,,,True,True,,,,,,,,,,,,,,,,,,True,,,,True,,,,,,,,,,,,,
698943528665452255,https://www.airbnb.com.vn/rooms/698943528665452255,"5,0",Järbo,16,60.74779,16.53331,REGULAR,,Stuga vid Kungsberget med kamin & bastu hiện đại.,entire_home,11,False,,/ đêm,6,,True,True,True,True,,,,False,1.999,₫1.999.691,,True,,,,True,,,,,,,,True,,,True,,,,,,,True,,,,,,,,,,,,,
23713739,https://www.airbnb.com.vn/rooms/23713739,"4,85",Leksand NV,13,60.79691,15.05001,REGULAR,,Björklundsgården,entire_home,84,False,,/ đêm,6,True,True,,True,True,True,,,False,1.645,₫1.645.482,True,,,,,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
20197976,https://www.airbnb.com.vn/rooms/20197976,"4,8",Leksand NV,30,60.74869,14.94549,REGULAR,,Toàn bộ ngôi nhà  trong một môi trường vững chắc,entire_home,100,False,,/ đêm,4,True,True,True,True,True,,,,,1.126,₫1.126.982,True,True,True,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
45063731,https://www.airbnb.com.vn/rooms/45063731,"4,96",Järbo,17,60.777161,16.526596,REGULAR,,Nhà nghỉ thôn dã tươi mới và ấm cúng với vị trí hẻo lánh bên hồ,entire_home,25,False,,/ đêm,4,True,True,,True,True,True,,,False,2.564,₫2.564.389,True,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17807356,https://www.airbnb.com.vn/rooms/17807356,"4,91",Rättvik,7,60.87181,15.11653,REGULAR,,Cottage with view over lake Siljan,entire_home,141,False,,/ đêm,2,True,True,True,True,,True,,,,2.564,₫2.564.389,True,,,,,True,True,,,,,,,True,,,,,,,True,,,,,,,,,,,,,,,,
30190740,https://www.airbnb.com.vn/rooms/30190740,"4,91",Leksand NV,21,60.79007,14.92178,REGULAR,,Log cabin with sleeping loft on the countryside,entire_home,47,False,,/ đêm,4,True,True,True,True,True,True,,,False,2.051,₫2.051.509,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
684126402316142428,https://www.airbnb.com.vn/rooms/684126402316142428,"4,79",Tällberg,12,60.81993,14.99461,REGULAR,,"Căn hộ ấm cúng ngay trung tâm Dalarna, Tällberg",entire_home,14,False,,/ đêm,3,True,True,,True,,True,,,False,,,,,,,,True,,,,,True,,,True,,True,,,,,,,,,,,,,,,,,,,,,
18201401,https://www.airbnb.com.vn/rooms/18201401,"4,81",Falun N,13,60.65036,15.63435,REGULAR,,Underbart härbre vid sjön Varpan,entire_home,208,False,,/ đêm,4,True,True,True,True,True,True,True,,False,1.795,₫1.795.072,,True,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
23354571,https://www.airbnb.com.vn/rooms/23354571,"4,95",Leksand S,15,60.60722,15.00463,REGULAR,,Gäststugan på Sommarståkern,entire_home,62,False,,/ đêm,2,,True,True,True,,,True,True,,1.666,₫1.666.854,,True,,,,,True,,,,,,,,True,,True,,,,,,,,,,,,,True,,,,,,,
42538369,https://www.airbnb.com.vn/rooms/42538369,"4,96",Falun ,19,60.65984,15.55772,REGULAR,,"Timmerstuga på Lärfarsgården, sjö-/naturnära idyll",entire_home,121,False,,/ đêm,4,,True,True,True,True,True,,,False,,,True,True,,,,,,,,,True,,,,,True,,,,,,,,,,,,,,,,,,,,,
23983445,https://www.airbnb.com.vn/rooms/23983445,"4,67",Hönsarvet,3,60.49555,15.48365,REGULAR,,"Small, cosy room in a house in countryside/woods",private_room,9,False,,/ đêm,1,,True,True,True,,True,,,False,,,,,,,,,,False,True,4,True,False,,True,,True,,,,,,,,,,,,,True,,,,,,,,
688231462283791446,https://www.airbnb.com.vn/rooms/688231462283791446,"4,4",Ockelbo,13,60.87528,16.64369,REGULAR,,Trevlig liten stuga mitt i skogen!,entire_home,5,False,,/ đêm,4,True,True,True,True,True,,,,False,1.679,₫1.679.542,,,True,,,,True,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,
737517149269034834,https://www.airbnb.com.vn/rooms/737517149269034834,"4,91",Jädraås,30,60.84618,16.46306,REGULAR,,Ngôi nhà ấm cúng gần đường trượt tuyết và khu nghỉ dưỡng trượt tuyết,entire_home,11,False,,/ đêm,6,True,True,True,True,True,True,,,False,,,True,,,,,,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
37773234,https://www.airbnb.com.vn/rooms/37773234,"4,94",Falun V,30,60.5285,15.52612,REGULAR,,Sjönära stuga i lantlig idyll!,entire_home,33,False,,/ đêm,5,True,True,True,True,True,,,,False,2.564,₫2.564.389,,True,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676825854669777451,https://www.airbnb.com.vn/rooms/676825854669777451,"4,89",Falun,10,60.56239,15.89182,REGULAR,,Stuga sjönära lugnt läge,entire_home,18,False,,/ đêm,4,True,True,True,True,True,True,,,False,1.384,₫1.384.767,,,True,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
48805543,https://www.airbnb.com.vn/rooms/48805543,"4,93",Sandviken V,18,60.73616,16.53009,REGULAR,,Stora Lugnet - Room 2,private_room,14,False,,/ đêm,2,,True,True,True,True,True,,,False,1.025,₫1.025.753,,True,True,,,,True,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
49415883,https://www.airbnb.com.vn/rooms/49415883,"4,67",Sandviken N,22,60.72407,16.67385,REGULAR,,Lakeside log cottage near Kungsberget,entire_home,15,False,,/ đêm,10,True,True,,True,True,True,,,False,2.533,₫2.533.615,True,,True,,,True,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
715796073424740548,https://www.airbnb.com.vn/rooms/715796073424740548,,Skålsjön,13,61.15385,15.8852,REGULAR,,Stort hus mitt i Finnskogen,entire_home,,False,,/ đêm,14,,True,True,True,,,,,False,2.106,₫2.106.790,,,,,,,True,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
31350775,https://www.airbnb.com.vn/rooms/31350775,"4,93",Sandviken V,30,60.72319,16.58504,REGULAR,,Semesterhus nära skidåkning i Kungsberget,entire_home,57,False,,/ đêm,8,,True,True,True,True,,,,False,,,,True,,,,True,True,,,,,,,True,,,,,,,,,,True,,,,,,,,,,,,,
685519232840164598,https://www.airbnb.com.vn/rooms/685519232840164598,"4,85",Slätta-Korsarvet,10,60.5995659,15.5878828,REGULAR,,Stuga ovanför Falu Gruva med vedeldad bastu,entire_home,20,False,,/ đêm,4,True,True,True,True,True,,,,False,1.833,₫1.833.143,True,,,,,,True,,,,,,,,,,,,,,True,,,True,,,,,,,,,,,,,
49395275,https://www.airbnb.com.vn/rooms/49395275,"4,97",Leksand S,12,60.59108,14.96871,REGULAR,,En liten charmig stuga mellan två porlande bäckar.,entire_home,38,False,,/ đêm,2,,True,,True,,True,,True,False,1.538,₫1.538.631,,,,,,True,,,,,True,,,True,,True,,,,,,,,,,,,,True,,,,,,,,
513717998574430255,https://www.airbnb.com.vn/rooms/513717998574430255,"4,5",Rättvik V,26,60.93735,15.22266,REGULAR,,Idyllisk dalagård med sjötomt,entire_home,16,False,,/ đêm,7,True,True,True,True,True,,,,False,2.372,₫2.372.057,True,,,,,,True,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,True,
662682148054304752,https://www.airbnb.com.vn/rooms/662682148054304752,"4,85",Vikarbyn,13,60.9094607,15.0191891,REGULAR,,"Boende i Vikarbyn, Rättvik med utsikt över Siljan.",entire_home,13,False,,/ đêm,4,True,True,,True,True,True,,,False,2.372,₫2.372.057,,True,True,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53701827,https://www.airbnb.com.vn/rooms/53701827,"4,67",Ockelbo NV,14,60.95624,16.47764,REGULAR,,Nhà nghỉ thôn dã trong môi trường yên tĩnh và tự nhiên,entire_home,18,False,,/ đêm,6,True,True,True,True,True,,,,False,2.179,₫2.179.728,True,,True,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
